trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,image.started,fixation.started,image.stopped,fixation.stopped,image_2.started,fixation_2.started,image_2.stopped,fixation_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
44,0,44,0,24.207157500000903,24.207157500000903,24.363390333004645,24.363390333004645,24.363390333004645,24.363390333004645,24.524047875005635,24.524047875005635,706027,001,2023-03-17_11h54.59.615,simple VEP,2022.2.4,None,
45,0,45,0,24.524047875005635,24.524047875005635,24.678528791002464,24.678528791002464,24.678528791002464,24.678528791002464,24.84059300000081,24.84059300000081,706027,001,2023-03-17_11h54.59.615,simple VEP,2022.2.4,None,
46,0,46,0,24.84059300000081,24.84059300000081,24.996463540999684,24.996463540999684,24.996463540999684,24.996463540999684,25.15725362500234,25.15725362500234,706027,001,2023-03-17_11h54.59.615,simple VEP,2022.2.4,None,
47,0,47,0,25.15725362500234,25.15725362500234,25.313729583001987,25.313729583001987,25.313729583001987,25.313729583001987,25.473934041001485,25.473934041001485,706027,001,2023-03-17_11h54.59.615,simple VEP,2022.2.4,None,
48,0,48,0,25.473934041001485,25.473934041001485,25.62842008300504,25.62842008300504,25.62842008300504,25.62842008300504,25.79075958300382,25.79075958300382,706027,001,2023-03-17_11h54.59.615,simple VEP,2022.2.4,None,
49,0,49,0,25.79075958300382,25.79075958300382,25.946609000005992,25.946609000005992,25.946609000005992,25.946609000005992,26.10731370800204,26.10731370800204,706027,001,2023-03-17_11h54.59.615,simple VEP,2022.2.4,None,
50,0,50,0,26.10731370800204,26.10731370800204,26.263520208005502,26.263520208005502,26.263520208005502,26.263520208005502,26.42392783300602,26.42392783300602,706027,001,2023-03-17_11h54.59.615,simple VEP,2022.2.4,None,
51,0,51,0,26.42392783300602,26.42392783300602,26.58006800000294,26.58006800000294,26.58006800000294,26.58006800000294,26.74723433300096,26.74723433300096,706027,001,2023-03-17_11h54.59.615,simple VEP,2022.2.4,None,
52,0,52,0,26.74723433300096,26.74723433300096,26.907302833002177,26.907302833002177,26.907302833002177,26.907302833002177,27.06430791599996,27.06430791599996,706027,001,2023-03-17_11h54.59.615,simple VEP,2022.2.4,None,
53,0,53,0,27.06430791599996,27.06430791599996,27.229953250003746,27.229953250003746,27.229953250003746,27.229953250003746,27.390639083001588,27.390639083001588,706027,001,2023-03-17_11h54.59.615,simple VEP,2022.2.4,None,
54,0,54,0,27.390639083001588,27.390639083001588,27.546609750002972,27.546609750002972,27.546609750002972,27.546609750002972,27.707298332999926,27.707298332999926,706027,001,2023-03-17_11h54.59.615,simple VEP,2022.2.4,None,
55,0,55,0,27.707298332999926,27.707298332999926,27.86365708300582,27.86365708300582,27.86365708300582,27.86365708300582,28.02397750000091,28.02397750000091,706027,001,2023-03-17_11h54.59.615,simple VEP,2022.2.4,None,
56,0,56,0,28.02397750000091,28.02397750000091,28.17956870800117,28.17956870800117,28.17956870800117,28.17956870800117,28.340820791003352,28.340820791003352,706027,001,2023-03-17_11h54.59.615,simple VEP,2022.2.4,None,
57,0,57,0,28.340820791003352,28.340820791003352,28.49694950000412,28.49694950000412,28.49694950000412,28.49694950000412,28.657205916002567,28.657205916002567,706027,001,2023-03-17_11h54.59.615,simple VEP,2022.2.4,None,
58,0,58,0,28.657205916002567,28.657205916002567,28.813228916005755,28.813228916005755,28.813228916005755,28.813228916005755,28.973846958004287,28.973846958004287,706027,001,2023-03-17_11h54.59.615,simple VEP,2022.2.4,None,
59,0,59,0,28.973846958004287,28.973846958004287,29.12980341599905,29.12980341599905,29.12980341599905,29.12980341599905,29.290555915998993,29.290555915998993,706027,001,2023-03-17_11h54.59.615,simple VEP,2022.2.4,None,
60,0,60,0,29.290555915998993,29.290555915998993,29.445050041002105,29.445050041002105,29.445050041002105,29.445050041002105,29.60727729100472,29.60727729100472,706027,001,2023-03-17_11h54.59.615,simple VEP,2022.2.4,None,
61,0,61,0,29.60727729100472,29.60727729100472,29.763427000005322,29.763427000005322,29.763427000005322,29.763427000005322,29.92390150000574,29.92390150000574,706027,001,2023-03-17_11h54.59.615,simple VEP,2022.2.4,None,
62,0,62,0,29.92390150000574,29.92390150000574,30.0796430410046,30.0796430410046,30.0796430410046,30.0796430410046,30.24065537500428,30.24065537500428,706027,001,2023-03-17_11h54.59.615,simple VEP,2022.2.4,None,
63,0,63,0,30.24065537500428,30.24065537500428,30.396727666004153,30.396727666004153,30.396727666004153,30.396727666004153,30.55735204100347,30.55735204100347,706027,001,2023-03-17_11h54.59.615,simple VEP,2022.2.4,None,
64,0,64,0,30.55735204100347,30.55735204100347,30.71280312500312,30.71280312500312,30.71280312500312,30.71280312500312,30.873987791004765,30.873987791004765,706027,001,2023-03-17_11h54.59.615,simple VEP,2022.2.4,None,
65,0,65,0,30.873987791004765,30.873987791004765,31.029931958000816,31.029931958000816,31.029931958000816,31.029931958000816,31.190586458003963,31.190586458003963,706027,001,2023-03-17_11h54.59.615,simple VEP,2022.2.4,None,
66,0,66,0,31.190586458003963,31.190586458003963,31.34674641600577,31.34674641600577,31.34674641600577,31.34674641600577,31.50728945800074,31.50728945800074,706027,001,2023-03-17_11h54.59.615,simple VEP,2022.2.4,None,
67,0,67,0,31.50728945800074,31.50728945800074,31.661727791004523,31.661727791004523,31.661727791004523,31.661727791004523,31.82391975000064,31.82391975000064,706027,001,2023-03-17_11h54.59.615,simple VEP,2022.2.4,None,
68,0,68,0,31.82391975000064,31.82391975000064,31.979659374999756,31.979659374999756,31.979659374999756,31.979659374999756,32.14057279100234,32.14057279100234,706027,001,2023-03-17_11h54.59.615,simple VEP,2022.2.4,None,
69,0,69,0,32.14057279100234,32.14057279100234,32.29678729100124,32.29678729100124,32.29678729100124,32.29678729100124,32.457220625001355,32.457220625001355,706027,001,2023-03-17_11h54.59.615,simple VEP,2022.2.4,None,
70,0,70,0,32.457220625001355,32.457220625001355,32.61177725000016,32.61177725000016,32.61177725000016,32.61177725000016,32.77383537500282,32.77383537500282,706027,001,2023-03-17_11h54.59.615,simple VEP,2022.2.4,None,
71,0,71,0,32.77383537500282,32.77383537500282,32.92884929100546,32.92884929100546,32.92884929100546,32.92884929100546,33.090540000004694,33.090540000004694,706027,001,2023-03-17_11h54.59.615,simple VEP,2022.2.4,None,
72,0,72,0,33.090540000004694,33.090540000004694,33.24508845800301,33.24508845800301,33.24508845800301,33.24508845800301,33.40725525000016,33.40725525000016,706027,001,2023-03-17_11h54.59.615,simple VEP,2022.2.4,None,
73,0,73,0,33.40725525000016,33.40725525000016,33.56334120800602,33.56334120800602,33.56334120800602,33.56334120800602,33.72399162500369,33.72399162500369,706027,001,2023-03-17_11h54.59.615,simple VEP,2022.2.4,None,
74,0,74,0,33.72399162500369,33.72399162500369,33.880798083002446,33.880798083002446,33.880798083002446,33.880798083002446,34.045848458001274,34.045848458001274,706027,001,2023-03-17_11h54.59.615,simple VEP,2022.2.4,None,
75,0,75,0,34.045848458001274,34.045848458001274,34.20722270799888,34.20722270799888,34.20722270799888,34.20722270799888,34.36265212500439,34.36265212500439,706027,001,2023-03-17_11h54.59.615,simple VEP,2022.2.4,None,
76,0,76,0,34.36265212500439,34.36265212500439,34.52487862500129,34.52487862500129,34.52487862500129,34.52487862500129,34.67974666599912,34.67974666599912,706027,001,2023-03-17_11h54.59.615,simple VEP,2022.2.4,None,
77,0,77,0,34.67974666599912,34.67974666599912,34.84059608300595,34.84059608300595,34.84059608300595,34.84059608300595,34.99724866600445,34.99724866600445,706027,001,2023-03-17_11h54.59.615,simple VEP,2022.2.4,None,
78,0,78,0,34.99724866600445,34.99724866600445,35.15729691600427,35.15729691600427,35.15729691600427,35.15729691600427,35.31466212500527,35.31466212500527,706027,001,2023-03-17_11h54.59.615,simple VEP,2022.2.4,None,
79,0,79,0,35.31466212500527,35.31466212500527,35.47972308300086,35.47972308300086,35.47972308300086,35.47972308300086,35.64052937499946,35.64052937499946,706027,001,2023-03-17_11h54.59.615,simple VEP,2022.2.4,None,
80,0,80,0,35.64052937499946,35.64052937499946,35.79673158300284,35.79673158300284,35.79673158300284,35.79673158300284,35.95764258300187,35.95764258300187,706027,001,2023-03-17_11h54.59.615,simple VEP,2022.2.4,None,
81,0,81,0,35.95764258300187,35.95764258300187,36.11333849999937,36.11333849999937,36.11333849999937,36.11333849999937,36.27388829100528,36.27388829100528,706027,001,2023-03-17_11h54.59.615,simple VEP,2022.2.4,None,
82,0,82,0,36.27388829100528,36.27388829100528,36.43010379100451,36.43010379100451,36.43010379100451,36.43010379100451,36.59589833300561,36.59589833300561,706027,001,2023-03-17_11h54.59.615,simple VEP,2022.2.4,None,
83,0,83,0,36.59589833300561,36.59589833300561,36.75724050000281,36.75724050000281,36.75724050000281,36.75724050000281,36.91401683300501,36.91401683300501,706027,001,2023-03-17_11h54.59.615,simple VEP,2022.2.4,None,
84,0,84,0,36.91401683300501,36.91401683300501,37.07396212500316,37.07396212500316,37.07396212500316,37.07396212500316,37.23075654100103,37.23075654100103,706027,001,2023-03-17_11h54.59.615,simple VEP,2022.2.4,None,
85,0,85,0,37.23075654100103,37.23075654100103,37.39079133300402,37.39079133300402,37.39079133300402,37.39079133300402,37.54760937500396,37.54760937500396,706027,001,2023-03-17_11h54.59.615,simple VEP,2022.2.4,None,
86,0,86,0,37.54760937500396,37.54760937500396,37.70720591600548,37.70720591600548,37.70720591600548,37.70720591600548,37.86389329100348,37.86389329100348,706027,001,2023-03-17_11h54.59.615,simple VEP,2022.2.4,None,
87,0,87,0,37.86389329100348,37.86389329100348,38.02402675000485,38.02402675000485,38.02402675000485,38.02402675000485,38.18032029100141,38.18032029100141,706027,001,2023-03-17_11h54.59.615,simple VEP,2022.2.4,None,
88,0,88,0,38.18032029100141,38.18032029100141,38.346634708002966,38.346634708002966,38.346634708002966,38.346634708002966,38.50723208300042,38.50723208300042,706027,001,2023-03-17_11h54.59.615,simple VEP,2022.2.4,None,
89,0,89,0,38.50723208300042,38.50723208300042,38.663299040999846,38.663299040999846,38.663299040999846,38.663299040999846,38.82393191600568,38.82393191600568,706027,001,2023-03-17_11h54.59.615,simple VEP,2022.2.4,None,
90,0,90,0,38.82393191600568,38.82393191600568,38.979561125001055,38.979561125001055,38.979561125001055,38.979561125001055,39.140677166004025,39.140677166004025,706027,001,2023-03-17_11h54.59.615,simple VEP,2022.2.4,None,
91,0,91,0,39.140677166004025,39.140677166004025,39.29552587500075,39.29552587500075,39.29552587500075,39.29552587500075,39.45718483300152,39.45718483300152,706027,001,2023-03-17_11h54.59.615,simple VEP,2022.2.4,None,
92,0,92,0,39.45718483300152,39.45718483300152,39.61319516599906,39.61319516599906,39.61319516599906,39.61319516599906,39.774236958000984,39.774236958000984,706027,001,2023-03-17_11h54.59.615,simple VEP,2022.2.4,None,
93,0,93,0,39.774236958000984,39.774236958000984,39.93000133299938,39.93000133299938,39.93000133299938,39.93000133299938,40.09066841599997,40.09066841599997,706027,001,2023-03-17_11h54.59.615,simple VEP,2022.2.4,None,
94,0,94,0,40.09066841599997,40.09066841599997,40.24638029100606,40.24638029100606,40.24638029100606,40.24638029100606,40.4070986250008,40.4070986250008,706027,001,2023-03-17_11h54.59.615,simple VEP,2022.2.4,None,
95,0,95,0,40.4070986250008,40.4070986250008,40.5630208750008,40.5630208750008,40.5630208750008,40.5630208750008,40.72389962500165,40.72389962500165,706027,001,2023-03-17_11h54.59.615,simple VEP,2022.2.4,None,
96,0,96,0,40.72389962500165,40.72389962500165,40.88002829100151,40.88002829100151,40.88002829100151,40.88002829100151,41.04068441600248,41.04068441600248,706027,001,2023-03-17_11h54.59.615,simple VEP,2022.2.4,None,
97,0,97,0,41.04068441600248,41.04068441600248,41.19667970800219,41.19667970800219,41.19667970800219,41.19667970800219,41.357268291001674,41.357268291001674,706027,001,2023-03-17_11h54.59.615,simple VEP,2022.2.4,None,
98,0,98,0,41.357268291001674,41.357268291001674,41.513383916004386,41.513383916004386,41.513383916004386,41.513383916004386,41.673916750005446,41.673916750005446,706027,001,2023-03-17_11h54.59.615,simple VEP,2022.2.4,None,
99,0,99,0,41.673916750005446,41.673916750005446,41.82983854100166,41.82983854100166,41.82983854100166,41.82983854100166,41.990716874999634,41.990716874999634,706027,001,2023-03-17_11h54.59.615,simple VEP,2022.2.4,None,
