trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,image.started,fixation.started,image.stopped,fixation.stopped,image_2.started,fixation_2.started,image_2.stopped,fixation_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
10,0,10,0,16.337632250000752,16.337632250000752,16.504265499999747,16.504265499999747,16.504265499999747,16.504265499999747,16.66647083299904,16.66647083299904,637905,001,2023-03-18_09h09.39.701,simple VEP,2022.2.4,None,
11,0,11,0,16.66647083299904,16.66647083299904,16.842570291999436,16.842570291999436,16.842570291999436,16.842570291999436,17.00962179199996,17.00962179199996,637905,001,2023-03-18_09h09.39.701,simple VEP,2022.2.4,None,
12,0,12,0,17.00962179199996,17.00962179199996,17.17241191699941,17.17241191699941,17.17241191699941,17.17241191699941,17.341315500001656,17.341315500001656,637905,001,2023-03-18_09h09.39.701,simple VEP,2022.2.4,None,
13,0,13,0,17.341315500001656,17.341315500001656,17.502501375001884,17.502501375001884,17.502501375001884,17.502501375001884,17.67215933300031,17.67215933300031,637905,001,2023-03-18_09h09.39.701,simple VEP,2022.2.4,None,
14,0,14,0,17.67215933300031,17.67215933300031,17.8381247920006,17.8381247920006,17.8381247920006,17.8381247920006,18.00666020800054,18.00666020800054,637905,001,2023-03-18_09h09.39.701,simple VEP,2022.2.4,None,
15,0,15,0,18.00666020800054,18.00666020800054,18.18732241700127,18.18732241700127,18.18732241700127,18.18732241700127,18.35609900000054,18.35609900000054,637905,001,2023-03-18_09h09.39.701,simple VEP,2022.2.4,None,
16,0,16,0,18.35609900000054,18.35609900000054,18.520317624999734,18.520317624999734,18.520317624999734,18.520317624999734,18.693317917000968,18.693317917000968,637905,001,2023-03-18_09h09.39.701,simple VEP,2022.2.4,None,
17,0,17,0,18.693317917000968,18.693317917000968,18.85651370800042,18.85651370800042,18.85651370800042,18.85651370800042,19.029476250001608,19.029476250001608,637905,001,2023-03-18_09h09.39.701,simple VEP,2022.2.4,None,
18,0,18,0,19.029476250001608,19.029476250001608,19.191559916998813,19.191559916998813,19.191559916998813,19.191559916998813,19.36017316699872,19.36017316699872,637905,001,2023-03-18_09h09.39.701,simple VEP,2022.2.4,None,
19,0,19,0,19.36017316699872,19.36017316699872,19.528219542000443,19.528219542000443,19.528219542000443,19.528219542000443,19.695880374998524,19.695880374998524,637905,001,2023-03-18_09h09.39.701,simple VEP,2022.2.4,None,
20,0,20,0,19.695880374998524,19.695880374998524,19.86529545799931,19.86529545799931,19.86529545799931,19.86529545799931,20.028507750001154,20.028507750001154,637905,001,2023-03-18_09h09.39.701,simple VEP,2022.2.4,None,
21,0,21,0,20.028507750001154,20.028507750001154,20.19819195799937,20.19819195799937,20.19819195799937,20.19819195799937,20.364060291998612,20.364060291998612,637905,001,2023-03-18_09h09.39.701,simple VEP,2022.2.4,None,
22,0,22,0,20.364060291998612,20.364060291998612,20.534995417001483,20.534995417001483,20.534995417001483,20.534995417001483,20.70485520800139,20.70485520800139,637905,001,2023-03-18_09h09.39.701,simple VEP,2022.2.4,None,
23,0,23,0,20.70485520800139,20.70485520800139,20.87319750000097,20.87319750000097,20.87319750000097,20.87319750000097,21.044020332999935,21.044020332999935,637905,001,2023-03-18_09h09.39.701,simple VEP,2022.2.4,None,
24,0,24,0,21.044020332999935,21.044020332999935,21.214131625001755,21.214131625001755,21.214131625001755,21.214131625001755,21.377533792001486,21.377533792001486,637905,001,2023-03-18_09h09.39.701,simple VEP,2022.2.4,None,
25,0,25,0,21.377533792001486,21.377533792001486,21.535853500001394,21.535853500001394,21.535853500001394,21.535853500001394,21.704760042001,21.704760042001,637905,001,2023-03-18_09h09.39.701,simple VEP,2022.2.4,None,
26,0,26,0,21.704760042001,21.704760042001,21.869974166998873,21.869974166998873,21.869974166998873,21.869974166998873,22.03915112500181,22.03915112500181,637905,001,2023-03-18_09h09.39.701,simple VEP,2022.2.4,None,
27,0,27,0,22.03915112500181,22.03915112500181,22.210013167001307,22.210013167001307,22.210013167001307,22.210013167001307,22.370227125000383,22.370227125000383,637905,001,2023-03-18_09h09.39.701,simple VEP,2022.2.4,None,
28,0,28,0,22.370227125000383,22.370227125000383,22.537644916999852,22.537644916999852,22.537644916999852,22.537644916999852,22.70924520799963,22.70924520799963,637905,001,2023-03-18_09h09.39.701,simple VEP,2022.2.4,None,
29,0,29,0,22.70924520799963,22.70924520799963,22.875359292000212,22.875359292000212,22.875359292000212,22.875359292000212,23.03766570800144,23.03766570800144,637905,001,2023-03-18_09h09.39.701,simple VEP,2022.2.4,None,
30,0,30,0,23.03766570800144,23.03766570800144,23.204785833000642,23.204785833000642,23.204785833000642,23.204785833000642,23.37487891699857,23.37487891699857,637905,001,2023-03-18_09h09.39.701,simple VEP,2022.2.4,None,
31,0,31,0,23.37487891699857,23.37487891699857,23.5382092079999,23.5382092079999,23.5382092079999,23.5382092079999,23.70255383300173,23.70255383300173,637905,001,2023-03-18_09h09.39.701,simple VEP,2022.2.4,None,
32,0,32,0,23.70255383300173,23.70255383300173,23.86902170800022,23.86902170800022,23.86902170800022,23.86902170800022,24.034074833001796,24.034074833001796,637905,001,2023-03-18_09h09.39.701,simple VEP,2022.2.4,None,
33,0,33,0,24.034074833001796,24.034074833001796,24.196327833000396,24.196327833000396,24.196327833000396,24.196327833000396,24.36544495799899,24.36544495799899,637905,001,2023-03-18_09h09.39.701,simple VEP,2022.2.4,None,
34,0,34,0,24.36544495799899,24.36544495799899,24.527219625000726,24.527219625000726,24.527219625000726,24.527219625000726,24.694412249999004,24.694412249999004,637905,001,2023-03-18_09h09.39.701,simple VEP,2022.2.4,None,
35,0,35,0,24.694412249999004,24.694412249999004,24.859537125001225,24.859537125001225,24.859537125001225,24.859537125001225,25.02292395800032,25.02292395800032,637905,001,2023-03-18_09h09.39.701,simple VEP,2022.2.4,None,
36,0,36,0,25.02292395800032,25.02292395800032,25.184012582998548,25.184012582998548,25.184012582998548,25.184012582998548,25.347965749999275,25.347965749999275,637905,001,2023-03-18_09h09.39.701,simple VEP,2022.2.4,None,
37,0,37,0,25.347965749999275,25.347965749999275,25.50646854200022,25.50646854200022,25.50646854200022,25.50646854200022,25.6765038750018,25.6765038750018,637905,001,2023-03-18_09h09.39.701,simple VEP,2022.2.4,None,
38,0,38,0,25.6765038750018,25.6765038750018,25.846346166999865,25.846346166999865,25.846346166999865,25.846346166999865,26.0095942500011,26.0095942500011,637905,001,2023-03-18_09h09.39.701,simple VEP,2022.2.4,None,
39,0,39,0,26.0095942500011,26.0095942500011,26.170209291998617,26.170209291998617,26.170209291998617,26.170209291998617,26.334777416999714,26.334777416999714,637905,001,2023-03-18_09h09.39.701,simple VEP,2022.2.4,None,
40,0,40,0,26.334777416999714,26.334777416999714,26.503549332999683,26.503549332999683,26.503549332999683,26.503549332999683,26.675962332999916,26.675962332999916,637905,001,2023-03-18_09h09.39.701,simple VEP,2022.2.4,None,
41,0,41,0,26.675962332999916,26.675962332999916,26.838152917000116,26.838152917000116,26.838152917000116,26.838152917000116,27.008537082998373,27.008537082998373,637905,001,2023-03-18_09h09.39.701,simple VEP,2022.2.4,None,
42,0,42,0,27.008537082998373,27.008537082998373,27.17714129199885,27.17714129199885,27.17714129199885,27.17714129199885,27.340323500000522,27.340323500000522,637905,001,2023-03-18_09h09.39.701,simple VEP,2022.2.4,None,
43,0,43,0,27.340323500000522,27.340323500000522,27.502803999999742,27.502803999999742,27.502803999999742,27.502803999999742,27.67732666699885,27.67732666699885,637905,001,2023-03-18_09h09.39.701,simple VEP,2022.2.4,None,
44,0,44,0,27.67732666699885,27.67732666699885,27.838758958001563,27.838758958001563,27.838758958001563,27.838758958001563,28.007951457999297,28.007951457999297,637905,001,2023-03-18_09h09.39.701,simple VEP,2022.2.4,None,
45,0,45,0,28.007951457999297,28.007951457999297,28.17918095799905,28.17918095799905,28.17918095799905,28.17918095799905,28.345517082998413,28.345517082998413,637905,001,2023-03-18_09h09.39.701,simple VEP,2022.2.4,None,
46,0,46,0,28.345517082998413,28.345517082998413,28.50632491700162,28.50632491700162,28.50632491700162,28.50632491700162,28.671709124999325,28.671709124999325,637905,001,2023-03-18_09h09.39.701,simple VEP,2022.2.4,None,
47,0,47,0,28.671709124999325,28.671709124999325,28.834518291998393,28.834518291998393,28.834518291998393,28.834518291998393,28.995316707998427,28.995316707998427,637905,001,2023-03-18_09h09.39.701,simple VEP,2022.2.4,None,
48,0,48,0,28.995316707998427,28.995316707998427,29.154985791999934,29.154985791999934,29.154985791999934,29.154985791999934,29.319785916999535,29.319785916999535,637905,001,2023-03-18_09h09.39.701,simple VEP,2022.2.4,None,
49,0,49,0,29.319785916999535,29.319785916999535,29.478609041998425,29.478609041998425,29.478609041998425,29.478609041998425,29.644321457999467,29.644321457999467,637905,001,2023-03-18_09h09.39.701,simple VEP,2022.2.4,None,
50,0,50,0,29.644321457999467,29.644321457999467,29.803408291998494,29.803408291998494,29.803408291998494,29.803408291998494,29.96544370799893,29.96544370799893,637905,001,2023-03-18_09h09.39.701,simple VEP,2022.2.4,None,
51,0,51,0,29.96544370799893,29.96544370799893,30.131708542001434,30.131708542001434,30.131708542001434,30.131708542001434,30.29274516700025,30.29274516700025,637905,001,2023-03-18_09h09.39.701,simple VEP,2022.2.4,None,
