trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,image.started,fixation.started,image.stopped,fixation.stopped,image_2.started,fixation_2.started,image_2.stopped,fixation_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
10,0,10,0,15.06425400000444,15.06425400000444,15.219819958001608,15.219819958001608,15.219819958001608,15.219819958001608,15.380816042001243,15.380816042001243,437396,001,2023-03-17_12h07.16.451,simple VEP,2022.2.4,None,
11,0,11,0,15.380816042001243,15.380816042001243,15.537726083006419,15.537726083006419,15.537726083006419,15.537726083006419,15.697869042000093,15.697869042000093,437396,001,2023-03-17_12h07.16.451,simple VEP,2022.2.4,None,
12,0,12,0,15.697869042000093,15.697869042000093,15.853485833002196,15.853485833002196,15.853485833002196,15.853485833002196,16.014493624999886,16.014493624999886,437396,001,2023-03-17_12h07.16.451,simple VEP,2022.2.4,None,
13,0,13,0,16.014493624999886,16.014493624999886,16.1682301250039,16.1682301250039,16.1682301250039,16.1682301250039,16.330831417006266,16.330831417006266,437396,001,2023-03-17_12h07.16.451,simple VEP,2022.2.4,None,
14,0,14,0,16.330831417006266,16.330831417006266,16.486723292000534,16.486723292000534,16.486723292000534,16.486723292000534,16.64752275000501,16.64752275000501,437396,001,2023-03-17_12h07.16.451,simple VEP,2022.2.4,None,
15,0,15,0,16.64752275000501,16.64752275000501,16.803664000006393,16.803664000006393,16.803664000006393,16.803664000006393,16.96428750000632,16.96428750000632,437396,001,2023-03-17_12h07.16.451,simple VEP,2022.2.4,None,
16,0,16,0,16.96428750000632,16.96428750000632,17.118931832999806,17.118931832999806,17.118931832999806,17.118931832999806,17.280723916999705,17.280723916999705,437396,001,2023-03-17_12h07.16.451,simple VEP,2022.2.4,None,
17,0,17,0,17.280723916999705,17.280723916999705,17.436618917003216,17.436618917003216,17.436618917003216,17.436618917003216,17.597449542001414,17.597449542001414,437396,001,2023-03-17_12h07.16.451,simple VEP,2022.2.4,None,
18,0,18,0,17.597449542001414,17.597449542001414,17.753651292005088,17.753651292005088,17.753651292005088,17.753651292005088,17.914411292003933,17.914411292003933,437396,001,2023-03-17_12h07.16.451,simple VEP,2022.2.4,None,
19,0,19,0,17.914411292003933,17.914411292003933,18.070461583003635,18.070461583003635,18.070461583003635,18.070461583003635,18.230929125005787,18.230929125005787,437396,001,2023-03-17_12h07.16.451,simple VEP,2022.2.4,None,
20,0,20,0,18.230929125005787,18.230929125005787,18.387098667000828,18.387098667000828,18.387098667000828,18.387098667000828,18.547755333005625,18.547755333005625,437396,001,2023-03-17_12h07.16.451,simple VEP,2022.2.4,None,
21,0,21,0,18.547755333005625,18.547755333005625,18.703339208004763,18.703339208004763,18.703339208004763,18.703339208004763,18.864244208001764,18.864244208001764,437396,001,2023-03-17_12h07.16.451,simple VEP,2022.2.4,None,
22,0,22,0,18.864244208001764,18.864244208001764,19.02021550000063,19.02021550000063,19.02021550000063,19.02021550000063,19.180831917001342,19.180831917001342,437396,001,2023-03-17_12h07.16.451,simple VEP,2022.2.4,None,
23,0,23,0,19.180831917001342,19.180831917001342,19.33706562500447,19.33706562500447,19.33706562500447,19.33706562500447,19.497465750006086,19.497465750006086,437396,001,2023-03-17_12h07.16.451,simple VEP,2022.2.4,None,
24,0,24,0,19.497465750006086,19.497465750006086,19.65416200000618,19.65416200000618,19.65416200000618,19.65416200000618,19.814195708000625,19.814195708000625,437396,001,2023-03-17_12h07.16.451,simple VEP,2022.2.4,None,
25,0,25,0,19.814195708000625,19.814195708000625,19.969341625001107,19.969341625001107,19.969341625001107,19.969341625001107,20.130887167004403,20.130887167004403,437396,001,2023-03-17_12h07.16.451,simple VEP,2022.2.4,None,
26,0,26,0,20.130887167004403,20.130887167004403,20.287120208005945,20.287120208005945,20.287120208005945,20.287120208005945,20.44745183300256,20.44745183300256,437396,001,2023-03-17_12h07.16.451,simple VEP,2022.2.4,None,
27,0,27,0,20.44745183300256,20.44745183300256,20.60397258300509,20.60397258300509,20.60397258300509,20.60397258300509,20.764204792001692,20.764204792001692,437396,001,2023-03-17_12h07.16.451,simple VEP,2022.2.4,None,
28,0,28,0,20.764204792001692,20.764204792001692,20.920402708004985,20.920402708004985,20.920402708004985,20.920402708004985,21.08090725000511,21.08090725000511,437396,001,2023-03-17_12h07.16.451,simple VEP,2022.2.4,None,
29,0,29,0,21.08090725000511,21.08090725000511,21.23697212499974,21.23697212499974,21.23697212499974,21.23697212499974,21.39754362500389,21.39754362500389,437396,001,2023-03-17_12h07.16.451,simple VEP,2022.2.4,None,
30,0,30,0,21.39754362500389,21.39754362500389,21.55400433300383,21.55400433300383,21.55400433300383,21.55400433300383,21.719321667005715,21.719321667005715,437396,001,2023-03-17_12h07.16.451,simple VEP,2022.2.4,None,
31,0,31,0,21.719321667005715,21.719321667005715,21.885540542003582,21.885540542003582,21.885540542003582,21.885540542003582,22.04752966700471,22.04752966700471,437396,001,2023-03-17_12h07.16.451,simple VEP,2022.2.4,None,
32,0,32,0,22.04752966700471,22.04752966700471,22.202578208001796,22.202578208001796,22.202578208001796,22.202578208001796,22.36461304200202,22.36461304200202,437396,001,2023-03-17_12h07.16.451,simple VEP,2022.2.4,None,
33,0,33,0,22.36461304200202,22.36461304200202,22.520518375000393,22.520518375000393,22.520518375000393,22.520518375000393,22.68598983300035,22.68598983300035,437396,001,2023-03-17_12h07.16.451,simple VEP,2022.2.4,None,
34,0,34,0,22.68598983300035,22.68598983300035,22.848541708000994,22.848541708000994,22.848541708000994,22.848541708000994,23.005215791999944,23.005215791999944,437396,001,2023-03-17_12h07.16.451,simple VEP,2022.2.4,None,
35,0,35,0,23.005215791999944,23.005215791999944,23.168957207999483,23.168957207999483,23.168957207999483,23.168957207999483,23.331012958005886,23.331012958005886,437396,001,2023-03-17_12h07.16.451,simple VEP,2022.2.4,None,
36,0,36,0,23.331012958005886,23.331012958005886,23.48583770800178,23.48583770800178,23.48583770800178,23.48583770800178,23.647473250006442,23.647473250006442,437396,001,2023-03-17_12h07.16.451,simple VEP,2022.2.4,None,
37,0,37,0,23.647473250006442,23.647473250006442,23.80412383300427,23.80412383300427,23.80412383300427,23.80412383300427,23.96426795800653,23.96426795800653,437396,001,2023-03-17_12h07.16.451,simple VEP,2022.2.4,None,
38,0,38,0,23.96426795800653,23.96426795800653,24.120465708001575,24.120465708001575,24.120465708001575,24.120465708001575,24.280990375002148,24.280990375002148,437396,001,2023-03-17_12h07.16.451,simple VEP,2022.2.4,None,
39,0,39,0,24.280990375002148,24.280990375002148,24.436898833002488,24.436898833002488,24.436898833002488,24.436898833002488,24.5977525000053,24.5977525000053,437396,001,2023-03-17_12h07.16.451,simple VEP,2022.2.4,None,
40,0,40,0,24.5977525000053,24.5977525000053,24.753815458003373,24.753815458003373,24.753815458003373,24.753815458003373,24.91972420800448,24.91972420800448,437396,001,2023-03-17_12h07.16.451,simple VEP,2022.2.4,None,
41,0,41,0,24.91972420800448,24.91972420800448,25.081153667000763,25.081153667000763,25.081153667000763,25.081153667000763,25.238500625004235,25.238500625004235,437396,001,2023-03-17_12h07.16.451,simple VEP,2022.2.4,None,
42,0,42,0,25.238500625004235,25.238500625004235,25.397498125006678,25.397498125006678,25.397498125006678,25.397498125006678,25.553819458000362,25.553819458000362,437396,001,2023-03-17_12h07.16.451,simple VEP,2022.2.4,None,
43,0,43,0,25.553819458000362,25.553819458000362,25.714419417003228,25.714419417003228,25.714419417003228,25.714419417003228,25.87006737500633,25.87006737500633,437396,001,2023-03-17_12h07.16.451,simple VEP,2022.2.4,None,
44,0,44,0,25.87006737500633,25.87006737500633,26.031826458005526,26.031826458005526,26.031826458005526,26.031826458005526,26.18793333299982,26.18793333299982,437396,001,2023-03-17_12h07.16.451,simple VEP,2022.2.4,None,
45,0,45,0,26.18793333299982,26.18793333299982,26.348119166999822,26.348119166999822,26.348119166999822,26.348119166999822,26.50346541700128,26.50346541700128,437396,001,2023-03-17_12h07.16.451,simple VEP,2022.2.4,None,
46,0,46,0,26.50346541700128,26.50346541700128,26.66445708300307,26.66445708300307,26.66445708300307,26.66445708300307,26.82171075000224,26.82171075000224,437396,001,2023-03-17_12h07.16.451,simple VEP,2022.2.4,None,
47,0,47,0,26.82171075000224,26.82171075000224,26.98107370800426,26.98107370800426,26.98107370800426,26.98107370800426,27.13752233300329,27.13752233300329,437396,001,2023-03-17_12h07.16.451,simple VEP,2022.2.4,None,
48,0,48,0,27.13752233300329,27.13752233300329,27.302173957999912,27.302173957999912,27.302173957999912,27.302173957999912,27.464097083000524,27.464097083000524,437396,001,2023-03-17_12h07.16.451,simple VEP,2022.2.4,None,
49,0,49,0,27.464097083000524,27.464097083000524,27.62044941700151,27.62044941700151,27.62044941700151,27.62044941700151,27.780893000002834,27.780893000002834,437396,001,2023-03-17_12h07.16.451,simple VEP,2022.2.4,None,
50,0,50,0,27.780893000002834,27.780893000002834,27.937328042004083,27.937328042004083,27.937328042004083,27.937328042004083,28.09762233299989,28.09762233299989,437396,001,2023-03-17_12h07.16.451,simple VEP,2022.2.4,None,
51,0,51,0,28.09762233299989,28.09762233299989,28.252908000002208,28.252908000002208,28.252908000002208,28.252908000002208,28.414194791999762,28.414194791999762,437396,001,2023-03-17_12h07.16.451,simple VEP,2022.2.4,None,
52,0,52,0,28.414194791999762,28.414194791999762,28.56979237500491,28.56979237500491,28.56979237500491,28.56979237500491,28.730908500001533,28.730908500001533,437396,001,2023-03-17_12h07.16.451,simple VEP,2022.2.4,None,
53,0,53,0,28.730908500001533,28.730908500001533,28.88553679200413,28.88553679200413,28.88553679200413,28.88553679200413,29.047596542004612,29.047596542004612,437396,001,2023-03-17_12h07.16.451,simple VEP,2022.2.4,None,
54,0,54,0,29.047596542004612,29.047596542004612,29.204051500004425,29.204051500004425,29.204051500004425,29.204051500004425,29.36942508300126,29.36942508300126,437396,001,2023-03-17_12h07.16.451,simple VEP,2022.2.4,None,
55,0,55,0,29.36942508300126,29.36942508300126,29.53170695800509,29.53170695800509,29.53170695800509,29.53170695800509,29.688457375006692,29.688457375006692,437396,001,2023-03-17_12h07.16.451,simple VEP,2022.2.4,None,
56,0,56,0,29.688457375006692,29.688457375006692,29.847768875006295,29.847768875006295,29.847768875006295,29.847768875006295,30.00464945800195,30.00464945800195,437396,001,2023-03-17_12h07.16.451,simple VEP,2022.2.4,None,
57,0,57,0,30.00464945800195,30.00464945800195,30.164321542004473,30.164321542004473,30.164321542004473,30.164321542004473,30.32164808300149,30.32164808300149,437396,001,2023-03-17_12h07.16.451,simple VEP,2022.2.4,None,
58,0,58,0,30.32164808300149,30.32164808300149,30.4876087080047,30.4876087080047,30.4876087080047,30.4876087080047,30.647518417004903,30.647518417004903,437396,001,2023-03-17_12h07.16.451,simple VEP,2022.2.4,None,
59,0,59,0,30.647518417004903,30.647518417004903,30.804615208006,30.804615208006,30.804615208006,30.804615208006,30.965062167000724,30.965062167000724,437396,001,2023-03-17_12h07.16.451,simple VEP,2022.2.4,None,
60,0,60,0,30.965062167000724,30.965062167000724,31.121057333002682,31.121057333002682,31.121057333002682,31.121057333002682,31.28089891700074,31.28089891700074,437396,001,2023-03-17_12h07.16.451,simple VEP,2022.2.4,None,
61,0,61,0,31.28089891700074,31.28089891700074,31.437436667001748,31.437436667001748,31.437436667001748,31.437436667001748,31.597639917003107,31.597639917003107,437396,001,2023-03-17_12h07.16.451,simple VEP,2022.2.4,None,
62,0,62,0,31.597639917003107,31.597639917003107,31.75398358300299,31.75398358300299,31.75398358300299,31.75398358300299,31.914157333005278,31.914157333005278,437396,001,2023-03-17_12h07.16.451,simple VEP,2022.2.4,None,
63,0,63,0,31.914157333005278,31.914157333005278,32.07021566700132,32.07021566700132,32.07021566700132,32.07021566700132,32.23102554200159,32.23102554200159,437396,001,2023-03-17_12h07.16.451,simple VEP,2022.2.4,None,
64,0,64,0,32.23102554200159,32.23102554200159,32.38711400000466,32.38711400000466,32.38711400000466,32.38711400000466,32.5475585420063,32.5475585420063,437396,001,2023-03-17_12h07.16.451,simple VEP,2022.2.4,None,
65,0,65,0,32.5475585420063,32.5475585420063,32.703746792001766,32.703746792001766,32.703746792001766,32.703746792001766,32.86422591700102,32.86422591700102,437396,001,2023-03-17_12h07.16.451,simple VEP,2022.2.4,None,
66,0,66,0,32.86422591700102,32.86422591700102,33.018990333002876,33.018990333002876,33.018990333002876,33.018990333002876,33.18101187499997,33.18101187499997,437396,001,2023-03-17_12h07.16.451,simple VEP,2022.2.4,None,
67,0,67,0,33.18101187499997,33.18101187499997,33.33686970800045,33.33686970800045,33.33686970800045,33.33686970800045,33.497567833001085,33.497567833001085,437396,001,2023-03-17_12h07.16.451,simple VEP,2022.2.4,None,
68,0,68,0,33.497567833001085,33.497567833001085,33.653582625003764,33.653582625003764,33.653582625003764,33.653582625003764,33.814273083000444,33.814273083000444,437396,001,2023-03-17_12h07.16.451,simple VEP,2022.2.4,None,
69,0,69,0,33.814273083000444,33.814273083000444,33.970439625001745,33.970439625001745,33.970439625001745,33.970439625001745,34.13097345800634,34.13097345800634,437396,001,2023-03-17_12h07.16.451,simple VEP,2022.2.4,None,
70,0,70,0,34.13097345800634,34.13097345800634,34.28828466700361,34.28828466700361,34.28828466700361,34.28828466700361,34.44769779200578,34.44769779200578,437396,001,2023-03-17_12h07.16.451,simple VEP,2022.2.4,None,
71,0,71,0,34.44769779200578,34.44769779200578,34.602483958005905,34.602483958005905,34.602483958005905,34.602483958005905,34.76423829200212,34.76423829200212,437396,001,2023-03-17_12h07.16.451,simple VEP,2022.2.4,None,
72,0,72,0,34.76423829200212,34.76423829200212,34.920343792000494,34.920343792000494,34.920343792000494,34.920343792000494,35.08087987500039,35.08087987500039,437396,001,2023-03-17_12h07.16.451,simple VEP,2022.2.4,None,
73,0,73,0,35.08087987500039,35.08087987500039,35.23745433300064,35.23745433300064,35.23745433300064,35.23745433300064,35.39753470800497,35.39753470800497,437396,001,2023-03-17_12h07.16.451,simple VEP,2022.2.4,None,
74,0,74,0,35.39753470800497,35.39753470800497,35.55250962500577,35.55250962500577,35.55250962500577,35.55250962500577,35.714958167001896,35.714958167001896,437396,001,2023-03-17_12h07.16.451,simple VEP,2022.2.4,None,
75,0,75,0,35.714958167001896,35.714958167001896,35.87008941700333,35.87008941700333,35.87008941700333,35.87008941700333,36.03097812500346,36.03097812500346,437396,001,2023-03-17_12h07.16.451,simple VEP,2022.2.4,None,
76,0,76,0,36.03097812500346,36.03097812500346,36.186772500004736,36.186772500004736,36.186772500004736,36.186772500004736,36.34746066700609,36.34746066700609,437396,001,2023-03-17_12h07.16.451,simple VEP,2022.2.4,None,
77,0,77,0,36.34746066700609,36.34746066700609,36.50350558300124,36.50350558300124,36.50350558300124,36.50350558300124,36.66420575000666,36.66420575000666,437396,001,2023-03-17_12h07.16.451,simple VEP,2022.2.4,None,
78,0,78,0,36.66420575000666,36.66420575000666,36.82057245800388,36.82057245800388,36.82057245800388,36.82057245800388,36.980833208006516,36.980833208006516,437396,001,2023-03-17_12h07.16.451,simple VEP,2022.2.4,None,
79,0,79,0,36.980833208006516,36.980833208006516,37.13741804200254,37.13741804200254,37.13741804200254,37.13741804200254,37.297536707999825,37.297536707999825,437396,001,2023-03-17_12h07.16.451,simple VEP,2022.2.4,None,
80,0,80,0,37.297536707999825,37.297536707999825,37.45387520800432,37.45387520800432,37.45387520800432,37.45387520800432,37.61417466700368,37.61417466700368,437396,001,2023-03-17_12h07.16.451,simple VEP,2022.2.4,None,
81,0,81,0,37.61417466700368,37.61417466700368,37.77049566700589,37.77049566700589,37.77049566700589,37.77049566700589,37.93098729200574,37.93098729200574,437396,001,2023-03-17_12h07.16.451,simple VEP,2022.2.4,None,
82,0,82,0,37.93098729200574,37.93098729200574,38.0854764579999,38.0854764579999,38.0854764579999,38.0854764579999,38.24755170800199,38.24755170800199,437396,001,2023-03-17_12h07.16.451,simple VEP,2022.2.4,None,
83,0,83,0,38.24755170800199,38.24755170800199,38.40438750000612,38.40438750000612,38.40438750000612,38.40438750000612,38.564518833001785,38.564518833001785,437396,001,2023-03-17_12h07.16.451,simple VEP,2022.2.4,None,
84,0,84,0,38.564518833001785,38.564518833001785,38.71877850000601,38.71877850000601,38.71877850000601,38.71877850000601,38.88088570800028,38.88088570800028,437396,001,2023-03-17_12h07.16.451,simple VEP,2022.2.4,None,
85,0,85,0,38.88088570800028,38.88088570800028,39.037148542003706,39.037148542003706,39.037148542003706,39.037148542003706,39.197934499999974,39.197934499999974,437396,001,2023-03-17_12h07.16.451,simple VEP,2022.2.4,None,
86,0,86,0,39.197934499999974,39.197934499999974,39.35311483300029,39.35311483300029,39.35311483300029,39.35311483300029,39.514110417003394,39.514110417003394,437396,001,2023-03-17_12h07.16.451,simple VEP,2022.2.4,None,
87,0,87,0,39.514110417003394,39.514110417003394,39.67086487500637,39.67086487500637,39.67086487500637,39.67086487500637,39.83095379199949,39.83095379199949,437396,001,2023-03-17_12h07.16.451,simple VEP,2022.2.4,None,
88,0,88,0,39.83095379199949,39.83095379199949,39.986035042005824,39.986035042005824,39.986035042005824,39.986035042005824,40.14749783300067,40.14749783300067,437396,001,2023-03-17_12h07.16.451,simple VEP,2022.2.4,None,
89,0,89,0,40.14749783300067,40.14749783300067,40.30378654200467,40.30378654200467,40.30378654200467,40.30378654200467,40.464524542003346,40.464524542003346,437396,001,2023-03-17_12h07.16.451,simple VEP,2022.2.4,None,
90,0,90,0,40.464524542003346,40.464524542003346,40.61973366700113,40.61973366700113,40.61973366700113,40.61973366700113,40.780807333001576,40.780807333001576,437396,001,2023-03-17_12h07.16.451,simple VEP,2022.2.4,None,
91,0,91,0,40.780807333001576,40.780807333001576,40.93643183300446,40.93643183300446,40.93643183300446,40.93643183300446,41.09763812500023,41.09763812500023,437396,001,2023-03-17_12h07.16.451,simple VEP,2022.2.4,None,
92,0,92,0,41.09763812500023,41.09763812500023,41.25414595800248,41.25414595800248,41.25414595800248,41.25414595800248,41.41430108300119,41.41430108300119,437396,001,2023-03-17_12h07.16.451,simple VEP,2022.2.4,None,
93,0,93,0,41.41430108300119,41.41430108300119,41.57053875000565,41.57053875000565,41.57053875000565,41.57053875000565,41.730964125003084,41.730964125003084,437396,001,2023-03-17_12h07.16.451,simple VEP,2022.2.4,None,
94,0,94,0,41.730964125003084,41.730964125003084,41.885434833006,41.885434833006,41.885434833006,41.885434833006,42.04777687500609,42.04777687500609,437396,001,2023-03-17_12h07.16.451,simple VEP,2022.2.4,None,
95,0,95,0,42.04777687500609,42.04777687500609,42.20396629199968,42.20396629199968,42.20396629199968,42.20396629199968,42.36434404200554,42.36434404200554,437396,001,2023-03-17_12h07.16.451,simple VEP,2022.2.4,None,
96,0,96,0,42.36434404200554,42.36434404200554,42.5201522080024,42.5201522080024,42.5201522080024,42.5201522080024,42.68086170800234,42.68086170800234,437396,001,2023-03-17_12h07.16.451,simple VEP,2022.2.4,None,
97,0,97,0,42.68086170800234,42.68086170800234,42.83704437500273,42.83704437500273,42.83704437500273,42.83704437500273,42.99757187500654,42.99757187500654,437396,001,2023-03-17_12h07.16.451,simple VEP,2022.2.4,None,
98,0,98,0,42.99757187500654,42.99757187500654,43.15482450000127,43.15482450000127,43.15482450000127,43.15482450000127,43.31434566700045,43.31434566700045,437396,001,2023-03-17_12h07.16.451,simple VEP,2022.2.4,None,
99,0,99,0,43.31434566700045,43.31434566700045,43.469276792005985,43.469276792005985,43.469276792005985,43.469276792005985,43.63089233299979,43.63089233299979,437396,001,2023-03-17_12h07.16.451,simple VEP,2022.2.4,None,
