trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,image.started,fixation.started,image.stopped,fixation.stopped,image_2.started,fixation_2.started,image_2.stopped,fixation_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
19,0,19,0,18.87971700000344,18.87971700000344,19.056452374999935,19.056452374999935,19.056452374999935,19.056452374999935,19.219069541002682,19.219069541002682,492391,001,2023-03-17_12h33.05.407,simple VEP,2022.2.4,None,
20,0,20,0,19.219069541002682,19.219069541002682,19.381616582999413,19.381616582999413,19.381616582999413,19.381616582999413,19.55908137500228,19.55908137500228,492391,001,2023-03-17_12h33.05.407,simple VEP,2022.2.4,None,
21,0,21,0,19.55908137500228,19.55908137500228,19.73377629100287,19.73377629100287,19.73377629100287,19.73377629100287,19.89572704100283,19.89572704100283,492391,001,2023-03-17_12h33.05.407,simple VEP,2022.2.4,None,
22,0,22,0,19.89572704100283,19.89572704100283,20.06122999999934,20.06122999999934,20.06122999999934,20.06122999999934,20.22331233300065,20.22331233300065,492391,001,2023-03-17_12h33.05.407,simple VEP,2022.2.4,None,
23,0,23,0,20.22331233300065,20.22331233300065,20.385960624997097,20.385960624997097,20.385960624997097,20.385960624997097,20.547799540996493,20.547799540996493,492391,001,2023-03-17_12h33.05.407,simple VEP,2022.2.4,None,
24,0,24,0,20.547799540996493,20.547799540996493,20.712744958000258,20.712744958000258,20.712744958000258,20.712744958000258,20.87491612500162,20.87491612500162,492391,001,2023-03-17_12h33.05.407,simple VEP,2022.2.4,None,
25,0,25,0,20.87491612500162,20.87491612500162,21.04592570800014,21.04592570800014,21.04592570800014,21.04592570800014,21.21610416600015,21.21610416600015,492391,001,2023-03-17_12h33.05.407,simple VEP,2022.2.4,None,
26,0,26,0,21.21610416600015,21.21610416600015,21.385060291002446,21.385060291002446,21.385060291002446,21.385060291002446,21.553754041000502,21.553754041000502,492391,001,2023-03-17_12h33.05.407,simple VEP,2022.2.4,None,
27,0,27,0,21.553754041000502,21.553754041000502,21.71344241600309,21.71344241600309,21.71344241600309,21.71344241600309,21.882783916000335,21.882783916000335,492391,001,2023-03-17_12h33.05.407,simple VEP,2022.2.4,None,
28,0,28,0,21.882783916000335,21.882783916000335,22.04713695799728,22.04713695799728,22.04713695799728,22.04713695799728,22.2182630410025,22.2182630410025,492391,001,2023-03-17_12h33.05.407,simple VEP,2022.2.4,None,
29,0,29,0,22.2182630410025,22.2182630410025,22.39063212500332,22.39063212500332,22.39063212500332,22.39063212500332,22.563370582996868,22.563370582996868,492391,001,2023-03-17_12h33.05.407,simple VEP,2022.2.4,None,
30,0,30,0,22.563370582996868,22.563370582996868,22.722590958001092,22.722590958001092,22.722590958001092,22.722590958001092,22.887194415998238,22.887194415998238,492391,001,2023-03-17_12h33.05.407,simple VEP,2022.2.4,None,
31,0,31,0,22.887194415998238,22.887194415998238,23.048588874997222,23.048588874997222,23.048588874997222,23.048588874997222,23.229249582997,23.229249582997,492391,001,2023-03-17_12h33.05.407,simple VEP,2022.2.4,None,
32,0,32,0,23.229249582997,23.229249582997,23.390689874999225,23.390689874999225,23.390689874999225,23.390689874999225,23.554693958001735,23.554693958001735,492391,001,2023-03-17_12h33.05.407,simple VEP,2022.2.4,None,
33,0,33,0,23.554693958001735,23.554693958001735,23.72423420799896,23.72423420799896,23.72423420799896,23.72423420799896,23.88802404099988,23.88802404099988,492391,001,2023-03-17_12h33.05.407,simple VEP,2022.2.4,None,
34,0,34,0,23.88802404099988,23.88802404099988,24.052840541000478,24.052840541000478,24.052840541000478,24.052840541000478,24.217552957998123,24.217552957998123,492391,001,2023-03-17_12h33.05.407,simple VEP,2022.2.4,None,
35,0,35,0,24.217552957998123,24.217552957998123,24.39805229099875,24.39805229099875,24.39805229099875,24.39805229099875,24.562746540999797,24.562746540999797,492391,001,2023-03-17_12h33.05.407,simple VEP,2022.2.4,None,
36,0,36,0,24.562746540999797,24.562746540999797,24.7332077079991,24.7332077079991,24.7332077079991,24.7332077079991,24.91326724999817,24.91326724999817,492391,001,2023-03-17_12h33.05.407,simple VEP,2022.2.4,None,
37,0,37,0,24.91326724999817,24.91326724999817,25.07949558299879,25.07949558299879,25.07949558299879,25.07949558299879,25.24597595800151,25.24597595800151,492391,001,2023-03-17_12h33.05.407,simple VEP,2022.2.4,None,
38,0,38,0,25.24597595800151,25.24597595800151,25.411849374999292,25.411849374999292,25.411849374999292,25.411849374999292,25.583237541002745,25.583237541002745,492391,001,2023-03-17_12h33.05.407,simple VEP,2022.2.4,None,
39,0,39,0,25.583237541002745,25.583237541002745,25.747892083003535,25.747892083003535,25.747892083003535,25.747892083003535,25.91053145800106,25.91053145800106,492391,001,2023-03-17_12h33.05.407,simple VEP,2022.2.4,None,
40,0,40,0,25.91053145800106,25.91053145800106,26.074269040997024,26.074269040997024,26.074269040997024,26.074269040997024,26.246027250002953,26.246027250002953,492391,001,2023-03-17_12h33.05.407,simple VEP,2022.2.4,None,
41,0,41,0,26.246027250002953,26.246027250002953,26.41527608299657,26.41527608299657,26.41527608299657,26.41527608299657,26.578750291002507,26.578750291002507,492391,001,2023-03-17_12h33.05.407,simple VEP,2022.2.4,None,
42,0,42,0,26.578750291002507,26.578750291002507,26.749209749999864,26.749209749999864,26.749209749999864,26.749209749999864,26.929794000003312,26.929794000003312,492391,001,2023-03-17_12h33.05.407,simple VEP,2022.2.4,None,
43,0,43,0,26.929794000003312,26.929794000003312,27.090355457999976,27.090355457999976,27.090355457999976,27.090355457999976,27.25686400000268,27.25686400000268,492391,001,2023-03-17_12h33.05.407,simple VEP,2022.2.4,None,
44,0,44,0,27.25686400000268,27.25686400000268,27.42250937499921,27.42250937499921,27.42250937499921,27.42250937499921,27.588252708002983,27.588252708002983,492391,001,2023-03-17_12h33.05.407,simple VEP,2022.2.4,None,
45,0,45,0,27.588252708002983,27.588252708002983,27.75120683300338,27.75120683300338,27.75120683300338,27.75120683300338,27.922824957997364,27.922824957997364,492391,001,2023-03-17_12h33.05.407,simple VEP,2022.2.4,None,
46,0,46,0,27.922824957997364,27.922824957997364,28.08707341599802,28.08707341599802,28.08707341599802,28.08707341599802,28.253102540998952,28.253102540998952,492391,001,2023-03-17_12h33.05.407,simple VEP,2022.2.4,None,
47,0,47,0,28.253102540998952,28.253102540998952,28.42019283300033,28.42019283300033,28.42019283300033,28.42019283300033,28.581034791001002,28.581034791001002,492391,001,2023-03-17_12h33.05.407,simple VEP,2022.2.4,None,
48,0,48,0,28.581034791001002,28.581034791001002,28.764717582998856,28.764717582998856,28.764717582998856,28.764717582998856,28.929169625000213,28.929169625000213,492391,001,2023-03-17_12h33.05.407,simple VEP,2022.2.4,None,
49,0,49,0,28.929169625000213,28.929169625000213,29.094382208000752,29.094382208000752,29.094382208000752,29.094382208000752,29.26363066599879,29.26363066599879,492391,001,2023-03-17_12h33.05.407,simple VEP,2022.2.4,None,
50,0,50,0,29.26363066599879,29.26363066599879,29.429551374996663,29.429551374996663,29.429551374996663,29.429551374996663,29.605846250000468,29.605846250000468,492391,001,2023-03-17_12h33.05.407,simple VEP,2022.2.4,None,
51,0,51,0,29.605846250000468,29.605846250000468,29.767102833000536,29.767102833000536,29.767102833000536,29.767102833000536,29.934961416001897,29.934961416001897,492391,001,2023-03-17_12h33.05.407,simple VEP,2022.2.4,None,
52,0,52,0,29.934961416001897,29.934961416001897,30.097322665998945,30.097322665998945,30.097322665998945,30.097322665998945,30.264131041003566,30.264131041003566,492391,001,2023-03-17_12h33.05.407,simple VEP,2022.2.4,None,
53,0,53,0,30.264131041003566,30.264131041003566,30.432615625002654,30.432615625002654,30.432615625002654,30.432615625002654,30.595866208001098,30.595866208001098,492391,001,2023-03-17_12h33.05.407,simple VEP,2022.2.4,None,
54,0,54,0,30.595866208001098,30.595866208001098,30.768060166003124,30.768060166003124,30.768060166003124,30.768060166003124,30.946072124999773,30.946072124999773,492391,001,2023-03-17_12h33.05.407,simple VEP,2022.2.4,None,
55,0,55,0,30.946072124999773,30.946072124999773,31.11508049999975,31.11508049999975,31.11508049999975,31.11508049999975,31.29790883300302,31.29790883300302,492391,001,2023-03-17_12h33.05.407,simple VEP,2022.2.4,None,
56,0,56,0,31.29790883300302,31.29790883300302,31.462738875001378,31.462738875001378,31.462738875001378,31.462738875001378,31.630128208002134,31.630128208002134,492391,001,2023-03-17_12h33.05.407,simple VEP,2022.2.4,None,
57,0,57,0,31.630128208002134,31.630128208002134,31.79153891599708,31.79153891599708,31.79153891599708,31.79153891599708,31.953006916002778,31.953006916002778,492391,001,2023-03-17_12h33.05.407,simple VEP,2022.2.4,None,
58,0,58,0,31.953006916002778,31.953006916002778,32.11576737499854,32.11576737499854,32.11576737499854,32.11576737499854,32.281529207997664,32.281529207997664,492391,001,2023-03-17_12h33.05.407,simple VEP,2022.2.4,None,
59,0,59,0,32.281529207997664,32.281529207997664,32.45677820799756,32.45677820799756,32.45677820799756,32.45677820799756,32.62496733300213,32.62496733300213,492391,001,2023-03-17_12h33.05.407,simple VEP,2022.2.4,None,
60,0,60,0,32.62496733300213,32.62496733300213,32.78562270799739,32.78562270799739,32.78562270799739,32.78562270799739,32.949089665999054,32.949089665999054,492391,001,2023-03-17_12h33.05.407,simple VEP,2022.2.4,None,
61,0,61,0,32.949089665999054,32.949089665999054,33.12947074999829,33.12947074999829,33.12947074999829,33.12947074999829,33.29686520800169,33.29686520800169,492391,001,2023-03-17_12h33.05.407,simple VEP,2022.2.4,None,
62,0,62,0,33.29686520800169,33.29686520800169,33.46217108300334,33.46217108300334,33.46217108300334,33.46217108300334,33.62608808300138,33.62608808300138,492391,001,2023-03-17_12h33.05.407,simple VEP,2022.2.4,None,
63,0,63,0,33.62608808300138,33.62608808300138,33.786144833000435,33.786144833000435,33.786144833000435,33.786144833000435,33.948232540999015,33.948232540999015,492391,001,2023-03-17_12h33.05.407,simple VEP,2022.2.4,None,
64,0,64,0,33.948232540999015,33.948232540999015,34.1148306660034,34.1148306660034,34.1148306660034,34.1148306660034,34.27394474999892,34.27394474999892,492391,001,2023-03-17_12h33.05.407,simple VEP,2022.2.4,None,
65,0,65,0,34.27394474999892,34.27394474999892,34.44632550000097,34.44632550000097,34.44632550000097,34.44632550000097,34.62967745799688,34.62967745799688,492391,001,2023-03-17_12h33.05.407,simple VEP,2022.2.4,None,
66,0,66,0,34.62967745799688,34.62967745799688,34.80353804100014,34.80353804100014,34.80353804100014,34.80353804100014,34.97491437500139,34.97491437500139,492391,001,2023-03-17_12h33.05.407,simple VEP,2022.2.4,None,
67,0,67,0,34.97491437500139,34.97491437500139,35.14057466600207,35.14057466600207,35.14057466600207,35.14057466600207,35.30528341599711,35.30528341599711,492391,001,2023-03-17_12h33.05.407,simple VEP,2022.2.4,None,
68,0,68,0,35.30528341599711,35.30528341599711,35.468713249996654,35.468713249996654,35.468713249996654,35.468713249996654,35.63706954100053,35.63706954100053,492391,001,2023-03-17_12h33.05.407,simple VEP,2022.2.4,None,
69,0,69,0,35.63706954100053,35.63706954100053,35.80289887500112,35.80289887500112,35.80289887500112,35.80289887500112,35.96872895800334,35.96872895800334,492391,001,2023-03-17_12h33.05.407,simple VEP,2022.2.4,None,
70,0,70,0,35.96872895800334,35.96872895800334,36.150709749999805,36.150709749999805,36.150709749999805,36.150709749999805,36.32919254100125,36.32919254100125,492391,001,2023-03-17_12h33.05.407,simple VEP,2022.2.4,None,
71,0,71,0,36.32919254100125,36.32919254100125,36.49653212499834,36.49653212499834,36.49653212499834,36.49653212499834,36.65600883300067,36.65600883300067,492391,001,2023-03-17_12h33.05.407,simple VEP,2022.2.4,None,
72,0,72,0,36.65600883300067,36.65600883300067,36.8293537080026,36.8293537080026,36.8293537080026,36.8293537080026,37.008485332997225,37.008485332997225,492391,001,2023-03-17_12h33.05.407,simple VEP,2022.2.4,None,
73,0,73,0,37.008485332997225,37.008485332997225,37.1651727080025,37.1651727080025,37.1651727080025,37.1651727080025,37.33049020799808,37.33049020799808,492391,001,2023-03-17_12h33.05.407,simple VEP,2022.2.4,None,
74,0,74,0,37.33049020799808,37.33049020799808,37.49612691599759,37.49612691599759,37.49612691599759,37.49612691599759,37.657684290999896,37.657684290999896,492391,001,2023-03-17_12h33.05.407,simple VEP,2022.2.4,None,
75,0,75,0,37.657684290999896,37.657684290999896,37.838515791001555,37.838515791001555,37.838515791001555,37.838515791001555,38.0022774579993,38.0022774579993,492391,001,2023-03-17_12h33.05.407,simple VEP,2022.2.4,None,
76,0,76,0,38.0022774579993,38.0022774579993,38.167607208000845,38.167607208000845,38.167607208000845,38.167607208000845,38.340474249998806,38.340474249998806,492391,001,2023-03-17_12h33.05.407,simple VEP,2022.2.4,None,
77,0,77,0,38.340474249998806,38.340474249998806,38.506832250001025,38.506832250001025,38.506832250001025,38.506832250001025,38.675204624996695,38.675204624996695,492391,001,2023-03-17_12h33.05.407,simple VEP,2022.2.4,None,
78,0,78,0,38.675204624996695,38.675204624996695,38.84195929099951,38.84195929099951,38.84195929099951,38.84195929099951,39.01193512500322,39.01193512500322,492391,001,2023-03-17_12h33.05.407,simple VEP,2022.2.4,None,
79,0,79,0,39.01193512500322,39.01193512500322,39.196336540997436,39.196336540997436,39.196336540997436,39.196336540997436,39.356126833001326,39.356126833001326,492391,001,2023-03-17_12h33.05.407,simple VEP,2022.2.4,None,
80,0,80,0,39.356126833001326,39.356126833001326,39.534723374999885,39.534723374999885,39.534723374999885,39.534723374999885,39.71688512500259,39.71688512500259,492391,001,2023-03-17_12h33.05.407,simple VEP,2022.2.4,None,
81,0,81,0,39.71688512500259,39.71688512500259,39.892606749999686,39.892606749999686,39.892606749999686,39.892606749999686,40.06249020800169,40.06249020800169,492391,001,2023-03-17_12h33.05.407,simple VEP,2022.2.4,None,
82,0,82,0,40.06249020800169,40.06249020800169,40.229357625001285,40.229357625001285,40.229357625001285,40.229357625001285,40.389653250000265,40.389653250000265,492391,001,2023-03-17_12h33.05.407,simple VEP,2022.2.4,None,
83,0,83,0,40.389653250000265,40.389653250000265,40.55641312499938,40.55641312499938,40.55641312499938,40.55641312499938,40.72019462499884,40.72019462499884,492391,001,2023-03-17_12h33.05.407,simple VEP,2022.2.4,None,
84,0,84,0,40.72019462499884,40.72019462499884,40.883889500000805,40.883889500000805,40.883889500000805,40.883889500000805,41.04781091600307,41.04781091600307,492391,001,2023-03-17_12h33.05.407,simple VEP,2022.2.4,None,
85,0,85,0,41.04781091600307,41.04781091600307,41.229969499996514,41.229969499996514,41.229969499996514,41.229969499996514,41.39226729099755,41.39226729099755,492391,001,2023-03-17_12h33.05.407,simple VEP,2022.2.4,None,
86,0,86,0,41.39226729099755,41.39226729099755,41.56149066599755,41.56149066599755,41.56149066599755,41.56149066599755,41.729395333000866,41.729395333000866,492391,001,2023-03-17_12h33.05.407,simple VEP,2022.2.4,None,
87,0,87,0,41.729395333000866,41.729395333000866,41.90104450000217,41.90104450000217,41.90104450000217,41.90104450000217,42.06457312499697,42.06457312499697,492391,001,2023-03-17_12h33.05.407,simple VEP,2022.2.4,None,
88,0,88,0,42.06457312499697,42.06457312499697,42.22913908299961,42.22913908299961,42.22913908299961,42.22913908299961,42.39283229099965,42.39283229099965,492391,001,2023-03-17_12h33.05.407,simple VEP,2022.2.4,None,
89,0,89,0,42.39283229099965,42.39283229099965,42.55374195799959,42.55374195799959,42.55374195799959,42.55374195799959,42.723786125003244,42.723786125003244,492391,001,2023-03-17_12h33.05.407,simple VEP,2022.2.4,None,
90,0,90,0,42.723786125003244,42.723786125003244,42.88381654099794,42.88381654099794,42.88381654099794,42.88381654099794,43.050083499998436,43.050083499998436,492391,001,2023-03-17_12h33.05.407,simple VEP,2022.2.4,None,
91,0,91,0,43.050083499998436,43.050083499998436,43.21310850000009,43.21310850000009,43.21310850000009,43.21310850000009,43.37763950000226,43.37763950000226,492391,001,2023-03-17_12h33.05.407,simple VEP,2022.2.4,None,
92,0,92,0,43.37763950000226,43.37763950000226,43.56469641599688,43.56469641599688,43.56469641599688,43.56469641599688,43.72378779100109,43.72378779100109,492391,001,2023-03-17_12h33.05.407,simple VEP,2022.2.4,None,
93,0,93,0,43.72378779100109,43.72378779100109,43.885462582999025,43.885462582999025,43.885462582999025,43.885462582999025,44.045592082999065,44.045592082999065,492391,001,2023-03-17_12h33.05.407,simple VEP,2022.2.4,None,
94,0,94,0,44.045592082999065,44.045592082999065,44.21291137499793,44.21291137499793,44.21291137499793,44.21291137499793,44.379198624999844,44.379198624999844,492391,001,2023-03-17_12h33.05.407,simple VEP,2022.2.4,None,
95,0,95,0,44.379198624999844,44.379198624999844,44.545801375003066,44.545801375003066,44.545801375003066,44.545801375003066,44.72017841599882,44.72017841599882,492391,001,2023-03-17_12h33.05.407,simple VEP,2022.2.4,None,
96,0,96,0,44.72017841599882,44.72017841599882,44.8833888750014,44.8833888750014,44.8833888750014,44.8833888750014,45.05426704099955,45.05426704099955,492391,001,2023-03-17_12h33.05.407,simple VEP,2022.2.4,None,
97,0,97,0,45.05426704099955,45.05426704099955,45.216079290999915,45.216079290999915,45.216079290999915,45.216079290999915,45.3922432909967,45.3922432909967,492391,001,2023-03-17_12h33.05.407,simple VEP,2022.2.4,None,
98,0,98,0,45.3922432909967,45.3922432909967,45.5537110410005,45.5537110410005,45.5537110410005,45.5537110410005,45.718289249998634,45.718289249998634,492391,001,2023-03-17_12h33.05.407,simple VEP,2022.2.4,None,
99,0,99,0,45.718289249998634,45.718289249998634,45.898920958003146,45.898920958003146,45.898920958003146,45.898920958003146,46.06939258299826,46.06939258299826,492391,001,2023-03-17_12h33.05.407,simple VEP,2022.2.4,None,
