1.4709 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
7.0041 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [1440, 900]. Using actual size
8.2574 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x7fd629dd9910>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x7fd5ddfdf5e0>, multiSample=False, name='window1', numSamples=2, pos=[360.0, 225.0], screen=0, size=array([2880, 1800]), stencilBits=0, stereo=False, units='height', useFBO=True, useRetina=True, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
8.2578 	EXP 	window1: mouseVisible = True
8.2587 	EXP 	window1: mouseVisible = False
8.2587 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
8.2588 	EXP 	window1: recordFrameIntervals = False
8.3622 	EXP 	window1: recordFrameIntervals = True
9.2793 	WARNING 	Couldn't measure a consistent frame rate!
  - Is your graphics card set to sync to vertical blank?
  - Are you running other processes on your computer?

11.6791 	EXP 	Created stimulus = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0.0, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1, 1, 1]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='stimulus', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
11.6910 	EXP 	Created blank = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0.0, fillColor=array([0.00392157, 0.00392157, 0.00392157]), fillColorSpace='rgb', fillRGB=array([0.00392157, 0.00392157, 0.00392157]), interpolate=True, lineColor=array([0.00392157, 0.00392157, 0.00392157]), lineColorSpace='rgb', lineRGB=array([0.00392157, 0.00392157, 0.00392157]), lineWidth=1.0, name='blank', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
11.7066 	EXP 	Imported StimList.xlsx as conditions, 8 conditions, 2 params
11.7086 	EXP 	Created sequence: random, trialTypes=8, nReps=10, seed=None
11.7089 	EXP 	New trial (rep=0, index=0): {'color': 'gray', 'trigger': 2}
11.7178 	WARNING 	t of last frame was 2438.81ms (=1/0)
11.7178 	EXP 	stimulus: fillColor = <psychopy.colors.Color: gray, alpha=1.0>
11.7178 	EXP 	stimulus: borderColor = <psychopy.colors.Color: gray, alpha=1.0>
11.7178 	EXP 	stimulus: autoDraw = True
11.9556 	EXP 	stimulus: autoDraw = False
11.9556 	EXP 	blank: autoDraw = True
12.9405 	EXP 	New trial (rep=0, index=1): {'color': 'white', 'trigger': 1}
12.9564 	EXP 	blank: autoDraw = False
12.9564 	EXP 	blank: autoDraw = False
12.9564 	EXP 	stimulus: fillColor = <psychopy.colors.Color: white, alpha=1.0>
12.9564 	EXP 	stimulus: borderColor = <psychopy.colors.Color: white, alpha=1.0>
12.9564 	EXP 	stimulus: autoDraw = True
13.2056 	EXP 	stimulus: autoDraw = False
13.2056 	EXP 	blank: autoDraw = True
14.1905 	EXP 	New trial (rep=0, index=2): {'color': 'gray', 'trigger': 2}
14.1978 	EXP 	blank: autoDraw = False
14.1978 	EXP 	blank: autoDraw = False
14.1978 	EXP 	stimulus: fillColor = <psychopy.colors.Color: gray, alpha=1.0>
14.1978 	EXP 	stimulus: borderColor = <psychopy.colors.Color: gray, alpha=1.0>
14.1978 	EXP 	stimulus: autoDraw = True
14.4467 	EXP 	stimulus: autoDraw = False
14.4467 	EXP 	stimulus: autoDraw = False
14.4467 	EXP 	blank: autoDraw = True
15.0719 	WARNING 	t of last frame was 22.80ms (=1/43)
15.4405 	EXP 	New trial (rep=0, index=3): {'color': 'white', 'trigger': 1}
15.4482 	EXP 	blank: autoDraw = False
15.4482 	EXP 	blank: autoDraw = False
15.4482 	EXP 	stimulus: fillColor = <psychopy.colors.Color: white, alpha=1.0>
15.4482 	EXP 	stimulus: borderColor = <psychopy.colors.Color: white, alpha=1.0>
15.4482 	EXP 	stimulus: autoDraw = True
15.6956 	EXP 	stimulus: autoDraw = False
15.6956 	EXP 	stimulus: autoDraw = False
15.6956 	EXP 	blank: autoDraw = True
16.6800 	EXP 	New trial (rep=0, index=4): {'color': 'gray', 'trigger': 2}
16.6887 	EXP 	blank: autoDraw = False
16.6887 	EXP 	blank: autoDraw = False
