1.1238 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
4.4921 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [1440, 900]. Using actual size
5.7319 	WARNING 	Couldn't measure a consistent frame rate!
  - Is your graphics card set to sync to vertical blank?
  - Are you running other processes on your computer?

5.7329 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x7ff0bb996be0>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x7ff07ee584f0>, multiSample=False, name='window1', numSamples=2, pos=[360.0, 225.0], screen=0, size=array([2880, 1800]), stencilBits=0, stereo=False, units='height', useFBO=True, useRetina=True, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
5.7333 	EXP 	window1: mouseVisible = True
5.7344 	EXP 	window1: mouseVisible = False
5.7345 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
5.7346 	EXP 	window1: recordFrameIntervals = False
5.8149 	EXP 	window1: recordFrameIntervals = True
6.6483 	WARNING 	Couldn't measure a consistent frame rate!
  - Is your graphics card set to sync to vertical blank?
  - Are you running other processes on your computer?

8.3918 	EXP 	Created grating1 = GratingStim(__class__=<class 'psychopy.visual.grating.GratingStim'>, anchor='center', autoDraw=False, autoLog=True, blendmode='avg', color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-1.0, interpolate=True, mask=None, maskParams=None, name='grating1', opacity=1.0, ori=0.0, phase=array([0., 0.]), pos=array([0., 0.]), rgbPedestal=array([0., 0., 0.]), sf=array([10., 10.]), size=array([1.5, 1. ]), tex='sin', texRes=128.0, units='height', win=Window(...))
8.3980 	EXP 	Created fixation = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-2.0, fillColor=array([ 1, -1, -1]), fillColorSpace='rgb', fillRGB=array([ 1, -1, -1]), interpolate=True, lineColor=array([ 1, -1, -1]), lineColorSpace='rgb', lineRGB=array([ 1, -1, -1]), lineWidth=1.0, name='fixation', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.01, 0.01]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
8.4109 	EXP 	Created grating1_2 = GratingStim(__class__=<class 'psychopy.visual.grating.GratingStim'>, anchor='center', autoDraw=False, autoLog=True, blendmode='avg', color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-1.0, interpolate=True, mask=None, maskParams=None, name='grating1_2', opacity=1.0, ori=0.0, phase=array([0.5, 0.5]), pos=array([0., 0.]), rgbPedestal=array([0., 0., 0.]), sf=array([10., 10.]), size=array([1.5, 1. ]), tex='sin', texRes=128.0, units='height', win=Window(...))
8.4144 	EXP 	Created fixation_2 = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-2.0, fillColor=array([ 1, -1, -1]), fillColorSpace='rgb', fillRGB=array([ 1, -1, -1]), interpolate=True, lineColor=array([ 1, -1, -1]), lineColorSpace='rgb', lineRGB=array([ 1, -1, -1]), lineWidth=1.0, name='fixation_2', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.01, 0.01]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
8.4154 	EXP 	Created sequence: random, trialTypes=1, nReps=50, seed=None
8.4157 	EXP 	New trial (rep=0, index=0): None
8.4284 	WARNING 	t of last frame was 1780.43ms (=1/0)
8.4284 	EXP 	grating1: autoDraw = True
8.4284 	EXP 	fixation: autoDraw = True
8.4284 	EXP 	grating1: tex = 'sin'
8.9267 	EXP 	grating1: autoDraw = False
8.9267 	EXP 	fixation: autoDraw = False
8.9267 	EXP 	grating1_2: autoDraw = True
8.9267 	EXP 	fixation_2: autoDraw = True
8.9267 	EXP 	grating1_2: tex = 'sin'
9.0974 	WARNING 	t of last frame was 22.03ms (=1/45)
9.2313 	WARNING 	t of last frame was 21.65ms (=1/46)
9.3312 	WARNING 	t of last frame was 22.76ms (=1/43)
9.4151 	EXP 	New trial (rep=1, index=0): None
9.4239 	EXP 	grating1_2: autoDraw = False
9.4239 	EXP 	fixation_2: autoDraw = False
9.4239 	EXP 	grating1: autoDraw = True
9.4239 	EXP 	fixation: autoDraw = True
9.5974 	WARNING 	Multiple dropped frames have occurred - I'll stop bothering you about them!
9.9155 	EXP 	grating1: autoDraw = False
9.9155 	EXP 	fixation: autoDraw = False
9.9155 	EXP 	grating1: autoDraw = False
9.9155 	EXP 	fixation: autoDraw = False
9.9155 	EXP 	grating1_2: autoDraw = True
9.9155 	EXP 	fixation_2: autoDraw = True
10.4060 	EXP 	New trial (rep=2, index=0): None
10.4145 	EXP 	grating1_2: autoDraw = False
10.4145 	EXP 	fixation_2: autoDraw = False
10.4145 	EXP 	grating1_2: autoDraw = False
10.4145 	EXP 	fixation_2: autoDraw = False
10.4145 	EXP 	grating1: autoDraw = True
10.4145 	EXP 	fixation: autoDraw = True
10.9086 	EXP 	grating1: autoDraw = False
10.9086 	EXP 	fixation: autoDraw = False
10.9086 	EXP 	grating1: autoDraw = False
10.9086 	EXP 	fixation: autoDraw = False
10.9086 	EXP 	grating1_2: autoDraw = True
10.9086 	EXP 	fixation_2: autoDraw = True
11.3980 	EXP 	New trial (rep=3, index=0): None
11.4055 	EXP 	grating1_2: autoDraw = False
11.4055 	EXP 	fixation_2: autoDraw = False
11.4055 	EXP 	grating1_2: autoDraw = False
11.4055 	EXP 	fixation_2: autoDraw = False
11.4055 	EXP 	grating1: autoDraw = True
11.4055 	EXP 	fixation: autoDraw = True
11.8974 	EXP 	grating1: autoDraw = False
11.8974 	EXP 	fixation: autoDraw = False
11.8974 	EXP 	grating1: autoDraw = False
11.8974 	EXP 	fixation: autoDraw = False
11.9066 	EXP 	grating1_2: autoDraw = True
11.9066 	EXP 	fixation_2: autoDraw = True
12.3932 	EXP 	New trial (rep=4, index=0): None
12.3988 	EXP 	grating1_2: autoDraw = False
12.3988 	EXP 	fixation_2: autoDraw = False
12.3988 	EXP 	grating1_2: autoDraw = False
12.3988 	EXP 	fixation_2: autoDraw = False
12.4066 	EXP 	grating1: autoDraw = True
12.4066 	EXP 	fixation: autoDraw = True
12.8975 	EXP 	grating1: autoDraw = False
12.8975 	EXP 	fixation: autoDraw = False
12.8975 	EXP 	grating1: autoDraw = False
12.8975 	EXP 	fixation: autoDraw = False
12.9062 	EXP 	grating1_2: autoDraw = True
12.9062 	EXP 	fixation_2: autoDraw = True
13.3903 	EXP 	New trial (rep=5, index=0): None
13.3977 	EXP 	grating1_2: autoDraw = False
13.3977 	EXP 	fixation_2: autoDraw = False
13.3977 	EXP 	grating1_2: autoDraw = False
13.3977 	EXP 	fixation_2: autoDraw = False
13.4049 	EXP 	grating1: autoDraw = True
