trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,image.started,fixation.started,image.stopped,fixation.stopped,image_2.started,fixation_2.started,image_2.stopped,fixation_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
17,0,17,0,15.659386207997159,15.659386207997159,15.821804999999586,15.821804999999586,15.821804999999586,15.821804999999586,15.981340124999406,15.981340124999406,416862,001,2023-03-17_12h26.03.913,simple VEP,2022.2.4,None,
18,0,18,0,15.981340124999406,15.981340124999406,16.14713345799828,16.14713345799828,16.14713345799828,16.14713345799828,16.306571374996565,16.306571374996565,416862,001,2023-03-17_12h26.03.913,simple VEP,2022.2.4,None,
19,0,19,0,16.306571374996565,16.306571374996565,16.46381074999954,16.46381074999954,16.46381074999954,16.46381074999954,16.624361582995334,16.624361582995334,416862,001,2023-03-17_12h26.03.913,simple VEP,2022.2.4,None,
20,0,20,0,16.624361582995334,16.624361582995334,16.788750624997192,16.788750624997192,16.788750624997192,16.788750624997192,16.972383499996795,16.972383499996795,416862,001,2023-03-17_12h26.03.913,simple VEP,2022.2.4,None,
21,0,21,0,16.972383499996795,16.972383499996795,17.128994332997536,17.128994332997536,17.128994332997536,17.128994332997536,17.289797457997338,17.289797457997338,416862,001,2023-03-17_12h26.03.913,simple VEP,2022.2.4,None,
22,0,22,0,17.289797457997338,17.289797457997338,17.44760241599579,17.44760241599579,17.44760241599579,17.44760241599579,17.614363415996195,17.614363415996195,416862,001,2023-03-17_12h26.03.913,simple VEP,2022.2.4,None,
23,0,23,0,17.614363415996195,17.614363415996195,17.772470915995655,17.772470915995655,17.772470915995655,17.772470915995655,17.93206470799487,17.93206470799487,416862,001,2023-03-17_12h26.03.913,simple VEP,2022.2.4,None,
24,0,24,0,17.93206470799487,17.93206470799487,18.095410791000177,18.095410791000177,18.095410791000177,18.095410791000177,18.257040666001558,18.257040666001558,416862,001,2023-03-17_12h26.03.913,simple VEP,2022.2.4,None,
25,0,25,0,18.257040666001558,18.257040666001558,18.42268524999963,18.42268524999963,18.42268524999963,18.42268524999963,18.581194040998525,18.581194040998525,416862,001,2023-03-17_12h26.03.913,simple VEP,2022.2.4,None,
26,0,26,0,18.581194040998525,18.581194040998525,18.746171582999523,18.746171582999523,18.746171582999523,18.746171582999523,18.90721795799618,18.90721795799618,416862,001,2023-03-17_12h26.03.913,simple VEP,2022.2.4,None,
27,0,27,0,18.90721795799618,18.90721795799618,19.0719173749967,19.0719173749967,19.0719173749967,19.0719173749967,19.229732207997586,19.229732207997586,416862,001,2023-03-17_12h26.03.913,simple VEP,2022.2.4,None,
28,0,28,0,19.229732207997586,19.229732207997586,19.38892858300096,19.38892858300096,19.38892858300096,19.38892858300096,19.54660170799616,19.54660170799616,416862,001,2023-03-17_12h26.03.913,simple VEP,2022.2.4,None,
29,0,29,0,19.54660170799616,19.54660170799616,19.70512554099696,19.70512554099696,19.70512554099696,19.70512554099696,19.862785915996938,19.862785915996938,416862,001,2023-03-17_12h26.03.913,simple VEP,2022.2.4,None,
30,0,30,0,19.862785915996938,19.862785915996938,20.021790250000777,20.021790250000777,20.021790250000777,20.021790250000777,20.182799791000434,20.182799791000434,416862,001,2023-03-17_12h26.03.913,simple VEP,2022.2.4,None,
31,0,31,0,20.182799791000434,20.182799791000434,20.346606874998542,20.346606874998542,20.346606874998542,20.346606874998542,20.50537324999459,20.50537324999459,416862,001,2023-03-17_12h26.03.913,simple VEP,2022.2.4,None,
32,0,32,0,20.50537324999459,20.50537324999459,20.665371457995207,20.665371457995207,20.665371457995207,20.665371457995207,20.830029249998915,20.830029249998915,416862,001,2023-03-17_12h26.03.913,simple VEP,2022.2.4,None,
33,0,33,0,20.830029249998915,20.830029249998915,20.990027291001752,20.990027291001752,20.990027291001752,20.990027291001752,21.148256458000105,21.148256458000105,416862,001,2023-03-17_12h26.03.913,simple VEP,2022.2.4,None,
34,0,34,0,21.148256458000105,21.148256458000105,21.321925249998458,21.321925249998458,21.321925249998458,21.321925249998458,21.481260540997027,21.481260540997027,416862,001,2023-03-17_12h26.03.913,simple VEP,2022.2.4,None,
35,0,35,0,21.481260540997027,21.481260540997027,21.646694374998333,21.646694374998333,21.646694374998333,21.646694374998333,21.80626320799638,21.80626320799638,416862,001,2023-03-17_12h26.03.913,simple VEP,2022.2.4,None,
36,0,36,0,21.80626320799638,21.80626320799638,21.96422416599671,21.96422416599671,21.96422416599671,21.96422416599671,22.13155904100131,22.13155904100131,416862,001,2023-03-17_12h26.03.913,simple VEP,2022.2.4,None,
37,0,37,0,22.13155904100131,22.13155904100131,22.28905125000165,22.28905125000165,22.28905125000165,22.28905125000165,22.446092416001193,22.446092416001193,416862,001,2023-03-17_12h26.03.913,simple VEP,2022.2.4,None,
38,0,38,0,22.446092416001193,22.446092416001193,22.612348832997668,22.612348832997668,22.612348832997668,22.612348832997668,22.77241349999531,22.77241349999531,416862,001,2023-03-17_12h26.03.913,simple VEP,2022.2.4,None,
39,0,39,0,22.77241349999531,22.77241349999531,22.93070541600173,22.93070541600173,22.93070541600173,22.93070541600173,23.088586290999956,23.088586290999956,416862,001,2023-03-17_12h26.03.913,simple VEP,2022.2.4,None,
40,0,40,0,23.088586290999956,23.088586290999956,23.2470057909959,23.2470057909959,23.2470057909959,23.2470057909959,23.414762374995917,23.414762374995917,416862,001,2023-03-17_12h26.03.913,simple VEP,2022.2.4,None,
41,0,41,0,23.414762374995917,23.414762374995917,23.57314979099465,23.57314979099465,23.57314979099465,23.57314979099465,23.738891583001532,23.738891583001532,416862,001,2023-03-17_12h26.03.913,simple VEP,2022.2.4,None,
42,0,42,0,23.738891583001532,23.738891583001532,23.895462957996642,23.895462957996642,23.895462957996642,23.895462957996642,24.056489832997613,24.056489832997613,416862,001,2023-03-17_12h26.03.913,simple VEP,2022.2.4,None,
43,0,43,0,24.056489832997613,24.056489832997613,24.213831249995565,24.213831249995565,24.213831249995565,24.213831249995565,24.372279165996588,24.372279165996588,416862,001,2023-03-17_12h26.03.913,simple VEP,2022.2.4,None,
44,0,44,0,24.372279165996588,24.372279165996588,24.53369329099951,24.53369329099951,24.53369329099951,24.53369329099951,24.69776862499566,24.69776862499566,416862,001,2023-03-17_12h26.03.913,simple VEP,2022.2.4,None,
45,0,45,0,24.69776862499566,24.69776862499566,24.863387958001113,24.863387958001113,24.863387958001113,24.863387958001113,25.028070957996533,25.028070957996533,416862,001,2023-03-17_12h26.03.913,simple VEP,2022.2.4,None,
46,0,46,0,25.028070957996533,25.028070957996533,25.188475082999503,25.188475082999503,25.188475082999503,25.188475082999503,25.34870287499507,25.34870287499507,416862,001,2023-03-17_12h26.03.913,simple VEP,2022.2.4,None,
47,0,47,0,25.34870287499507,25.34870287499507,25.513269915994897,25.513269915994897,25.513269915994897,25.513269915994897,25.671803207995254,25.671803207995254,416862,001,2023-03-17_12h26.03.913,simple VEP,2022.2.4,None,
48,0,48,0,25.671803207995254,25.671803207995254,25.830641082997317,25.830641082997317,25.830641082997317,25.830641082997317,25.98869583299529,25.98869583299529,416862,001,2023-03-17_12h26.03.913,simple VEP,2022.2.4,None,
49,0,49,0,25.98869583299529,25.98869583299529,26.146895082994888,26.146895082994888,26.146895082994888,26.146895082994888,26.309967041001073,26.309967041001073,416862,001,2023-03-17_12h26.03.913,simple VEP,2022.2.4,None,
50,0,50,0,26.309967041001073,26.309967041001073,26.472689624999475,26.472689624999475,26.472689624999475,26.472689624999475,26.62946966599702,26.62946966599702,416862,001,2023-03-17_12h26.03.913,simple VEP,2022.2.4,None,
51,0,51,0,26.62946966599702,26.62946966599702,26.789130958000896,26.789130958000896,26.789130958000896,26.789130958000896,26.95553691600071,26.95553691600071,416862,001,2023-03-17_12h26.03.913,simple VEP,2022.2.4,None,
52,0,52,0,26.95553691600071,26.95553691600071,27.112692333001178,27.112692333001178,27.112692333001178,27.112692333001178,27.272635415996774,27.272635415996774,416862,001,2023-03-17_12h26.03.913,simple VEP,2022.2.4,None,
53,0,53,0,27.272635415996774,27.272635415996774,27.42869120799878,27.42869120799878,27.42869120799878,27.42869120799878,27.589440457995806,27.589440457995806,416862,001,2023-03-17_12h26.03.913,simple VEP,2022.2.4,None,
54,0,54,0,27.589440457995806,27.589440457995806,27.746029415997327,27.746029415997327,27.746029415997327,27.746029415997327,27.905455624997558,27.905455624997558,416862,001,2023-03-17_12h26.03.913,simple VEP,2022.2.4,None,
55,0,55,0,27.905455624997558,27.905455624997558,28.06413245799922,28.06413245799922,28.06413245799922,28.06413245799922,28.223110999999335,28.223110999999335,416862,001,2023-03-17_12h26.03.913,simple VEP,2022.2.4,None,
56,0,56,0,28.223110999999335,28.223110999999335,28.380133957994985,28.380133957994985,28.380133957994985,28.380133957994985,28.54781508299493,28.54781508299493,416862,001,2023-03-17_12h26.03.913,simple VEP,2022.2.4,None,
57,0,57,0,28.54781508299493,28.54781508299493,28.7053785829994,28.7053785829994,28.7053785829994,28.7053785829994,28.86534262499481,28.86534262499481,416862,001,2023-03-17_12h26.03.913,simple VEP,2022.2.4,None,
58,0,58,0,28.86534262499481,28.86534262499481,29.029057957995974,29.029057957995974,29.029057957995974,29.029057957995974,29.188704665997648,29.188704665997648,416862,001,2023-03-17_12h26.03.913,simple VEP,2022.2.4,None,
59,0,59,0,29.188704665997648,29.188704665997648,29.346310957997048,29.346310957997048,29.346310957997048,29.346310957997048,29.508843040996,29.508843040996,416862,001,2023-03-17_12h26.03.913,simple VEP,2022.2.4,None,
60,0,60,0,29.508843040996,29.508843040996,29.671812832995784,29.671812832995784,29.671812832995784,29.671812832995784,29.83020020800177,29.83020020800177,416862,001,2023-03-17_12h26.03.913,simple VEP,2022.2.4,None,
61,0,61,0,29.83020020800177,29.83020020800177,29.995729750000464,29.995729750000464,29.995729750000464,29.995729750000464,30.155992874999356,30.155992874999356,416862,001,2023-03-17_12h26.03.913,simple VEP,2022.2.4,None,
62,0,62,0,30.155992874999356,30.155992874999356,30.313613540994993,30.313613540994993,30.313613540994993,30.313613540994993,30.472884999995586,30.472884999995586,416862,001,2023-03-17_12h26.03.913,simple VEP,2022.2.4,None,
63,0,63,0,30.472884999995586,30.472884999995586,30.632195457998023,30.632195457998023,30.632195457998023,30.632195457998023,30.798026249998657,30.798026249998657,416862,001,2023-03-17_12h26.03.913,simple VEP,2022.2.4,None,
64,0,64,0,30.798026249998657,30.798026249998657,30.9554897909984,30.9554897909984,30.9554897909984,30.9554897909984,31.11593195799651,31.11593195799651,416862,001,2023-03-17_12h26.03.913,simple VEP,2022.2.4,None,
65,0,65,0,31.11593195799651,31.11593195799651,31.28036504099873,31.28036504099873,31.28036504099873,31.28036504099873,31.43864320799912,31.43864320799912,416862,001,2023-03-17_12h26.03.913,simple VEP,2022.2.4,None,
66,0,66,0,31.43864320799912,31.43864320799912,31.597107082998264,31.597107082998264,31.597107082998264,31.597107082998264,31.75800266599981,31.75800266599981,416862,001,2023-03-17_12h26.03.913,simple VEP,2022.2.4,None,
67,0,67,0,31.75800266599981,31.75800266599981,31.922235749996617,31.922235749996617,31.922235749996617,31.922235749996617,32.088862790995336,32.088862790995336,416862,001,2023-03-17_12h26.03.913,simple VEP,2022.2.4,None,
68,0,68,0,32.088862790995336,32.088862790995336,32.247626249998575,32.247626249998575,32.247626249998575,32.247626249998575,32.40540666599554,32.40540666599554,416862,001,2023-03-17_12h26.03.913,simple VEP,2022.2.4,None,
69,0,69,0,32.40540666599554,32.40540666599554,32.565454249997856,32.565454249997856,32.565454249997856,32.565454249997856,32.73067337500106,32.73067337500106,416862,001,2023-03-17_12h26.03.913,simple VEP,2022.2.4,None,
70,0,70,0,32.73067337500106,32.73067337500106,32.89024249999784,32.89024249999784,32.89024249999784,32.89024249999784,33.05525924999529,33.05525924999529,416862,001,2023-03-17_12h26.03.913,simple VEP,2022.2.4,None,
71,0,71,0,33.05525924999529,33.05525924999529,33.22206787500181,33.22206787500181,33.22206787500181,33.22206787500181,33.380816749995574,33.380816749995574,416862,001,2023-03-17_12h26.03.913,simple VEP,2022.2.4,None,
72,0,72,0,33.380816749995574,33.380816749995574,33.5386530830001,33.5386530830001,33.5386530830001,33.5386530830001,33.69779845800076,33.69779845800076,416862,001,2023-03-17_12h26.03.913,simple VEP,2022.2.4,None,
73,0,73,0,33.69779845800076,33.69779845800076,33.855307958001504,33.855307958001504,33.855307958001504,33.855307958001504,34.013963457997306,34.013963457997306,416862,001,2023-03-17_12h26.03.913,simple VEP,2022.2.4,None,
74,0,74,0,34.013963457997306,34.013963457997306,34.178752040999825,34.178752040999825,34.178752040999825,34.178752040999825,34.33873820799636,34.33873820799636,416862,001,2023-03-17_12h26.03.913,simple VEP,2022.2.4,None,
75,0,75,0,34.33873820799636,34.33873820799636,34.4968966660017,34.4968966660017,34.4968966660017,34.4968966660017,34.655297915996925,34.655297915996925,416862,001,2023-03-17_12h26.03.913,simple VEP,2022.2.4,None,
76,0,76,0,34.655297915996925,34.655297915996925,34.814469375000044,34.814469375000044,34.814469375000044,34.814469375000044,34.97208899999532,34.97208899999532,416862,001,2023-03-17_12h26.03.913,simple VEP,2022.2.4,None,
77,0,77,0,34.97208899999532,34.97208899999532,35.12996749999729,35.12996749999729,35.12996749999729,35.12996749999729,35.30564566599787,35.30564566599787,416862,001,2023-03-17_12h26.03.913,simple VEP,2022.2.4,None,
78,0,78,0,35.30564566599787,35.30564566599787,35.463477375000366,35.463477375000366,35.463477375000366,35.463477375000366,35.623029499998665,35.623029499998665,416862,001,2023-03-17_12h26.03.913,simple VEP,2022.2.4,None,
79,0,79,0,35.623029499998665,35.623029499998665,35.78054154099664,35.78054154099664,35.78054154099664,35.78054154099664,35.945898332996876,35.945898332996876,416862,001,2023-03-17_12h26.03.913,simple VEP,2022.2.4,None,
80,0,80,0,35.945898332996876,35.945898332996876,36.10594291600137,36.10594291600137,36.10594291600137,36.10594291600137,36.264778958000534,36.264778958000534,416862,001,2023-03-17_12h26.03.913,simple VEP,2022.2.4,None,
81,0,81,0,36.264778958000534,36.264778958000534,36.422407207996,36.422407207996,36.422407207996,36.422407207996,36.580938665996655,36.580938665996655,416862,001,2023-03-17_12h26.03.913,simple VEP,2022.2.4,None,
82,0,82,0,36.580938665996655,36.580938665996655,36.74782395800139,36.74782395800139,36.74782395800139,36.74782395800139,36.9052846659979,36.9052846659979,416862,001,2023-03-17_12h26.03.913,simple VEP,2022.2.4,None,
83,0,83,0,36.9052846659979,36.9052846659979,37.06369170799735,37.06369170799735,37.06369170799735,37.06369170799735,37.23123824999493,37.23123824999493,416862,001,2023-03-17_12h26.03.913,simple VEP,2022.2.4,None,
84,0,84,0,37.23123824999493,37.23123824999493,37.38863791599579,37.38863791599579,37.38863791599579,37.38863791599579,37.54779174999567,37.54779174999567,416862,001,2023-03-17_12h26.03.913,simple VEP,2022.2.4,None,
85,0,85,0,37.54779174999567,37.54779174999567,37.71319308300008,37.71319308300008,37.71319308300008,37.71319308300008,37.87192245799815,37.87192245799815,416862,001,2023-03-17_12h26.03.913,simple VEP,2022.2.4,None,
86,0,86,0,37.87192245799815,37.87192245799815,38.03215658300178,38.03215658300178,38.03215658300178,38.03215658300178,38.19677191599476,38.19677191599476,416862,001,2023-03-17_12h26.03.913,simple VEP,2022.2.4,None,
87,0,87,0,38.19677191599476,38.19677191599476,38.35534541599918,38.35534541599918,38.35534541599918,38.35534541599918,38.51269129099819,38.51269129099819,416862,001,2023-03-17_12h26.03.913,simple VEP,2022.2.4,None,
88,0,88,0,38.51269129099819,38.51269129099819,38.67268908299593,38.67268908299593,38.67268908299593,38.67268908299593,38.8312979159964,38.8312979159964,416862,001,2023-03-17_12h26.03.913,simple VEP,2022.2.4,None,
89,0,89,0,38.8312979159964,38.8312979159964,38.98962258300162,38.98962258300162,38.98962258300162,38.98962258300162,39.147733457997674,39.147733457997674,416862,001,2023-03-17_12h26.03.913,simple VEP,2022.2.4,None,
90,0,90,0,39.147733457997674,39.147733457997674,39.311966624998604,39.311966624998604,39.311966624998604,39.311966624998604,39.472376958001405,39.472376958001405,416862,001,2023-03-17_12h26.03.913,simple VEP,2022.2.4,None,
91,0,91,0,39.472376958001405,39.472376958001405,39.6318342079976,39.6318342079976,39.6318342079976,39.6318342079976,39.79312562500127,39.79312562500127,416862,001,2023-03-17_12h26.03.913,simple VEP,2022.2.4,None,
92,0,92,0,39.79312562500127,39.79312562500127,39.96633337499952,39.96633337499952,39.96633337499952,39.96633337499952,40.13437241599604,40.13437241599604,416862,001,2023-03-17_12h26.03.913,simple VEP,2022.2.4,None,
93,0,93,0,40.13437241599604,40.13437241599604,40.300784457998816,40.300784457998816,40.300784457998816,40.300784457998816,40.46599312499893,40.46599312499893,416862,001,2023-03-17_12h26.03.913,simple VEP,2022.2.4,None,
94,0,94,0,40.46599312499893,40.46599312499893,40.63588795800024,40.63588795800024,40.63588795800024,40.63588795800024,40.796006249998754,40.796006249998754,416862,001,2023-03-17_12h26.03.913,simple VEP,2022.2.4,None,
95,0,95,0,40.796006249998754,40.796006249998754,40.955164915998466,40.955164915998466,40.955164915998466,40.955164915998466,41.114236000001256,41.114236000001256,416862,001,2023-03-17_12h26.03.913,simple VEP,2022.2.4,None,
96,0,96,0,41.114236000001256,41.114236000001256,41.28043795799749,41.28043795799749,41.28043795799749,41.28043795799749,41.438804874997004,41.438804874997004,416862,001,2023-03-17_12h26.03.913,simple VEP,2022.2.4,None,
97,0,97,0,41.438804874997004,41.438804874997004,41.597577374996035,41.597577374996035,41.597577374996035,41.597577374996035,41.75488899999618,41.75488899999618,416862,001,2023-03-17_12h26.03.913,simple VEP,2022.2.4,None,
98,0,98,0,41.75488899999618,41.75488899999618,41.91411133299698,41.91411133299698,41.91411133299698,41.91411133299698,42.08093683300103,42.08093683300103,416862,001,2023-03-17_12h26.03.913,simple VEP,2022.2.4,None,
99,0,99,0,42.08093683300103,42.08093683300103,42.23851199999626,42.23851199999626,42.23851199999626,42.23851199999626,42.39468674999807,42.39468674999807,416862,001,2023-03-17_12h26.03.913,simple VEP,2022.2.4,None,
