1.1970 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
45.1353 	EXP 	stimulus: autoDraw = False
45.1353 	EXP 	stimulus: autoDraw = False
45.1398 	EXP 	blank: autoDraw = True
46.6237 	EXP 	New trial (rep=2, index=5): {'color': 'gray', 'trigger': 2}
46.6353 	EXP 	blank: autoDraw = False
46.6353 	EXP 	blank: autoDraw = False
46.6353 	EXP 	stimulus: fillColor = <psychopy.colors.Color: gray, alpha=1.0>
46.6353 	EXP 	stimulus: borderColor = <psychopy.colors.Color: gray, alpha=1.0>
46.6399 	EXP 	stimulus: autoDraw = True
46.8856 	EXP 	stimulus: autoDraw = False
46.8856 	EXP 	stimulus: autoDraw = False
46.8904 	EXP 	blank: autoDraw = True
48.3867 	EXP 	New trial (rep=2, index=6): {'color': 'gray', 'trigger': 2}
48.3924 	EXP 	blank: autoDraw = False
48.3924 	EXP 	blank: autoDraw = False
48.3924 	EXP 	stimulus: fillColor = <psychopy.colors.Color: gray, alpha=1.0>
48.3924 	EXP 	stimulus: borderColor = <psychopy.colors.Color: gray, alpha=1.0>
48.3924 	EXP 	stimulus: autoDraw = True
48.6406 	EXP 	stimulus: autoDraw = False
48.6406 	EXP 	stimulus: autoDraw = False
48.6406 	EXP 	blank: autoDraw = True
50.1369 	EXP 	New trial (rep=2, index=7): {'color': 'white', 'trigger': 1}
50.1431 	EXP 	blank: autoDraw = False
50.1431 	EXP 	blank: autoDraw = False
50.1431 	EXP 	stimulus: fillColor = <psychopy.colors.Color: white, alpha=1.0>
50.1431 	EXP 	stimulus: borderColor = <psychopy.colors.Color: white, alpha=1.0>
50.1431 	EXP 	stimulus: autoDraw = True
50.3908 	EXP 	stimulus: autoDraw = False
50.3908 	EXP 	stimulus: autoDraw = False
50.3908 	EXP 	blank: autoDraw = True
51.8870 	EXP 	New trial (rep=3, index=0): {'color': 'gray', 'trigger': 2}
51.8932 	EXP 	blank: autoDraw = False
51.8932 	EXP 	blank: autoDraw = False
51.8932 	EXP 	stimulus: fillColor = <psychopy.colors.Color: gray, alpha=1.0>
51.8932 	EXP 	stimulus: borderColor = <psychopy.colors.Color: gray, alpha=1.0>
51.8932 	EXP 	stimulus: autoDraw = True
52.1405 	EXP 	stimulus: autoDraw = False
52.1405 	EXP 	stimulus: autoDraw = False
52.1405 	EXP 	blank: autoDraw = True
53.6251 	EXP 	New trial (rep=3, index=1): {'color': 'gray', 'trigger': 2}
53.6353 	EXP 	blank: autoDraw = False
53.6353 	EXP 	blank: autoDraw = False
53.6353 	EXP 	stimulus: fillColor = <psychopy.colors.Color: gray, alpha=1.0>
53.6353 	EXP 	stimulus: borderColor = <psychopy.colors.Color: gray, alpha=1.0>
53.6397 	EXP 	stimulus: autoDraw = True
53.8853 	EXP 	stimulus: autoDraw = False
53.8853 	EXP 	stimulus: autoDraw = False
53.8898 	EXP 	blank: autoDraw = True
55.3745 	EXP 	New trial (rep=3, index=2): {'color': 'white', 'trigger': 1}
55.3852 	EXP 	blank: autoDraw = False
55.3852 	EXP 	blank: autoDraw = False
55.3852 	EXP 	stimulus: fillColor = <psychopy.colors.Color: white, alpha=1.0>
55.3852 	EXP 	stimulus: borderColor = <psychopy.colors.Color: white, alpha=1.0>
55.3894 	EXP 	stimulus: autoDraw = True
55.6352 	EXP 	stimulus: autoDraw = False
55.6352 	EXP 	stimulus: autoDraw = False
55.6396 	EXP 	blank: autoDraw = True
57.1240 	EXP 	New trial (rep=3, index=3): {'color': 'gray', 'trigger': 2}
57.1353 	EXP 	blank: autoDraw = False
57.1353 	EXP 	blank: autoDraw = False
57.1353 	EXP 	stimulus: fillColor = <psychopy.colors.Color: gray, alpha=1.0>
57.1353 	EXP 	stimulus: borderColor = <psychopy.colors.Color: gray, alpha=1.0>
57.1399 	EXP 	stimulus: autoDraw = True
57.3851 	EXP 	stimulus: autoDraw = False
57.3851 	EXP 	stimulus: autoDraw = False
57.3898 	EXP 	blank: autoDraw = True
58.8746 	EXP 	New trial (rep=3, index=4): {'color': 'white', 'trigger': 1}
58.8853 	EXP 	blank: autoDraw = False
58.8853 	EXP 	blank: autoDraw = False
58.8853 	EXP 	stimulus: fillColor = <psychopy.colors.Color: white, alpha=1.0>
58.8853 	EXP 	stimulus: borderColor = <psychopy.colors.Color: white, alpha=1.0>
58.8899 	EXP 	stimulus: autoDraw = True
59.1357 	EXP 	stimulus: autoDraw = False
59.1357 	EXP 	stimulus: autoDraw = False
59.1408 	EXP 	blank: autoDraw = True
60.6365 	EXP 	New trial (rep=3, index=5): {'color': 'white', 'trigger': 1}
60.6422 	EXP 	blank: autoDraw = False
60.6422 	EXP 	blank: autoDraw = False
60.6422 	EXP 	stimulus: fillColor = <psychopy.colors.Color: white, alpha=1.0>
60.6422 	EXP 	stimulus: borderColor = <psychopy.colors.Color: white, alpha=1.0>
60.6422 	EXP 	stimulus: autoDraw = True
60.8909 	EXP 	stimulus: autoDraw = False
60.8909 	EXP 	stimulus: autoDraw = False
60.8909 	EXP 	blank: autoDraw = True
62.3864 	EXP 	New trial (rep=3, index=6): {'color': 'white', 'trigger': 1}
62.3924 	EXP 	blank: autoDraw = False
62.3924 	EXP 	blank: autoDraw = False
62.3924 	EXP 	stimulus: fillColor = <psychopy.colors.Color: white, alpha=1.0>
62.3924 	EXP 	stimulus: borderColor = <psychopy.colors.Color: white, alpha=1.0>
62.3924 	EXP 	stimulus: autoDraw = True
62.6421 	EXP 	stimulus: autoDraw = False
62.6421 	EXP 	stimulus: autoDraw = False
62.6421 	EXP 	blank: autoDraw = True
64.4337 	WARNING 	t of last frame was 581.86ms (=1/1)
64.4346 	EXP 	New trial (rep=3, index=7): {'color': 'gray', 'trigger': 2}
64.4412 	EXP 	blank: autoDraw = False
64.4412 	EXP 	stimulus: fillColor = <psychopy.colors.Color: gray, alpha=1.0>
64.4412 	EXP 	stimulus: borderColor = <psychopy.colors.Color: gray, alpha=1.0>
64.4412 	EXP 	stimulus: autoDraw = False
64.4412 	EXP 	blank: autoDraw = True
65.9026 	EXP 	New trial (rep=4, index=0): {'color': 'gray', 'trigger': 2}
65.9080 	EXP 	blank: autoDraw = False
65.9080 	EXP 	stimulus: fillColor = <psychopy.colors.Color: gray, alpha=1.0>
65.9080 	EXP 	stimulus: borderColor = <psychopy.colors.Color: gray, alpha=1.0>
65.9080 	EXP 	stimulus: autoDraw = True
66.1563 	EXP 	stimulus: autoDraw = False
66.1563 	EXP 	blank: autoDraw = True
67.6406 	EXP 	New trial (rep=4, index=1): {'color': 'white', 'trigger': 1}
67.6521 	EXP 	blank: autoDraw = False
67.6521 	EXP 	blank: autoDraw = False
67.6521 	EXP 	stimulus: fillColor = <psychopy.colors.Color: white, alpha=1.0>
67.6521 	EXP 	stimulus: borderColor = <psychopy.colors.Color: white, alpha=1.0>
67.6521 	EXP 	stimulus: autoDraw = True
67.8914 	EXP 	stimulus: autoDraw = False
67.8914 	EXP 	stimulus: autoDraw = False
67.8914 	EXP 	blank: autoDraw = True
69.3864 	EXP 	New trial (rep=4, index=2): {'color': 'white', 'trigger': 1}
69.3924 	EXP 	blank: autoDraw = False
69.3924 	EXP 	blank: autoDraw = False
69.3924 	EXP 	stimulus: fillColor = <psychopy.colors.Color: white, alpha=1.0>
69.3924 	EXP 	stimulus: borderColor = <psychopy.colors.Color: white, alpha=1.0>
69.3924 	EXP 	stimulus: autoDraw = True
69.6416 	EXP 	stimulus: autoDraw = False
69.6416 	EXP 	stimulus: autoDraw = False
69.6416 	EXP 	blank: autoDraw = True
71.1364 	EXP 	New trial (rep=4, index=3): {'color': 'gray', 'trigger': 2}
71.1424 	EXP 	blank: autoDraw = False
71.1424 	EXP 	blank: autoDraw = False
71.1424 	EXP 	stimulus: fillColor = <psychopy.colors.Color: gray, alpha=1.0>
71.1424 	EXP 	stimulus: borderColor = <psychopy.colors.Color: gray, alpha=1.0>
71.1424 	EXP 	stimulus: autoDraw = True
71.3904 	EXP 	stimulus: autoDraw = False
71.3904 	EXP 	stimulus: autoDraw = False
71.3904 	EXP 	blank: autoDraw = True
72.8741 	EXP 	New trial (rep=4, index=4): {'color': 'white', 'trigger': 1}
72.8853 	EXP 	blank: autoDraw = False
72.8853 	EXP 	blank: autoDraw = False
72.8853 	EXP 	stimulus: fillColor = <psychopy.colors.Color: white, alpha=1.0>
72.8853 	EXP 	stimulus: borderColor = <psychopy.colors.Color: white, alpha=1.0>
72.8901 	EXP 	stimulus: autoDraw = True
73.1353 	EXP 	stimulus: autoDraw = False
73.1353 	EXP 	stimulus: autoDraw = False
73.1398 	EXP 	blank: autoDraw = True
74.6252 	EXP 	New trial (rep=4, index=5): {'color': 'white', 'trigger': 1}
74.6355 	EXP 	blank: autoDraw = False
74.6355 	EXP 	blank: autoDraw = False
74.6355 	EXP 	stimulus: fillColor = <psychopy.colors.Color: white, alpha=1.0>
74.6355 	EXP 	stimulus: borderColor = <psychopy.colors.Color: white, alpha=1.0>
74.6401 	EXP 	stimulus: autoDraw = True
74.8859 	EXP 	stimulus: autoDraw = False
74.8859 	EXP 	stimulus: autoDraw = False
74.8912 	EXP 	blank: autoDraw = True
76.3863 	EXP 	New trial (rep=4, index=6): {'color': 'gray', 'trigger': 2}
76.3923 	EXP 	blank: autoDraw = False
76.3923 	EXP 	blank: autoDraw = False
76.3923 	EXP 	stimulus: fillColor = <psychopy.colors.Color: gray, alpha=1.0>
76.3923 	EXP 	stimulus: borderColor = <psychopy.colors.Color: gray, alpha=1.0>
76.3923 	EXP 	stimulus: autoDraw = True
76.6402 	EXP 	stimulus: autoDraw = False
76.6402 	EXP 	stimulus: autoDraw = False
76.6402 	EXP 	blank: autoDraw = True
78.1240 	EXP 	New trial (rep=4, index=7): {'color': 'gray', 'trigger': 2}
78.1354 	EXP 	blank: autoDraw = False
78.1354 	EXP 	blank: autoDraw = False
78.1354 	EXP 	stimulus: fillColor = <psychopy.colors.Color: gray, alpha=1.0>
78.1354 	EXP 	stimulus: borderColor = <psychopy.colors.Color: gray, alpha=1.0>
78.1395 	EXP 	stimulus: autoDraw = True
78.3853 	EXP 	stimulus: autoDraw = False
78.3853 	EXP 	stimulus: autoDraw = False
78.3901 	EXP 	blank: autoDraw = True
79.8853 	EXP 	blank: autoDraw = False
79.8853 	EXP 	blank: autoDraw = False
79.9529 	EXP 	window1: mouseVisible = True
