trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,image.started,fixation.started,image.stopped,fixation.stopped,image_2.started,fixation_2.started,image_2.stopped,fixation_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
0,0,0,0,10.105482042003132,10.105482042003132,10.287318292001146,10.287318292001146,10.287318292001146,10.287318292001146,10.453740167002252,10.453740167002252,976862,001,2023-03-18_09h04.41.832,simple VEP,2022.2.4,None,
1,0,1,0,10.453740167002252,10.453740167002252,10.61434250000093,10.61434250000093,10.61434250000093,10.61434250000093,10.782391125001595,10.782391125001595,976862,001,2023-03-18_09h04.41.832,simple VEP,2022.2.4,None,
2,0,2,0,10.782391125001595,10.782391125001595,10.945514333001483,10.945514333001483,10.945514333001483,10.945514333001483,11.126265375001822,11.126265375001822,976862,001,2023-03-18_09h04.41.832,simple VEP,2022.2.4,None,
3,0,3,0,11.126265375001822,11.126265375001822,11.292689125002653,11.292689125002653,11.292689125002653,11.292689125002653,11.454002667000168,11.454002667000168,976862,001,2023-03-18_09h04.41.832,simple VEP,2022.2.4,None,
4,0,4,0,11.454002667000168,11.454002667000168,11.614446375002444,11.614446375002444,11.614446375002444,11.614446375002444,11.781155167001998,11.781155167001998,976862,001,2023-03-18_09h04.41.832,simple VEP,2022.2.4,None,
5,0,5,0,11.781155167001998,11.781155167001998,11.950416583000333,11.950416583000333,11.950416583000333,11.950416583000333,12.115681958002824,12.115681958002824,976862,001,2023-03-18_09h04.41.832,simple VEP,2022.2.4,None,
6,0,6,0,12.115681958002824,12.115681958002824,12.278616167001019,12.278616167001019,12.278616167001019,12.278616167001019,12.439655207999749,12.439655207999749,976862,001,2023-03-18_09h04.41.832,simple VEP,2022.2.4,None,
7,0,7,0,12.439655207999749,12.439655207999749,12.608866500002478,12.608866500002478,12.608866500002478,12.608866500002478,12.77163266700154,12.77163266700154,976862,001,2023-03-18_09h04.41.832,simple VEP,2022.2.4,None,
8,0,8,0,12.77163266700154,12.77163266700154,12.934854333001567,12.934854333001567,12.934854333001567,12.934854333001567,13.098739332999685,13.098739332999685,976862,001,2023-03-18_09h04.41.832,simple VEP,2022.2.4,None,
9,0,9,0,13.098739332999685,13.098739332999685,13.26283691700155,13.26283691700155,13.26283691700155,13.26283691700155,13.431344708002143,13.431344708002143,976862,001,2023-03-18_09h04.41.832,simple VEP,2022.2.4,None,
10,0,10,0,13.431344708002143,13.431344708002143,13.609289208001428,13.609289208001428,13.609289208001428,13.609289208001428,13.770584666999639,13.770584666999639,976862,001,2023-03-18_09h04.41.832,simple VEP,2022.2.4,None,
11,0,11,0,13.770584666999639,13.770584666999639,13.931404708000628,13.931404708000628,13.931404708000628,13.931404708000628,14.09607275000235,14.09607275000235,976862,001,2023-03-18_09h04.41.832,simple VEP,2022.2.4,None,
12,0,12,0,14.09607275000235,14.09607275000235,14.257010792000074,14.257010792000074,14.257010792000074,14.257010792000074,14.423007291999966,14.423007291999966,976862,001,2023-03-18_09h04.41.832,simple VEP,2022.2.4,None,
13,0,13,0,14.423007291999966,14.423007291999966,14.587222542002564,14.587222542002564,14.587222542002564,14.587222542002564,14.748304791999544,14.748304791999544,976862,001,2023-03-18_09h04.41.832,simple VEP,2022.2.4,None,
14,0,14,0,14.748304791999544,14.748304791999544,14.91801687500265,14.91801687500265,14.91801687500265,14.91801687500265,15.085533917001158,15.085533917001158,976862,001,2023-03-18_09h04.41.832,simple VEP,2022.2.4,None,
15,0,15,0,15.085533917001158,15.085533917001158,15.24457833300039,15.24457833300039,15.24457833300039,15.24457833300039,15.409674875001656,15.409674875001656,976862,001,2023-03-18_09h04.41.832,simple VEP,2022.2.4,None,
16,0,16,0,15.409674875001656,15.409674875001656,15.576678249999532,15.576678249999532,15.576678249999532,15.576678249999532,15.73712958300166,15.73712958300166,976862,001,2023-03-18_09h04.41.832,simple VEP,2022.2.4,None,
17,0,17,0,15.73712958300166,15.73712958300166,15.898641208001209,15.898641208001209,15.898641208001209,15.898641208001209,16.06797862500025,16.06797862500025,976862,001,2023-03-18_09h04.41.832,simple VEP,2022.2.4,None,
18,0,18,0,16.06797862500025,16.06797862500025,16.236912917000154,16.236912917000154,16.236912917000154,16.236912917000154,16.409843917001126,16.409843917001126,976862,001,2023-03-18_09h04.41.832,simple VEP,2022.2.4,None,
19,0,19,0,16.409843917001126,16.409843917001126,16.59341970800233,16.59341970800233,16.59341970800233,16.59341970800233,16.75580962499953,16.75580962499953,976862,001,2023-03-18_09h04.41.832,simple VEP,2022.2.4,None,
20,0,20,0,16.75580962499953,16.75580962499953,16.923469167002622,16.923469167002622,16.923469167002622,16.923469167002622,17.089844542002538,17.089844542002538,976862,001,2023-03-18_09h04.41.832,simple VEP,2022.2.4,None,
21,0,21,0,17.089844542002538,17.089844542002538,17.249398457999632,17.249398457999632,17.249398457999632,17.249398457999632,17.415092625000398,17.415092625000398,976862,001,2023-03-18_09h04.41.832,simple VEP,2022.2.4,None,
22,0,22,0,17.415092625000398,17.415092625000398,17.593257250002353,17.593257250002353,17.593257250002353,17.593257250002353,17.758289125002193,17.758289125002193,976862,001,2023-03-18_09h04.41.832,simple VEP,2022.2.4,None,
23,0,23,0,17.758289125002193,17.758289125002193,17.943185208001523,17.943185208001523,17.943185208001523,17.943185208001523,18.107765958000527,18.107765958000527,976862,001,2023-03-18_09h04.41.832,simple VEP,2022.2.4,None,
24,0,24,0,18.107765958000527,18.107765958000527,18.266598083002464,18.266598083002464,18.266598083002464,18.266598083002464,18.442542917000537,18.442542917000537,976862,001,2023-03-18_09h04.41.832,simple VEP,2022.2.4,None,
25,0,25,0,18.442542917000537,18.442542917000537,18.607311750001827,18.607311750001827,18.607311750001827,18.607311750001827,18.771564583003055,18.771564583003055,976862,001,2023-03-18_09h04.41.832,simple VEP,2022.2.4,None,
26,0,26,0,18.771564583003055,18.771564583003055,18.932975458003057,18.932975458003057,18.932975458003057,18.932975458003057,19.104747125002177,19.104747125002177,976862,001,2023-03-18_09h04.41.832,simple VEP,2022.2.4,None,
27,0,27,0,19.104747125002177,19.104747125002177,19.271934292002697,19.271934292002697,19.271934292002697,19.271934292002697,19.43675195800097,19.43675195800097,976862,001,2023-03-18_09h04.41.832,simple VEP,2022.2.4,None,
28,0,28,0,19.43675195800097,19.43675195800097,19.596072167001694,19.596072167001694,19.596072167001694,19.596072167001694,19.764745000000403,19.764745000000403,976862,001,2023-03-18_09h04.41.832,simple VEP,2022.2.4,None,
29,0,29,0,19.764745000000403,19.764745000000403,19.94273450000037,19.94273450000037,19.94273450000037,19.94273450000037,20.109623333002673,20.109623333002673,976862,001,2023-03-18_09h04.41.832,simple VEP,2022.2.4,None,
30,0,30,0,20.109623333002673,20.109623333002673,20.270906375000777,20.270906375000777,20.270906375000777,20.270906375000777,20.433498833001067,20.433498833001067,976862,001,2023-03-18_09h04.41.832,simple VEP,2022.2.4,None,
31,0,31,0,20.433498833001067,20.433498833001067,20.597608667001623,20.597608667001623,20.597608667001623,20.597608667001623,20.76531291700303,20.76531291700303,976862,001,2023-03-18_09h04.41.832,simple VEP,2022.2.4,None,
32,0,32,0,20.76531291700303,20.76531291700303,20.93125562500063,20.93125562500063,20.93125562500063,20.93125562500063,21.094241624999995,21.094241624999995,976862,001,2023-03-18_09h04.41.832,simple VEP,2022.2.4,None,
33,0,33,0,21.094241624999995,21.094241624999995,21.253106792002654,21.253106792002654,21.253106792002654,21.253106792002654,21.425846250000177,21.425846250000177,976862,001,2023-03-18_09h04.41.832,simple VEP,2022.2.4,None,
34,0,34,0,21.425846250000177,21.425846250000177,21.592083667001134,21.592083667001134,21.592083667001134,21.592083667001134,21.75958545800313,21.75958545800313,976862,001,2023-03-18_09h04.41.832,simple VEP,2022.2.4,None,
35,0,35,0,21.75958545800313,21.75958545800313,21.923408000002382,21.923408000002382,21.923408000002382,21.923408000002382,22.086816667000676,22.086816667000676,976862,001,2023-03-18_09h04.41.832,simple VEP,2022.2.4,None,
36,0,36,0,22.086816667000676,22.086816667000676,22.247318249999807,22.247318249999807,22.247318249999807,22.247318249999807,22.415496583002096,22.415496583002096,976862,001,2023-03-18_09h04.41.832,simple VEP,2022.2.4,None,
37,0,37,0,22.415496583002096,22.415496583002096,22.575860875000217,22.575860875000217,22.575860875000217,22.575860875000217,22.742867750002915,22.742867750002915,976862,001,2023-03-18_09h04.41.832,simple VEP,2022.2.4,None,
38,0,38,0,22.742867750002915,22.742867750002915,22.909623999999894,22.909623999999894,22.909623999999894,22.909623999999894,23.070152167001652,23.070152167001652,976862,001,2023-03-18_09h04.41.832,simple VEP,2022.2.4,None,
39,0,39,0,23.070152167001652,23.070152167001652,23.236818083001708,23.236818083001708,23.236818083001708,23.236818083001708,23.40379420800309,23.40379420800309,976862,001,2023-03-18_09h04.41.832,simple VEP,2022.2.4,None,
40,0,40,0,23.40379420800309,23.40379420800309,23.56174995800029,23.56174995800029,23.56174995800029,23.56174995800029,23.731144458000927,23.731144458000927,976862,001,2023-03-18_09h04.41.832,simple VEP,2022.2.4,None,
41,0,41,0,23.731144458000927,23.731144458000927,23.89785720800137,23.89785720800137,23.89785720800137,23.89785720800137,24.062736750001932,24.062736750001932,976862,001,2023-03-18_09h04.41.832,simple VEP,2022.2.4,None,
42,0,42,0,24.062736750001932,24.062736750001932,24.23289575000308,24.23289575000308,24.23289575000308,24.23289575000308,24.409508458000346,24.409508458000346,976862,001,2023-03-18_09h04.41.832,simple VEP,2022.2.4,None,
43,0,43,0,24.409508458000346,24.409508458000346,24.570810000001075,24.570810000001075,24.570810000001075,24.570810000001075,24.732940542002325,24.732940542002325,976862,001,2023-03-18_09h04.41.832,simple VEP,2022.2.4,None,
44,0,44,0,24.732940542002325,24.732940542002325,24.90262816700124,24.90262816700124,24.90262816700124,24.90262816700124,25.072066292003,25.072066292003,976862,001,2023-03-18_09h04.41.832,simple VEP,2022.2.4,None,
45,0,45,0,25.072066292003,25.072066292003,25.2319917920031,25.2319917920031,25.2319917920031,25.2319917920031,25.392773167000996,25.392773167000996,976862,001,2023-03-18_09h04.41.832,simple VEP,2022.2.4,None,
46,0,46,0,25.392773167000996,25.392773167000996,25.55219791700074,25.55219791700074,25.55219791700074,25.55219791700074,25.71382212500248,25.71382212500248,976862,001,2023-03-18_09h04.41.832,simple VEP,2022.2.4,None,
47,0,47,0,25.71382212500248,25.71382212500248,25.872689457999513,25.872689457999513,25.872689457999513,25.872689457999513,26.032588083002338,26.032588083002338,976862,001,2023-03-18_09h04.41.832,simple VEP,2022.2.4,None,
48,0,48,0,26.032588083002338,26.032588083002338,26.205479625001317,26.205479625001317,26.205479625001317,26.205479625001317,26.37249216700002,26.37249216700002,976862,001,2023-03-18_09h04.41.832,simple VEP,2022.2.4,None,
49,0,49,0,26.37249216700002,26.37249216700002,26.533818916999735,26.533818916999735,26.533818916999735,26.533818916999735,26.69837366700085,26.69837366700085,976862,001,2023-03-18_09h04.41.832,simple VEP,2022.2.4,None,
50,0,50,0,26.69837366700085,26.69837366700085,26.86384800000087,26.86384800000087,26.86384800000087,26.86384800000087,27.026299208002456,27.026299208002456,976862,001,2023-03-18_09h04.41.832,simple VEP,2022.2.4,None,
51,0,51,0,27.026299208002456,27.026299208002456,27.189853500000027,27.189853500000027,27.189853500000027,27.189853500000027,27.358663167000486,27.358663167000486,976862,001,2023-03-18_09h04.41.832,simple VEP,2022.2.4,None,
52,0,52,0,27.358663167000486,27.358663167000486,27.522217292000278,27.522217292000278,27.522217292000278,27.522217292000278,27.691000042002997,27.691000042002997,976862,001,2023-03-18_09h04.41.832,simple VEP,2022.2.4,None,
53,0,53,0,27.691000042002997,27.691000042002997,27.859805957999924,27.859805957999924,27.859805957999924,27.859805957999924,28.022006792001775,28.022006792001775,976862,001,2023-03-18_09h04.41.832,simple VEP,2022.2.4,None,
54,0,54,0,28.022006792001775,28.022006792001775,28.187907167000958,28.187907167000958,28.187907167000958,28.187907167000958,28.34947720800119,28.34947720800119,976862,001,2023-03-18_09h04.41.832,simple VEP,2022.2.4,None,
55,0,55,0,28.34947720800119,28.34947720800119,28.5204107080026,28.5204107080026,28.5204107080026,28.5204107080026,28.68780895800228,28.68780895800228,976862,001,2023-03-18_09h04.41.832,simple VEP,2022.2.4,None,
56,0,56,0,28.68780895800228,28.68780895800228,28.85920887500106,28.85920887500106,28.85920887500106,28.85920887500106,29.02779725000073,29.02779725000073,976862,001,2023-03-18_09h04.41.832,simple VEP,2022.2.4,None,
57,0,57,0,29.02779725000073,29.02779725000073,29.188172042002407,29.188172042002407,29.188172042002407,29.188172042002407,29.356519458000548,29.356519458000548,976862,001,2023-03-18_09h04.41.832,simple VEP,2022.2.4,None,
58,0,58,0,29.356519458000548,29.356519458000548,29.519146292001096,29.519146292001096,29.519146292001096,29.519146292001096,29.688911667002685,29.688911667002685,976862,001,2023-03-18_09h04.41.832,simple VEP,2022.2.4,None,
59,0,59,0,29.688911667002685,29.688911667002685,29.857830291999562,29.857830291999562,29.857830291999562,29.857830291999562,30.02273395800148,30.02273395800148,976862,001,2023-03-18_09h04.41.832,simple VEP,2022.2.4,None,
60,0,60,0,30.02273395800148,30.02273395800148,30.187171958001272,30.187171958001272,30.187171958001272,30.187171958001272,30.354831874999945,30.354831874999945,976862,001,2023-03-18_09h04.41.832,simple VEP,2022.2.4,None,
61,0,61,0,30.354831874999945,30.354831874999945,30.51511258300161,30.51511258300161,30.51511258300161,30.51511258300161,30.693172041999787,30.693172041999787,976862,001,2023-03-18_09h04.41.832,simple VEP,2022.2.4,None,
62,0,62,0,30.693172041999787,30.693172041999787,30.854490000001533,30.854490000001533,30.854490000001533,30.854490000001533,31.019849667001836,31.019849667001836,976862,001,2023-03-18_09h04.41.832,simple VEP,2022.2.4,None,
63,0,63,0,31.019849667001836,31.019849667001836,31.187740332999965,31.187740332999965,31.187740332999965,31.187740332999965,31.349429917001544,31.349429917001544,976862,001,2023-03-18_09h04.41.832,simple VEP,2022.2.4,None,
64,0,64,0,31.349429917001544,31.349429917001544,31.509572208000463,31.509572208000463,31.509572208000463,31.509572208000463,31.676053208000667,31.676053208000667,976862,001,2023-03-18_09h04.41.832,simple VEP,2022.2.4,None,
65,0,65,0,31.676053208000667,31.676053208000667,31.843307708000793,31.843307708000793,31.843307708000793,31.843307708000793,32.00503083300282,32.00503083300282,976862,001,2023-03-18_09h04.41.832,simple VEP,2022.2.4,None,
66,0,66,0,32.00503083300282,32.00503083300282,32.170163917002355,32.170163917002355,32.170163917002355,32.170163917002355,32.338841333003074,32.338841333003074,976862,001,2023-03-18_09h04.41.832,simple VEP,2022.2.4,None,
67,0,67,0,32.338841333003074,32.338841333003074,32.50459575000059,32.50459575000059,32.50459575000059,32.50459575000059,32.67439658300282,32.67439658300282,976862,001,2023-03-18_09h04.41.832,simple VEP,2022.2.4,None,
68,0,68,0,32.67439658300282,32.67439658300282,32.836191166999924,32.836191166999924,32.836191166999924,32.836191166999924,32.99809641700267,32.99809641700267,976862,001,2023-03-18_09h04.41.832,simple VEP,2022.2.4,None,
69,0,69,0,32.99809641700267,32.99809641700267,33.17629158300042,33.17629158300042,33.17629158300042,33.17629158300042,33.340642000002845,33.340642000002845,976862,001,2023-03-18_09h04.41.832,simple VEP,2022.2.4,None,
70,0,70,0,33.340642000002845,33.340642000002845,33.5022782920023,33.5022782920023,33.5022782920023,33.5022782920023,33.67612391700095,33.67612391700095,976862,001,2023-03-18_09h04.41.832,simple VEP,2022.2.4,None,
71,0,71,0,33.67612391700095,33.67612391700095,33.86011716700159,33.86011716700159,33.86011716700159,33.86011716700159,34.02331737500208,34.02331737500208,976862,001,2023-03-18_09h04.41.832,simple VEP,2022.2.4,None,
72,0,72,0,34.02331737500208,34.02331737500208,34.18687412500003,34.18687412500003,34.18687412500003,34.18687412500003,34.34980062500108,34.34980062500108,976862,001,2023-03-18_09h04.41.832,simple VEP,2022.2.4,None,
73,0,73,0,34.34980062500108,34.34980062500108,34.5152788330015,34.5152788330015,34.5152788330015,34.5152788330015,34.675799125001504,34.675799125001504,976862,001,2023-03-18_09h04.41.832,simple VEP,2022.2.4,None,
74,0,74,0,34.675799125001504,34.675799125001504,34.83580200000142,34.83580200000142,34.83580200000142,34.83580200000142,34.999086708001414,34.999086708001414,976862,001,2023-03-18_09h04.41.832,simple VEP,2022.2.4,None,
75,0,75,0,34.999086708001414,34.999086708001414,35.16189279200262,35.16189279200262,35.16189279200262,35.16189279200262,35.3292495420028,35.3292495420028,976862,001,2023-03-18_09h04.41.832,simple VEP,2022.2.4,None,
76,0,76,0,35.3292495420028,35.3292495420028,35.49567350000143,35.49567350000143,35.49567350000143,35.49567350000143,35.66346941700249,35.66346941700249,976862,001,2023-03-18_09h04.41.832,simple VEP,2022.2.4,None,
77,0,77,0,35.66346941700249,35.66346941700249,35.84268166699985,35.84268166699985,35.84268166699985,35.84268166699985,36.00265379200209,36.00265379200209,976862,001,2023-03-18_09h04.41.832,simple VEP,2022.2.4,None,
78,0,78,0,36.00265379200209,36.00265379200209,36.16092100000242,36.16092100000242,36.16092100000242,36.16092100000242,36.324119917000644,36.324119917000644,976862,001,2023-03-18_09h04.41.832,simple VEP,2022.2.4,None,
79,0,79,0,36.324119917000644,36.324119917000644,36.48202654200213,36.48202654200213,36.48202654200213,36.48202654200213,36.64570283300054,36.64570283300054,976862,001,2023-03-18_09h04.41.832,simple VEP,2022.2.4,None,
80,0,80,0,36.64570283300054,36.64570283300054,36.80666595799994,36.80666595799994,36.80666595799994,36.80666595799994,36.993081042000995,36.993081042000995,976862,001,2023-03-18_09h04.41.832,simple VEP,2022.2.4,None,
81,0,81,0,36.993081042000995,36.993081042000995,37.15400645800037,37.15400645800037,37.15400645800037,37.15400645800037,37.3145822080005,37.3145822080005,976862,001,2023-03-18_09h04.41.832,simple VEP,2022.2.4,None,
82,0,82,0,37.3145822080005,37.3145822080005,37.47902479200275,37.47902479200275,37.47902479200275,37.47902479200275,37.648479999999836,37.648479999999836,976862,001,2023-03-18_09h04.41.832,simple VEP,2022.2.4,None,
83,0,83,0,37.648479999999836,37.648479999999836,37.81109291699977,37.81109291699977,37.81109291699977,37.81109291699977,37.97617166700002,37.97617166700002,976862,001,2023-03-18_09h04.41.832,simple VEP,2022.2.4,None,
84,0,84,0,37.97617166700002,37.97617166700002,38.13919520800118,38.13919520800118,38.13919520800118,38.13919520800118,38.299137458001496,38.299137458001496,976862,001,2023-03-18_09h04.41.832,simple VEP,2022.2.4,None,
