trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,image.started,fixation.started,image.stopped,fixation.stopped,image_2.started,fixation_2.started,image_2.stopped,fixation_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
18,0,18,0,19.87097570899641,19.87097570899641,20.02895579199685,20.02895579199685,20.02895579199685,20.02895579199685,20.195860667001398,20.195860667001398,336804,001,2023-03-17_12h29.18.500,simple VEP,2022.2.4,None,
19,0,19,0,20.195860667001398,20.195860667001398,20.350436667002214,20.350436667002214,20.350436667002214,20.350436667002214,20.511973916996794,20.511973916996794,336804,001,2023-03-17_12h29.18.500,simple VEP,2022.2.4,None,
20,0,20,0,20.511973916996794,20.511973916996794,20.66959250000218,20.66959250000218,20.66959250000218,20.66959250000218,20.836652874997526,20.836652874997526,336804,001,2023-03-17_12h29.18.500,simple VEP,2022.2.4,None,
21,0,21,0,20.836652874997526,20.836652874997526,20.995061624998925,20.995061624998925,20.995061624998925,20.995061624998925,21.161797041997488,21.161797041997488,336804,001,2023-03-17_12h29.18.500,simple VEP,2022.2.4,None,
22,0,22,0,21.161797041997488,21.161797041997488,21.32025445900217,21.32025445900217,21.32025445900217,21.32025445900217,21.488276249998307,21.488276249998307,336804,001,2023-03-17_12h29.18.500,simple VEP,2022.2.4,None,
23,0,23,0,21.488276249998307,21.488276249998307,21.653489416996308,21.653489416996308,21.653489416996308,21.653489416996308,21.811571500002174,21.811571500002174,336804,001,2023-03-17_12h29.18.500,simple VEP,2022.2.4,None,
24,0,24,0,21.811571500002174,21.811571500002174,21.969558124998002,21.969558124998002,21.969558124998002,21.969558124998002,22.13848887500353,22.13848887500353,336804,001,2023-03-17_12h29.18.500,simple VEP,2022.2.4,None,
25,0,25,0,22.13848887500353,22.13848887500353,22.30258537500049,22.30258537500049,22.30258537500049,22.30258537500049,22.462607041998126,22.462607041998126,336804,001,2023-03-17_12h29.18.500,simple VEP,2022.2.4,None,
26,0,26,0,22.462607041998126,22.462607041998126,22.620060084002034,22.620060084002034,22.620060084002034,22.620060084002034,22.79464695900242,22.79464695900242,336804,001,2023-03-17_12h29.18.500,simple VEP,2022.2.4,None,
27,0,27,0,22.79464695900242,22.79464695900242,22.951379375001125,22.951379375001125,22.951379375001125,22.951379375001125,23.111534167001082,23.111534167001082,336804,001,2023-03-17_12h29.18.500,simple VEP,2022.2.4,None,
28,0,28,0,23.111534167001082,23.111534167001082,23.268426292001095,23.268426292001095,23.268426292001095,23.268426292001095,23.42692674999853,23.42692674999853,336804,001,2023-03-17_12h29.18.500,simple VEP,2022.2.4,None,
29,0,29,0,23.42692674999853,23.42692674999853,23.58635879200301,23.58635879200301,23.58635879200301,23.58635879200301,23.76203237500158,23.76203237500158,336804,001,2023-03-17_12h29.18.500,simple VEP,2022.2.4,None,
30,0,30,0,23.76203237500158,23.76203237500158,23.91948133400001,23.91948133400001,23.91948133400001,23.91948133400001,24.084113791999698,24.084113791999698,336804,001,2023-03-17_12h29.18.500,simple VEP,2022.2.4,None,
31,0,31,0,24.084113791999698,24.084113791999698,24.245631917001447,24.245631917001447,24.245631917001447,24.245631917001447,24.408975792001,24.408975792001,336804,001,2023-03-17_12h29.18.500,simple VEP,2022.2.4,None,
32,0,32,0,24.408975792001,24.408975792001,24.570150375002413,24.570150375002413,24.570150375002413,24.570150375002413,24.733729125000536,24.733729125000536,336804,001,2023-03-17_12h29.18.500,simple VEP,2022.2.4,None,
33,0,33,0,24.733729125000536,24.733729125000536,24.89534245899995,24.89534245899995,24.89534245899995,24.89534245899995,25.052382542002306,25.052382542002306,336804,001,2023-03-17_12h29.18.500,simple VEP,2022.2.4,None,
34,0,34,0,25.052382542002306,25.052382542002306,25.21095654200326,25.21095654200326,25.21095654200326,25.21095654200326,25.370601458998863,25.370601458998863,336804,001,2023-03-17_12h29.18.500,simple VEP,2022.2.4,None,
35,0,35,0,25.370601458998863,25.370601458998863,25.528566959001182,25.528566959001182,25.528566959001182,25.528566959001182,25.69503279199853,25.69503279199853,336804,001,2023-03-17_12h29.18.500,simple VEP,2022.2.4,None,
36,0,36,0,25.69503279199853,25.69503279199853,25.853674625002895,25.853674625002895,25.853674625002895,25.853674625002895,26.01297175000218,26.01297175000218,336804,001,2023-03-17_12h29.18.500,simple VEP,2022.2.4,None,
37,0,37,0,26.01297175000218,26.01297175000218,26.168579917000898,26.168579917000898,26.168579917000898,26.168579917000898,26.33114045899856,26.33114045899856,336804,001,2023-03-17_12h29.18.500,simple VEP,2022.2.4,None,
38,0,38,0,26.33114045899856,26.33114045899856,26.49505012499867,26.49505012499867,26.49505012499867,26.49505012499867,26.654908416996477,26.654908416996477,336804,001,2023-03-17_12h29.18.500,simple VEP,2022.2.4,None,
39,0,39,0,26.654908416996477,26.654908416996477,26.812751249999565,26.812751249999565,26.812751249999565,26.812751249999565,26.970543709001504,26.970543709001504,336804,001,2023-03-17_12h29.18.500,simple VEP,2022.2.4,None,
40,0,40,0,26.970543709001504,26.970543709001504,27.13007958399976,27.13007958399976,27.13007958399976,27.13007958399976,27.297368291998282,27.297368291998282,336804,001,2023-03-17_12h29.18.500,simple VEP,2022.2.4,None,
41,0,41,0,27.297368291998282,27.297368291998282,27.46086841700162,27.46086841700162,27.46086841700162,27.46086841700162,27.630469124997035,27.630469124997035,336804,001,2023-03-17_12h29.18.500,simple VEP,2022.2.4,None,
42,0,42,0,27.630469124997035,27.630469124997035,27.79463508399931,27.79463508399931,27.79463508399931,27.79463508399931,27.950696708998294,27.950696708998294,336804,001,2023-03-17_12h29.18.500,simple VEP,2022.2.4,None,
43,0,43,0,27.950696708998294,27.950696708998294,28.11166604200116,28.11166604200116,28.11166604200116,28.11166604200116,28.270564999998896,28.270564999998896,336804,001,2023-03-17_12h29.18.500,simple VEP,2022.2.4,None,
44,0,44,0,28.270564999998896,28.270564999998896,28.428154959001404,28.428154959001404,28.428154959001404,28.428154959001404,28.58780016699893,28.58780016699893,336804,001,2023-03-17_12h29.18.500,simple VEP,2022.2.4,None,
45,0,45,0,28.58780016699893,28.58780016699893,28.750573666999117,28.750573666999117,28.750573666999117,28.750573666999117,28.911862542001472,28.911862542001472,336804,001,2023-03-17_12h29.18.500,simple VEP,2022.2.4,None,
46,0,46,0,28.911862542001472,28.911862542001472,29.06896462500299,29.06896462500299,29.06896462500299,29.06896462500299,29.231656249998196,29.231656249998196,336804,001,2023-03-17_12h29.18.500,simple VEP,2022.2.4,None,
47,0,47,0,29.231656249998196,29.231656249998196,29.395195375000185,29.395195375000185,29.395195375000185,29.395195375000185,29.555578708997928,29.555578708997928,336804,001,2023-03-17_12h29.18.500,simple VEP,2022.2.4,None,
48,0,48,0,29.555578708997928,29.555578708997928,29.717098875000374,29.717098875000374,29.717098875000374,29.717098875000374,29.884476541999902,29.884476541999902,336804,001,2023-03-17_12h29.18.500,simple VEP,2022.2.4,None,
49,0,49,0,29.884476541999902,29.884476541999902,30.044284541996603,30.044284541996603,30.044284541996603,30.044284541996603,30.21197950000351,30.21197950000351,336804,001,2023-03-17_12h29.18.500,simple VEP,2022.2.4,None,
50,0,50,0,30.21197950000351,30.21197950000351,30.367589959001634,30.367589959001634,30.367589959001634,30.367589959001634,30.527825416997075,30.527825416997075,336804,001,2023-03-17_12h29.18.500,simple VEP,2022.2.4,None,
51,0,51,0,30.527825416997075,30.527825416997075,30.68612979199679,30.68612979199679,30.68612979199679,30.68612979199679,30.847989624999173,30.847989624999173,336804,001,2023-03-17_12h29.18.500,simple VEP,2022.2.4,None,
52,0,52,0,30.847989624999173,30.847989624999173,31.011617791999015,31.011617791999015,31.011617791999015,31.011617791999015,31.170443249997334,31.170443249997334,336804,001,2023-03-17_12h29.18.500,simple VEP,2022.2.4,None,
53,0,53,0,31.170443249997334,31.170443249997334,31.32852708399878,31.32852708399878,31.32852708399878,31.32852708399878,31.486755334000918,31.486755334000918,336804,001,2023-03-17_12h29.18.500,simple VEP,2022.2.4,None,
54,0,54,0,31.486755334000918,31.486755334000918,31.64469004199782,31.64469004199782,31.64469004199782,31.64469004199782,31.804779917001724,31.804779917001724,336804,001,2023-03-17_12h29.18.500,simple VEP,2022.2.4,None,
55,0,55,0,31.804779917001724,31.804779917001724,31.96328879200155,31.96328879200155,31.96328879200155,31.96328879200155,32.12877695899806,32.12877695899806,336804,001,2023-03-17_12h29.18.500,simple VEP,2022.2.4,None,
56,0,56,0,32.12877695899806,32.12877695899806,32.28602454200154,32.28602454200154,32.28602454200154,32.28602454200154,32.46187979199749,32.46187979199749,336804,001,2023-03-17_12h29.18.500,simple VEP,2022.2.4,None,
57,0,57,0,32.46187979199749,32.46187979199749,32.623406917002285,32.623406917002285,32.623406917002285,32.623406917002285,32.78483408399916,32.78483408399916,336804,001,2023-03-17_12h29.18.500,simple VEP,2022.2.4,None,
58,0,58,0,32.78483408399916,32.78483408399916,32.94643524999992,32.94643524999992,32.94643524999992,32.94643524999992,33.104125416997704,33.104125416997704,336804,001,2023-03-17_12h29.18.500,simple VEP,2022.2.4,None,
59,0,59,0,33.104125416997704,33.104125416997704,33.262643583999306,33.262643583999306,33.262643583999306,33.262643583999306,33.418831625000166,33.418831625000166,336804,001,2023-03-17_12h29.18.500,simple VEP,2022.2.4,None,
60,0,60,0,33.418831625000166,33.418831625000166,33.57853037500172,33.57853037500172,33.57853037500172,33.57853037500172,33.73875266699906,33.73875266699906,336804,001,2023-03-17_12h29.18.500,simple VEP,2022.2.4,None,
61,0,61,0,33.73875266699906,33.73875266699906,33.89977487499709,33.89977487499709,33.89977487499709,33.89977487499709,34.061655541998334,34.061655541998334,336804,001,2023-03-17_12h29.18.500,simple VEP,2022.2.4,None,
62,0,62,0,34.061655541998334,34.061655541998334,34.21963374999905,34.21963374999905,34.21963374999905,34.21963374999905,34.379631208998035,34.379631208998035,336804,001,2023-03-17_12h29.18.500,simple VEP,2022.2.4,None,
63,0,63,0,34.379631208998035,34.379631208998035,34.547003874999064,34.547003874999064,34.547003874999064,34.547003874999064,34.71094737500243,34.71094737500243,336804,001,2023-03-17_12h29.18.500,simple VEP,2022.2.4,None,
64,0,64,0,34.71094737500243,34.71094737500243,34.8712675420029,34.8712675420029,34.8712675420029,34.8712675420029,35.02883120899787,35.02883120899787,336804,001,2023-03-17_12h29.18.500,simple VEP,2022.2.4,None,
65,0,65,0,35.02883120899787,35.02883120899787,35.18882120899798,35.18882120899798,35.18882120899798,35.18882120899798,35.35670183399634,35.35670183399634,336804,001,2023-03-17_12h29.18.500,simple VEP,2022.2.4,None,
66,0,66,0,35.35670183399634,35.35670183399634,35.52876658400055,35.52876658400055,35.52876658400055,35.52876658400055,35.690595250001934,35.690595250001934,336804,001,2023-03-17_12h29.18.500,simple VEP,2022.2.4,None,
67,0,67,0,35.690595250001934,35.690595250001934,35.850342375000764,35.850342375000764,35.850342375000764,35.850342375000764,36.021751708998636,36.021751708998636,336804,001,2023-03-17_12h29.18.500,simple VEP,2022.2.4,None,
68,0,68,0,36.021751708998636,36.021751708998636,36.186638375002076,36.186638375002076,36.186638375002076,36.186638375002076,36.352528167000855,36.352528167000855,336804,001,2023-03-17_12h29.18.500,simple VEP,2022.2.4,None,
69,0,69,0,36.352528167000855,36.352528167000855,36.51227670899971,36.51227670899971,36.51227670899971,36.51227670899971,36.67002512500039,36.67002512500039,336804,001,2023-03-17_12h29.18.500,simple VEP,2022.2.4,None,
70,0,70,0,36.67002512500039,36.67002512500039,36.82814212499943,36.82814212499943,36.82814212499943,36.82814212499943,36.98686683399865,36.98686683399865,336804,001,2023-03-17_12h29.18.500,simple VEP,2022.2.4,None,
71,0,71,0,36.98686683399865,36.98686683399865,37.154262666997965,37.154262666997965,37.154262666997965,37.154262666997965,37.32872574999783,37.32872574999783,336804,001,2023-03-17_12h29.18.500,simple VEP,2022.2.4,None,
72,0,72,0,37.32872574999783,37.32872574999783,37.49469595900155,37.49469595900155,37.49469595900155,37.49469595900155,37.65182687500055,37.65182687500055,336804,001,2023-03-17_12h29.18.500,simple VEP,2022.2.4,None,
73,0,73,0,37.65182687500055,37.65182687500055,37.82876158400177,37.82876158400177,37.82876158400177,37.82876158400177,37.98771687500266,37.98771687500266,336804,001,2023-03-17_12h29.18.500,simple VEP,2022.2.4,None,
74,0,74,0,37.98771687500266,37.98771687500266,38.1536422920035,38.1536422920035,38.1536422920035,38.1536422920035,38.32217058399692,38.32217058399692,336804,001,2023-03-17_12h29.18.500,simple VEP,2022.2.4,None,
75,0,75,0,38.32217058399692,38.32217058399692,38.48708337500284,38.48708337500284,38.48708337500284,38.48708337500284,38.65634204199887,38.65634204199887,336804,001,2023-03-17_12h29.18.500,simple VEP,2022.2.4,None,
76,0,76,0,38.65634204199887,38.65634204199887,38.81982566700026,38.81982566700026,38.81982566700026,38.81982566700026,38.98938429199916,38.98938429199916,336804,001,2023-03-17_12h29.18.500,simple VEP,2022.2.4,None,
77,0,77,0,38.98938429199916,38.98938429199916,39.1529214589973,39.1529214589973,39.1529214589973,39.1529214589973,39.31252891699842,39.31252891699842,336804,001,2023-03-17_12h29.18.500,simple VEP,2022.2.4,None,
78,0,78,0,39.31252891699842,39.31252891699842,39.47638700000243,39.47638700000243,39.47638700000243,39.47638700000243,39.63659512499726,39.63659512499726,336804,001,2023-03-17_12h29.18.500,simple VEP,2022.2.4,None,
79,0,79,0,39.63659512499726,39.63659512499726,39.79503016699891,39.79503016699891,39.79503016699891,39.79503016699891,39.951356375000614,39.951356375000614,336804,001,2023-03-17_12h29.18.500,simple VEP,2022.2.4,None,
80,0,80,0,39.951356375000614,39.951356375000614,40.117115209002804,40.117115209002804,40.117115209002804,40.117115209002804,40.27913216700108,40.27913216700108,336804,001,2023-03-17_12h29.18.500,simple VEP,2022.2.4,None,
81,0,81,0,40.27913216700108,40.27913216700108,40.438014291998115,40.438014291998115,40.438014291998115,40.438014291998115,40.597413458999654,40.597413458999654,336804,001,2023-03-17_12h29.18.500,simple VEP,2022.2.4,None,
82,0,82,0,40.597413458999654,40.597413458999654,40.76882554199983,40.76882554199983,40.76882554199983,40.76882554199983,40.92828225000267,40.92828225000267,336804,001,2023-03-17_12h29.18.500,simple VEP,2022.2.4,None,
83,0,83,0,40.92828225000267,40.92828225000267,41.08727712499967,41.08727712499967,41.08727712499967,41.08727712499967,41.25430733399844,41.25430733399844,336804,001,2023-03-17_12h29.18.500,simple VEP,2022.2.4,None,
84,0,84,0,41.25430733399844,41.25430733399844,41.41979045899643,41.41979045899643,41.41979045899643,41.41979045899643,41.579600541997934,41.579600541997934,336804,001,2023-03-17_12h29.18.500,simple VEP,2022.2.4,None,
85,0,85,0,41.579600541997934,41.579600541997934,41.74845074999757,41.74845074999757,41.74845074999757,41.74845074999757,41.9187600419973,41.9187600419973,336804,001,2023-03-17_12h29.18.500,simple VEP,2022.2.4,None,
86,0,86,0,41.9187600419973,41.9187600419973,42.077483875000325,42.077483875000325,42.077483875000325,42.077483875000325,42.25206333400274,42.25206333400274,336804,001,2023-03-17_12h29.18.500,simple VEP,2022.2.4,None,
87,0,87,0,42.25206333400274,42.25206333400274,42.41221183400194,42.41221183400194,42.41221183400194,42.41221183400194,42.56993808400148,42.56993808400148,336804,001,2023-03-17_12h29.18.500,simple VEP,2022.2.4,None,
88,0,88,0,42.56993808400148,42.56993808400148,42.728336166997906,42.728336166997906,42.728336166997906,42.728336166997906,42.89263870900322,42.89263870900322,336804,001,2023-03-17_12h29.18.500,simple VEP,2022.2.4,None,
89,0,89,0,42.89263870900322,42.89263870900322,43.05041745900235,43.05041745900235,43.05041745900235,43.05041745900235,43.211440667000716,43.211440667000716,336804,001,2023-03-17_12h29.18.500,simple VEP,2022.2.4,None,
90,0,90,0,43.211440667000716,43.211440667000716,43.36914049999905,43.36914049999905,43.36914049999905,43.36914049999905,43.53249550000328,43.53249550000328,336804,001,2023-03-17_12h29.18.500,simple VEP,2022.2.4,None,
91,0,91,0,43.53249550000328,43.53249550000328,43.69443658400269,43.69443658400269,43.69443658400269,43.69443658400269,43.85241470899928,43.85241470899928,336804,001,2023-03-17_12h29.18.500,simple VEP,2022.2.4,None,
92,0,92,0,43.85241470899928,43.85241470899928,44.01198633400054,44.01198633400054,44.01198633400054,44.01198633400054,44.17004079199978,44.17004079199978,336804,001,2023-03-17_12h29.18.500,simple VEP,2022.2.4,None,
93,0,93,0,44.17004079199978,44.17004079199978,44.3342789169983,44.3342789169983,44.3342789169983,44.3342789169983,44.494713166997826,44.494713166997826,336804,001,2023-03-17_12h29.18.500,simple VEP,2022.2.4,None,
94,0,94,0,44.494713166997826,44.494713166997826,44.6531197919976,44.6531197919976,44.6531197919976,44.6531197919976,44.81546054199862,44.81546054199862,336804,001,2023-03-17_12h29.18.500,simple VEP,2022.2.4,None,
95,0,95,0,44.81546054199862,44.81546054199862,44.97856454199791,44.97856454199791,44.97856454199791,44.97856454199791,45.137396416997944,45.137396416997944,336804,001,2023-03-17_12h29.18.500,simple VEP,2022.2.4,None,
96,0,96,0,45.137396416997944,45.137396416997944,45.30027920899738,45.30027920899738,45.30027920899738,45.30027920899738,45.4615004590014,45.4615004590014,336804,001,2023-03-17_12h29.18.500,simple VEP,2022.2.4,None,
97,0,97,0,45.4615004590014,45.4615004590014,45.62318991700158,45.62318991700158,45.62318991700158,45.62318991700158,45.788044749999244,45.788044749999244,336804,001,2023-03-17_12h29.18.500,simple VEP,2022.2.4,None,
98,0,98,0,45.788044749999244,45.788044749999244,45.94650966700283,45.94650966700283,45.94650966700283,45.94650966700283,46.103167791996384,46.103167791996384,336804,001,2023-03-17_12h29.18.500,simple VEP,2022.2.4,None,
99,0,99,0,46.103167791996384,46.103167791996384,46.26190458399651,46.26190458399651,46.26190458399651,46.26190458399651,46.41879020899796,46.41879020899796,336804,001,2023-03-17_12h29.18.500,simple VEP,2022.2.4,None,
