trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,image.started,fixation.started,image.stopped,fixation.stopped,image_2.started,fixation_2.started,image_2.stopped,fixation_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
35,0,35,0,23.546115958000883,23.546115958000883,23.70977445799508,23.70977445799508,23.70977445799508,23.70977445799508,23.872256999995443,23.872256999995443,727136,001,2023-03-17_12h10.24.649,simple VEP,2022.2.4,None,
36,0,36,0,23.872256999995443,23.872256999995443,24.026752958001452,24.026752958001452,24.026752958001452,24.026752958001452,24.189095166999323,24.189095166999323,727136,001,2023-03-17_12h10.24.649,simple VEP,2022.2.4,None,
37,0,37,0,24.189095166999323,24.189095166999323,24.345213832995796,24.345213832995796,24.345213832995796,24.345213832995796,24.50740450000012,24.50740450000012,727136,001,2023-03-17_12h10.24.649,simple VEP,2022.2.4,None,
38,0,38,0,24.50740450000012,24.50740450000012,24.67201458299678,24.67201458299678,24.67201458299678,24.67201458299678,24.82851737499732,24.82851737499732,727136,001,2023-03-17_12h10.24.649,simple VEP,2022.2.4,None,
39,0,39,0,24.82851737499732,24.82851737499732,24.992200624998077,24.992200624998077,24.992200624998077,24.992200624998077,25.15550054200139,25.15550054200139,727136,001,2023-03-17_12h10.24.649,simple VEP,2022.2.4,None,
40,0,40,0,25.15550054200139,25.15550054200139,25.31187870800204,25.31187870800204,25.31187870800204,25.31187870800204,25.47194304200093,25.47194304200093,727136,001,2023-03-17_12h10.24.649,simple VEP,2022.2.4,None,
41,0,41,0,25.47194304200093,25.47194304200093,25.628413917002035,25.628413917002035,25.628413917002035,25.628413917002035,25.789191832998767,25.789191832998767,727136,001,2023-03-17_12h10.24.649,simple VEP,2022.2.4,None,
42,0,42,0,25.789191832998767,25.789191832998767,25.946698332998494,25.946698332998494,25.946698332998494,25.946698332998494,26.114225541998167,26.114225541998167,727136,001,2023-03-17_12h10.24.649,simple VEP,2022.2.4,None,
43,0,43,0,26.114225541998167,26.114225541998167,26.2763970829983,26.2763970829983,26.2763970829983,26.2763970829983,26.43879562499933,26.43879562499933,727136,001,2023-03-17_12h10.24.649,simple VEP,2022.2.4,None,
44,0,44,0,26.43879562499933,26.43879562499933,26.59488095800043,26.59488095800043,26.59488095800043,26.59488095800043,26.75538704200153,26.75538704200153,727136,001,2023-03-17_12h10.24.649,simple VEP,2022.2.4,None,
45,0,45,0,26.75538704200153,26.75538704200153,26.912798999997904,26.912798999997904,26.912798999997904,26.912798999997904,27.072258291998878,27.072258291998878,727136,001,2023-03-17_12h10.24.649,simple VEP,2022.2.4,None,
46,0,46,0,27.072258291998878,27.072258291998878,27.22734374999709,27.22734374999709,27.22734374999709,27.22734374999709,27.3889482079976,27.3889482079976,727136,001,2023-03-17_12h10.24.649,simple VEP,2022.2.4,None,
47,0,47,0,27.3889482079976,27.3889482079976,27.54562433299725,27.54562433299725,27.54562433299725,27.54562433299725,27.70639887500147,27.70639887500147,727136,001,2023-03-17_12h10.24.649,simple VEP,2022.2.4,None,
48,0,48,0,27.70639887500147,27.70639887500147,27.85975058299664,27.85975058299664,27.85975058299664,27.85975058299664,28.02207791699766,28.02207791699766,727136,001,2023-03-17_12h10.24.649,simple VEP,2022.2.4,None,
49,0,49,0,28.02207791699766,28.02207791699766,28.178329499998654,28.178329499998654,28.178329499998654,28.178329499998654,28.339543875001254,28.339543875001254,727136,001,2023-03-17_12h10.24.649,simple VEP,2022.2.4,None,
50,0,50,0,28.339543875001254,28.339543875001254,28.49835583299864,28.49835583299864,28.49835583299864,28.49835583299864,28.66017570799886,28.66017570799886,727136,001,2023-03-17_12h10.24.649,simple VEP,2022.2.4,None,
51,0,51,0,28.66017570799886,28.66017570799886,28.82267383299768,28.82267383299768,28.82267383299768,28.82267383299768,28.980801332996634,28.980801332996634,727136,001,2023-03-17_12h10.24.649,simple VEP,2022.2.4,None,
52,0,52,0,28.980801332996634,28.980801332996634,29.14429066699813,29.14429066699813,29.14429066699813,29.14429066699813,29.305509375000838,29.305509375000838,727136,001,2023-03-17_12h10.24.649,simple VEP,2022.2.4,None,
53,0,53,0,29.305509375000838,29.305509375000838,29.461555707996013,29.461555707996013,29.461555707996013,29.461555707996013,29.62197041699983,29.62197041699983,727136,001,2023-03-17_12h10.24.649,simple VEP,2022.2.4,None,
54,0,54,0,29.62197041699983,29.62197041699983,29.777834708002047,29.777834708002047,29.777834708002047,29.777834708002047,29.939317541997298,29.939317541997298,727136,001,2023-03-17_12h10.24.649,simple VEP,2022.2.4,None,
55,0,55,0,29.939317541997298,29.939317541997298,30.096955249995517,30.096955249995517,30.096955249995517,30.096955249995517,30.262239750001754,30.262239750001754,727136,001,2023-03-17_12h10.24.649,simple VEP,2022.2.4,None,
56,0,56,0,30.262239750001754,30.262239750001754,30.42362858299748,30.42362858299748,30.42362858299748,30.42362858299748,30.57906849999563,30.57906849999563,727136,001,2023-03-17_12h10.24.649,simple VEP,2022.2.4,None,
57,0,57,0,30.57906849999563,30.57906849999563,30.739068875001976,30.739068875001976,30.739068875001976,30.739068875001976,30.89549920799618,30.89549920799618,727136,001,2023-03-17_12h10.24.649,simple VEP,2022.2.4,None,
58,0,58,0,30.89549920799618,30.89549920799618,31.061833874999138,31.061833874999138,31.061833874999138,31.061833874999138,31.222201582997513,31.222201582997513,727136,001,2023-03-17_12h10.24.649,simple VEP,2022.2.4,None,
59,0,59,0,31.222201582997513,31.222201582997513,31.378928291997,31.378928291997,31.378928291997,31.378928291997,31.53962945799867,31.53962945799867,727136,001,2023-03-17_12h10.24.649,simple VEP,2022.2.4,None,
60,0,60,0,31.53962945799867,31.53962945799867,31.695484124997165,31.695484124997165,31.695484124997165,31.695484124997165,31.855615249995026,31.855615249995026,727136,001,2023-03-17_12h10.24.649,simple VEP,2022.2.4,None,
61,0,61,0,31.855615249995026,31.855615249995026,32.01093341699743,32.01093341699743,32.01093341699743,32.01093341699743,32.172027166998305,32.172027166998305,727136,001,2023-03-17_12h10.24.649,simple VEP,2022.2.4,None,
62,0,62,0,32.172027166998305,32.172027166998305,32.32774624999729,32.32774624999729,32.32774624999729,32.32774624999729,32.488812582996616,32.488812582996616,727136,001,2023-03-17_12h10.24.649,simple VEP,2022.2.4,None,
63,0,63,0,32.488812582996616,32.488812582996616,32.64567183300096,32.64567183300096,32.64567183300096,32.64567183300096,32.80548366699804,32.80548366699804,727136,001,2023-03-17_12h10.24.649,simple VEP,2022.2.4,None,
64,0,64,0,32.80548366699804,32.80548366699804,32.961726707995695,32.961726707995695,32.961726707995695,32.961726707995695,33.12206216699997,33.12206216699997,727136,001,2023-03-17_12h10.24.649,simple VEP,2022.2.4,None,
65,0,65,0,33.12206216699997,33.12206216699997,33.27694662499562,33.27694662499562,33.27694662499562,33.27694662499562,33.43877354199503,33.43877354199503,727136,001,2023-03-17_12h10.24.649,simple VEP,2022.2.4,None,
66,0,66,0,33.43877354199503,33.43877354199503,33.59391208300076,33.59391208300076,33.59391208300076,33.59391208300076,33.755392957995355,33.755392957995355,727136,001,2023-03-17_12h10.24.649,simple VEP,2022.2.4,None,
67,0,67,0,33.755392957995355,33.755392957995355,33.91266424999776,33.91266424999776,33.91266424999776,33.91266424999776,34.07208312500006,34.07208312500006,727136,001,2023-03-17_12h10.24.649,simple VEP,2022.2.4,None,
68,0,68,0,34.07208312500006,34.07208312500006,34.228764957995736,34.228764957995736,34.228764957995736,34.228764957995736,34.39518762499938,34.39518762499938,727136,001,2023-03-17_12h10.24.649,simple VEP,2022.2.4,None,
69,0,69,0,34.39518762499938,34.39518762499938,34.55556912499742,34.55556912499742,34.55556912499742,34.55556912499742,34.710301291997894,34.710301291997894,727136,001,2023-03-17_12h10.24.649,simple VEP,2022.2.4,None,
70,0,70,0,34.710301291997894,34.710301291997894,34.872225541999796,34.872225541999796,34.872225541999796,34.872225541999796,35.02965799999947,35.02965799999947,727136,001,2023-03-17_12h10.24.649,simple VEP,2022.2.4,None,
71,0,71,0,35.02965799999947,35.02965799999947,35.189335082999605,35.189335082999605,35.189335082999605,35.189335082999605,35.345872291996784,35.345872291996784,727136,001,2023-03-17_12h10.24.649,simple VEP,2022.2.4,None,
72,0,72,0,35.345872291996784,35.345872291996784,35.51267774999724,35.51267774999724,35.51267774999724,35.51267774999724,35.67238379199989,35.67238379199989,727136,001,2023-03-17_12h10.24.649,simple VEP,2022.2.4,None,
73,0,73,0,35.67238379199989,35.67238379199989,35.82884291699884,35.82884291699884,35.82884291699884,35.82884291699884,35.997222917001636,35.997222917001636,727136,001,2023-03-17_12h10.24.649,simple VEP,2022.2.4,None,
74,0,74,0,35.997222917001636,35.997222917001636,36.1614924999958,36.1614924999958,36.1614924999958,36.1614924999958,36.322528958000476,36.322528958000476,727136,001,2023-03-17_12h10.24.649,simple VEP,2022.2.4,None,
75,0,75,0,36.322528958000476,36.322528958000476,36.47876054199878,36.47876054199878,36.47876054199878,36.47876054199878,36.639036708002095,36.639036708002095,727136,001,2023-03-17_12h10.24.649,simple VEP,2022.2.4,None,
76,0,76,0,36.639036708002095,36.639036708002095,36.798033332997875,36.798033332997875,36.798033332997875,36.798033332997875,36.96174408299703,36.96174408299703,727136,001,2023-03-17_12h10.24.649,simple VEP,2022.2.4,None,
77,0,77,0,36.96174408299703,36.96174408299703,37.12230208300025,37.12230208300025,37.12230208300025,37.12230208300025,37.27921533300105,37.27921533300105,727136,001,2023-03-17_12h10.24.649,simple VEP,2022.2.4,None,
78,0,78,0,37.27921533300105,37.27921533300105,37.43887091700162,37.43887091700162,37.43887091700162,37.43887091700162,37.595856125000864,37.595856125000864,727136,001,2023-03-17_12h10.24.649,simple VEP,2022.2.4,None,
79,0,79,0,37.595856125000864,37.595856125000864,37.7562430830003,37.7562430830003,37.7562430830003,37.7562430830003,37.913292917000945,37.913292917000945,727136,001,2023-03-17_12h10.24.649,simple VEP,2022.2.4,None,
80,0,80,0,37.913292917000945,37.913292917000945,38.08977341699938,38.08977341699938,38.08977341699938,38.08977341699938,38.24536862500099,38.24536862500099,727136,001,2023-03-17_12h10.24.649,simple VEP,2022.2.4,None,
81,0,81,0,38.24536862500099,38.24536862500099,38.408269207997364,38.408269207997364,38.408269207997364,38.408269207997364,38.5724750829977,38.5724750829977,727136,001,2023-03-17_12h10.24.649,simple VEP,2022.2.4,None,
82,0,82,0,38.5724750829977,38.5724750829977,38.72805354199954,38.72805354199954,38.72805354199954,38.72805354199954,38.89792908299569,38.89792908299569,727136,001,2023-03-17_12h10.24.649,simple VEP,2022.2.4,None,
83,0,83,0,38.89792908299569,38.89792908299569,39.060951082996326,39.060951082996326,39.060951082996326,39.060951082996326,39.222125499996764,39.222125499996764,727136,001,2023-03-17_12h10.24.649,simple VEP,2022.2.4,None,
84,0,84,0,39.222125499996764,39.222125499996764,39.37814524999703,39.37814524999703,39.37814524999703,39.37814524999703,39.53989270799502,39.53989270799502,727136,001,2023-03-17_12h10.24.649,simple VEP,2022.2.4,None,
85,0,85,0,39.53989270799502,39.53989270799502,39.695205208001425,39.695205208001425,39.695205208001425,39.695205208001425,39.85577058299532,39.85577058299532,727136,001,2023-03-17_12h10.24.649,simple VEP,2022.2.4,None,
86,0,86,0,39.85577058299532,39.85577058299532,40.01477399999567,40.01477399999567,40.01477399999567,40.01477399999567,40.17960137499904,40.17960137499904,727136,001,2023-03-17_12h10.24.649,simple VEP,2022.2.4,None,
87,0,87,0,40.17960137499904,40.17960137499904,40.339309208000486,40.339309208000486,40.339309208000486,40.339309208000486,40.495627416996285,40.495627416996285,727136,001,2023-03-17_12h10.24.649,simple VEP,2022.2.4,None,
88,0,88,0,40.495627416996285,40.495627416996285,40.6561576249951,40.6561576249951,40.6561576249951,40.6561576249951,40.81374849999702,40.81374849999702,727136,001,2023-03-17_12h10.24.649,simple VEP,2022.2.4,None,
89,0,89,0,40.81374849999702,40.81374849999702,40.97956249999697,40.97956249999697,40.97956249999697,40.97956249999697,41.13954737500171,41.13954737500171,727136,001,2023-03-17_12h10.24.649,simple VEP,2022.2.4,None,
90,0,90,0,41.13954737500171,41.13954737500171,41.295627624996996,41.295627624996996,41.295627624996996,41.295627624996996,41.45570195799519,41.45570195799519,727136,001,2023-03-17_12h10.24.649,simple VEP,2022.2.4,None,
91,0,91,0,41.45570195799519,41.45570195799519,41.6097884999981,41.6097884999981,41.6097884999981,41.6097884999981,41.772341042000335,41.772341042000335,727136,001,2023-03-17_12h10.24.649,simple VEP,2022.2.4,None,
92,0,92,0,41.772341042000335,41.772341042000335,41.92874133299483,41.92874133299483,41.92874133299483,41.92874133299483,42.095595792001404,42.095595792001404,727136,001,2023-03-17_12h10.24.649,simple VEP,2022.2.4,None,
93,0,93,0,42.095595792001404,42.095595792001404,42.25581845799752,42.25581845799752,42.25581845799752,42.25581845799752,42.410628332996566,42.410628332996566,727136,001,2023-03-17_12h10.24.649,simple VEP,2022.2.4,None,
94,0,94,0,42.410628332996566,42.410628332996566,42.57233304200054,42.57233304200054,42.57233304200054,42.57233304200054,42.72857358300098,42.72857358300098,727136,001,2023-03-17_12h10.24.649,simple VEP,2022.2.4,None,
95,0,95,0,42.72857358300098,42.72857358300098,42.88950616699731,42.88950616699731,42.88950616699731,42.88950616699731,43.045691416999034,43.045691416999034,727136,001,2023-03-17_12h10.24.649,simple VEP,2022.2.4,None,
96,0,96,0,43.045691416999034,43.045691416999034,43.20680870799697,43.20680870799697,43.20680870799697,43.20680870799697,43.36138950000168,43.36138950000168,727136,001,2023-03-17_12h10.24.649,simple VEP,2022.2.4,None,
97,0,97,0,43.36138950000168,43.36138950000168,43.522265999999945,43.522265999999945,43.522265999999945,43.522265999999945,43.678804582996236,43.678804582996236,727136,001,2023-03-17_12h10.24.649,simple VEP,2022.2.4,None,
98,0,98,0,43.678804582996236,43.678804582996236,43.83887279199553,43.83887279199553,43.83887279199553,43.83887279199553,44.0018475830002,44.0018475830002,727136,001,2023-03-17_12h10.24.649,simple VEP,2022.2.4,None,
99,0,99,0,44.0018475830002,44.0018475830002,44.161229999997886,44.161229999997886,44.161229999997886,44.161229999997886,44.322282166998775,44.322282166998775,727136,001,2023-03-17_12h10.24.649,simple VEP,2022.2.4,None,
