1.0983 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
5.7562 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [2560, 1080]. Using actual size
7.0081 	WARNING 	Couldn't measure a consistent frame rate!
  - Is your graphics card set to sync to vertical blank?
  - Are you running other processes on your computer?

7.0093 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x7ff4a1712880>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x7ff443421670>, multiSample=False, name='window1', numSamples=2, pos=[0.0, 0.0], screen=0, size=array([2560, 1080]), stencilBits=0, stereo=False, units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
7.0099 	EXP 	window1: mouseVisible = True
7.0113 	EXP 	window1: mouseVisible = False
7.0114 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
7.0115 	EXP 	window1: recordFrameIntervals = False
7.0909 	EXP 	window1: recordFrameIntervals = True
7.2935 	DATA 	Mouse: wheel shift=(0,0), pos=(890,111)
7.3229 	DATA 	Mouse: wheel shift=(0,0), pos=(890,111)
7.3235 	DATA 	Mouse: wheel shift=(0,0), pos=(890,111)
7.3398 	DATA 	Mouse: wheel shift=(0,0), pos=(890,111)
7.3565 	DATA 	Mouse: wheel shift=(0,0), pos=(890,111)
7.3758 	DATA 	Mouse: wheel shift=(0,0), pos=(890,111)
7.3923 	DATA 	Mouse: wheel shift=(-1,0), pos=(890,111)
7.4097 	DATA 	Mouse: wheel shift=(0,0), pos=(890,111)
7.4256 	DATA 	Mouse: wheel shift=(0,0), pos=(890,111)
7.4417 	DATA 	Mouse: wheel shift=(0,0), pos=(890,111)
7.4584 	DATA 	Mouse: wheel shift=(0,0), pos=(890,111)
7.4743 	DATA 	Mouse: wheel shift=(0,0), pos=(890,111)
7.4929 	DATA 	Mouse: wheel shift=(0,0), pos=(890,111)
7.5078 	DATA 	Mouse: wheel shift=(0,0), pos=(890,111)
7.5755 	DATA 	Mouse: wheel shift=(0,0), pos=(890,111)
7.6231 	DATA 	Mouse: wheel shift=(0,0), pos=(890,111)
7.6431 	DATA 	Mouse: wheel shift=(0,0), pos=(890,111)
7.6727 	DATA 	Mouse: wheel shift=(0,0), pos=(890,111)
7.6733 	DATA 	Mouse: wheel shift=(0,0), pos=(890,111)
7.6925 	DATA 	Mouse: wheel shift=(0,0), pos=(890,111)
7.7086 	DATA 	Mouse: wheel shift=(0,0), pos=(890,111)
7.7265 	DATA 	Mouse: wheel shift=(0,0), pos=(890,111)
7.7421 	DATA 	Mouse: wheel shift=(0,0), pos=(890,111)
7.7576 	DATA 	Mouse: wheel shift=(0,0), pos=(890,111)
7.7756 	DATA 	Mouse: wheel shift=(0,0), pos=(890,111)
7.8758 	DATA 	Mouse: wheel shift=(0,0), pos=(890,111)
7.8925 	DATA 	Mouse: wheel shift=(0,0), pos=(890,111)
7.9090 	DATA 	Mouse: wheel shift=(0,0), pos=(890,111)
7.9270 	DATA 	Mouse: wheel shift=(0,0), pos=(890,111)
7.9425 	DATA 	Mouse: wheel shift=(0,0), pos=(890,111)
7.9588 	DATA 	Mouse: wheel shift=(0,0), pos=(890,111)
7.9752 	DATA 	Mouse: wheel shift=(0,0), pos=(890,111)
7.9913 	WARNING 	Couldn't measure a consistent frame rate!
  - Is your graphics card set to sync to vertical blank?
  - Are you running other processes on your computer?

