1.1783 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
17.2872 	EXP 	stimulus: autoDraw = False
17.2872 	EXP 	stimulus: autoDraw = False
17.2934 	EXP 	blank: autoDraw = True
18.2776 	EXP 	New trial (rep=0, index=5): {'color': 'gray', 'trigger': 2}
18.2869 	EXP 	blank: autoDraw = False
18.2869 	EXP 	blank: autoDraw = False
18.2869 	EXP 	stimulus: fillColor = <psychopy.colors.Color: gray, alpha=1.0>
18.2869 	EXP 	stimulus: borderColor = <psychopy.colors.Color: gray, alpha=1.0>
18.2929 	EXP 	stimulus: autoDraw = True
18.5378 	EXP 	stimulus: autoDraw = False
18.5378 	EXP 	stimulus: autoDraw = False
18.5445 	EXP 	blank: autoDraw = True
19.5285 	EXP 	New trial (rep=0, index=6): {'color': 'gray', 'trigger': 2}
19.5369 	EXP 	blank: autoDraw = False
19.5369 	EXP 	blank: autoDraw = False
19.5369 	EXP 	stimulus: fillColor = <psychopy.colors.Color: gray, alpha=1.0>
19.5369 	EXP 	stimulus: borderColor = <psychopy.colors.Color: gray, alpha=1.0>
19.5433 	EXP 	stimulus: autoDraw = True
19.7873 	EXP 	stimulus: autoDraw = False
19.7873 	EXP 	stimulus: autoDraw = False
19.7939 	EXP 	blank: autoDraw = True
20.7785 	EXP 	New trial (rep=0, index=7): {'color': 'white', 'trigger': 1}
20.7869 	EXP 	blank: autoDraw = False
20.7869 	EXP 	blank: autoDraw = False
20.7869 	EXP 	stimulus: fillColor = <psychopy.colors.Color: white, alpha=1.0>
20.7869 	EXP 	stimulus: borderColor = <psychopy.colors.Color: white, alpha=1.0>
20.7927 	EXP 	stimulus: autoDraw = True
21.0375 	EXP 	stimulus: autoDraw = False
21.0375 	EXP 	stimulus: autoDraw = False
21.0436 	EXP 	blank: autoDraw = True
22.0282 	EXP 	New trial (rep=1, index=0): {'color': 'white', 'trigger': 1}
22.0369 	EXP 	blank: autoDraw = False
22.0369 	EXP 	blank: autoDraw = False
22.0369 	EXP 	stimulus: fillColor = <psychopy.colors.Color: white, alpha=1.0>
22.0369 	EXP 	stimulus: borderColor = <psychopy.colors.Color: white, alpha=1.0>
22.0425 	EXP 	stimulus: autoDraw = True
22.2874 	EXP 	stimulus: autoDraw = False
22.2874 	EXP 	stimulus: autoDraw = False
22.2934 	EXP 	blank: autoDraw = True
23.2776 	EXP 	New trial (rep=1, index=1): {'color': 'gray', 'trigger': 2}
23.2869 	EXP 	blank: autoDraw = False
23.2869 	EXP 	blank: autoDraw = False
23.2869 	EXP 	stimulus: fillColor = <psychopy.colors.Color: gray, alpha=1.0>
23.2869 	EXP 	stimulus: borderColor = <psychopy.colors.Color: gray, alpha=1.0>
23.2933 	EXP 	stimulus: autoDraw = True
23.5375 	EXP 	stimulus: autoDraw = False
23.5375 	EXP 	stimulus: autoDraw = False
23.5435 	EXP 	blank: autoDraw = True
24.5276 	EXP 	New trial (rep=1, index=2): {'color': 'white', 'trigger': 1}
24.5372 	EXP 	blank: autoDraw = False
24.5372 	EXP 	blank: autoDraw = False
24.5372 	EXP 	stimulus: fillColor = <psychopy.colors.Color: white, alpha=1.0>
24.5372 	EXP 	stimulus: borderColor = <psychopy.colors.Color: white, alpha=1.0>
24.5436 	EXP 	stimulus: autoDraw = True
24.7873 	EXP 	stimulus: autoDraw = False
24.7873 	EXP 	stimulus: autoDraw = False
24.7931 	EXP 	blank: autoDraw = True
25.7788 	EXP 	New trial (rep=1, index=3): {'color': 'gray', 'trigger': 2}
25.7871 	EXP 	blank: autoDraw = False
25.7871 	EXP 	blank: autoDraw = False
25.7871 	EXP 	stimulus: fillColor = <psychopy.colors.Color: gray, alpha=1.0>
25.7871 	EXP 	stimulus: borderColor = <psychopy.colors.Color: gray, alpha=1.0>
25.7935 	EXP 	stimulus: autoDraw = True
26.0374 	EXP 	stimulus: autoDraw = False
26.0374 	EXP 	stimulus: autoDraw = False
26.0435 	EXP 	blank: autoDraw = True
27.0276 	EXP 	New trial (rep=1, index=4): {'color': 'gray', 'trigger': 2}
27.0372 	EXP 	blank: autoDraw = False
27.0372 	EXP 	blank: autoDraw = False
27.0372 	EXP 	stimulus: fillColor = <psychopy.colors.Color: gray, alpha=1.0>
27.0372 	EXP 	stimulus: borderColor = <psychopy.colors.Color: gray, alpha=1.0>
27.0430 	EXP 	stimulus: autoDraw = True
27.2872 	EXP 	stimulus: autoDraw = False
27.2872 	EXP 	stimulus: autoDraw = False
27.2928 	EXP 	blank: autoDraw = True
28.2781 	EXP 	New trial (rep=1, index=5): {'color': 'white', 'trigger': 1}
28.2870 	EXP 	blank: autoDraw = False
28.2870 	EXP 	blank: autoDraw = False
28.2870 	EXP 	stimulus: fillColor = <psychopy.colors.Color: white, alpha=1.0>
28.2870 	EXP 	stimulus: borderColor = <psychopy.colors.Color: white, alpha=1.0>
28.2928 	EXP 	stimulus: autoDraw = True
28.5372 	EXP 	stimulus: autoDraw = False
28.5372 	EXP 	stimulus: autoDraw = False
28.5432 	EXP 	blank: autoDraw = True
29.5278 	EXP 	New trial (rep=1, index=6): {'color': 'gray', 'trigger': 2}
29.5370 	EXP 	blank: autoDraw = False
29.5370 	EXP 	blank: autoDraw = False
29.5370 	EXP 	stimulus: fillColor = <psychopy.colors.Color: gray, alpha=1.0>
29.5370 	EXP 	stimulus: borderColor = <psychopy.colors.Color: gray, alpha=1.0>
29.5430 	EXP 	stimulus: autoDraw = True
29.7874 	EXP 	stimulus: autoDraw = False
29.7874 	EXP 	stimulus: autoDraw = False
29.7939 	EXP 	blank: autoDraw = True
30.7785 	EXP 	New trial (rep=1, index=7): {'color': 'white', 'trigger': 1}
30.7871 	EXP 	blank: autoDraw = False
30.7871 	EXP 	blank: autoDraw = False
30.7871 	EXP 	stimulus: fillColor = <psychopy.colors.Color: white, alpha=1.0>
30.7871 	EXP 	stimulus: borderColor = <psychopy.colors.Color: white, alpha=1.0>
30.7932 	EXP 	stimulus: autoDraw = True
31.0375 	EXP 	stimulus: autoDraw = False
31.0375 	EXP 	stimulus: autoDraw = False
31.0432 	EXP 	blank: autoDraw = True
32.0274 	EXP 	New trial (rep=2, index=0): {'color': 'white', 'trigger': 1}
32.0372 	EXP 	blank: autoDraw = False
32.0372 	EXP 	blank: autoDraw = False
32.0372 	EXP 	stimulus: fillColor = <psychopy.colors.Color: white, alpha=1.0>
32.0372 	EXP 	stimulus: borderColor = <psychopy.colors.Color: white, alpha=1.0>
32.0430 	EXP 	stimulus: autoDraw = True
32.2874 	EXP 	stimulus: autoDraw = False
32.2874 	EXP 	stimulus: autoDraw = False
32.2935 	EXP 	blank: autoDraw = True
33.2778 	EXP 	New trial (rep=2, index=1): {'color': 'white', 'trigger': 1}
33.2871 	EXP 	blank: autoDraw = False
33.2871 	EXP 	blank: autoDraw = False
33.2871 	EXP 	stimulus: fillColor = <psychopy.colors.Color: white, alpha=1.0>
33.2871 	EXP 	stimulus: borderColor = <psychopy.colors.Color: white, alpha=1.0>
33.2930 	EXP 	stimulus: autoDraw = True
33.5373 	EXP 	stimulus: autoDraw = False
33.5373 	EXP 	stimulus: autoDraw = False
33.5433 	EXP 	blank: autoDraw = True
34.5282 	EXP 	New trial (rep=2, index=2): {'color': 'gray', 'trigger': 2}
34.5370 	EXP 	blank: autoDraw = False
34.5370 	EXP 	blank: autoDraw = False
34.5370 	EXP 	stimulus: fillColor = <psychopy.colors.Color: gray, alpha=1.0>
34.5370 	EXP 	stimulus: borderColor = <psychopy.colors.Color: gray, alpha=1.0>
34.5428 	EXP 	stimulus: autoDraw = True
34.7879 	EXP 	stimulus: autoDraw = False
34.7879 	EXP 	stimulus: autoDraw = False
34.7951 	EXP 	blank: autoDraw = True
35.7890 	EXP 	New trial (rep=2, index=3): {'color': 'gray', 'trigger': 2}
35.7966 	EXP 	blank: autoDraw = False
35.7966 	EXP 	blank: autoDraw = False
35.7966 	EXP 	stimulus: fillColor = <psychopy.colors.Color: gray, alpha=1.0>
35.7966 	EXP 	stimulus: borderColor = <psychopy.colors.Color: gray, alpha=1.0>
35.7966 	EXP 	stimulus: autoDraw = True
36.0442 	EXP 	stimulus: autoDraw = False
36.0442 	EXP 	stimulus: autoDraw = False
36.0442 	EXP 	blank: autoDraw = True
37.0389 	EXP 	New trial (rep=2, index=4): {'color': 'white', 'trigger': 1}
37.0462 	EXP 	blank: autoDraw = False
37.0462 	EXP 	blank: autoDraw = False
37.0462 	EXP 	stimulus: fillColor = <psychopy.colors.Color: white, alpha=1.0>
37.0462 	EXP 	stimulus: borderColor = <psychopy.colors.Color: white, alpha=1.0>
37.0462 	EXP 	stimulus: autoDraw = True
37.3044 	EXP 	stimulus: autoDraw = False
37.3044 	EXP 	stimulus: autoDraw = False
37.3044 	EXP 	blank: autoDraw = True
38.2891 	EXP 	New trial (rep=2, index=5): {'color': 'gray', 'trigger': 2}
38.2968 	EXP 	blank: autoDraw = False
38.2968 	EXP 	blank: autoDraw = False
38.2968 	EXP 	stimulus: fillColor = <psychopy.colors.Color: gray, alpha=1.0>
38.2968 	EXP 	stimulus: borderColor = <psychopy.colors.Color: gray, alpha=1.0>
38.2968 	EXP 	stimulus: autoDraw = True
38.5451 	EXP 	stimulus: autoDraw = False
38.5451 	EXP 	stimulus: autoDraw = False
38.5451 	EXP 	blank: autoDraw = True
39.5288 	EXP 	New trial (rep=2, index=6): {'color': 'white', 'trigger': 1}
39.5371 	EXP 	blank: autoDraw = False
39.5371 	EXP 	blank: autoDraw = False
39.5371 	EXP 	stimulus: fillColor = <psychopy.colors.Color: white, alpha=1.0>
39.5371 	EXP 	stimulus: borderColor = <psychopy.colors.Color: white, alpha=1.0>
39.5428 	EXP 	stimulus: autoDraw = True
39.7877 	EXP 	stimulus: autoDraw = False
39.7877 	EXP 	stimulus: autoDraw = False
39.7937 	EXP 	blank: autoDraw = True
40.7780 	EXP 	New trial (rep=2, index=7): {'color': 'gray', 'trigger': 2}
40.7872 	EXP 	blank: autoDraw = False
40.7872 	EXP 	blank: autoDraw = False
40.7872 	EXP 	stimulus: fillColor = <psychopy.colors.Color: gray, alpha=1.0>
40.7872 	EXP 	stimulus: borderColor = <psychopy.colors.Color: gray, alpha=1.0>
40.7934 	EXP 	stimulus: autoDraw = True
41.0377 	EXP 	stimulus: autoDraw = False
41.0377 	EXP 	stimulus: autoDraw = False
41.0436 	EXP 	blank: autoDraw = True
42.0281 	EXP 	New trial (rep=3, index=0): {'color': 'gray', 'trigger': 2}
42.0373 	EXP 	blank: autoDraw = False
42.0373 	EXP 	blank: autoDraw = False
42.0373 	EXP 	stimulus: fillColor = <psychopy.colors.Color: gray, alpha=1.0>
42.0373 	EXP 	stimulus: borderColor = <psychopy.colors.Color: gray, alpha=1.0>
42.0437 	EXP 	stimulus: autoDraw = True
42.2875 	EXP 	stimulus: autoDraw = False
42.2875 	EXP 	stimulus: autoDraw = False
42.2944 	EXP 	blank: autoDraw = True
43.2888 	EXP 	New trial (rep=3, index=1): {'color': 'gray', 'trigger': 2}
43.2963 	EXP 	blank: autoDraw = False
43.2963 	EXP 	blank: autoDraw = False
43.2963 	EXP 	stimulus: fillColor = <psychopy.colors.Color: gray, alpha=1.0>
43.2963 	EXP 	stimulus: borderColor = <psychopy.colors.Color: gray, alpha=1.0>
43.2963 	EXP 	stimulus: autoDraw = True
43.5450 	EXP 	stimulus: autoDraw = False
43.5450 	EXP 	stimulus: autoDraw = False
43.5450 	EXP 	blank: autoDraw = True
44.5390 	EXP 	New trial (rep=3, index=2): {'color': 'white', 'trigger': 1}
44.5463 	EXP 	blank: autoDraw = False
44.5463 	EXP 	blank: autoDraw = False
44.5463 	EXP 	stimulus: fillColor = <psychopy.colors.Color: white, alpha=1.0>
44.5463 	EXP 	stimulus: borderColor = <psychopy.colors.Color: white, alpha=1.0>
44.5463 	EXP 	stimulus: autoDraw = True
44.7937 	EXP 	stimulus: autoDraw = False
44.7937 	EXP 	stimulus: autoDraw = False
44.7937 	EXP 	blank: autoDraw = True
45.7792 	EXP 	New trial (rep=3, index=3): {'color': 'white', 'trigger': 1}
45.7872 	EXP 	blank: autoDraw = False
45.7872 	EXP 	blank: autoDraw = False
45.7872 	EXP 	stimulus: fillColor = <psychopy.colors.Color: white, alpha=1.0>
45.7872 	EXP 	stimulus: borderColor = <psychopy.colors.Color: white, alpha=1.0>
45.7927 	EXP 	stimulus: autoDraw = True
46.0374 	EXP 	stimulus: autoDraw = False
46.0374 	EXP 	stimulus: autoDraw = False
46.0440 	EXP 	blank: autoDraw = True
47.0274 	EXP 	New trial (rep=3, index=4): {'color': 'gray', 'trigger': 2}
47.0374 	EXP 	blank: autoDraw = False
47.0374 	EXP 	blank: autoDraw = False
47.0374 	EXP 	stimulus: fillColor = <psychopy.colors.Color: gray, alpha=1.0>
47.0374 	EXP 	stimulus: borderColor = <psychopy.colors.Color: gray, alpha=1.0>
47.0433 	EXP 	stimulus: autoDraw = True
47.2878 	EXP 	stimulus: autoDraw = False
47.2878 	EXP 	stimulus: autoDraw = False
47.2950 	EXP 	blank: autoDraw = True
48.2785 	EXP 	New trial (rep=3, index=5): {'color': 'white', 'trigger': 1}
48.2871 	EXP 	blank: autoDraw = False
48.2871 	EXP 	blank: autoDraw = False
48.2871 	EXP 	stimulus: fillColor = <psychopy.colors.Color: white, alpha=1.0>
48.2871 	EXP 	stimulus: borderColor = <psychopy.colors.Color: white, alpha=1.0>
48.2931 	EXP 	stimulus: autoDraw = True
48.5377 	EXP 	stimulus: autoDraw = False
48.5377 	EXP 	stimulus: autoDraw = False
48.5438 	EXP 	blank: autoDraw = True
49.5286 	EXP 	New trial (rep=3, index=6): {'color': 'white', 'trigger': 1}
49.5373 	EXP 	blank: autoDraw = False
49.5373 	EXP 	blank: autoDraw = False
49.5373 	EXP 	stimulus: fillColor = <psychopy.colors.Color: white, alpha=1.0>
49.5373 	EXP 	stimulus: borderColor = <psychopy.colors.Color: white, alpha=1.0>
49.5434 	EXP 	stimulus: autoDraw = True
49.7875 	EXP 	stimulus: autoDraw = False
49.7875 	EXP 	stimulus: autoDraw = False
49.7935 	EXP 	blank: autoDraw = True
50.7790 	EXP 	New trial (rep=3, index=7): {'color': 'gray', 'trigger': 2}
50.7872 	EXP 	blank: autoDraw = False
50.7872 	EXP 	blank: autoDraw = False
50.7872 	EXP 	stimulus: fillColor = <psychopy.colors.Color: gray, alpha=1.0>
50.7872 	EXP 	stimulus: borderColor = <psychopy.colors.Color: gray, alpha=1.0>
50.7940 	EXP 	stimulus: autoDraw = True
51.0376 	EXP 	stimulus: autoDraw = False
51.0376 	EXP 	stimulus: autoDraw = False
51.0443 	EXP 	blank: autoDraw = True
52.0293 	EXP 	New trial (rep=4, index=0): {'color': 'gray', 'trigger': 2}
52.0372 	EXP 	blank: autoDraw = False
52.0372 	EXP 	blank: autoDraw = False
52.0372 	EXP 	stimulus: fillColor = <psychopy.colors.Color: gray, alpha=1.0>
52.0372 	EXP 	stimulus: borderColor = <psychopy.colors.Color: gray, alpha=1.0>
52.0428 	EXP 	stimulus: autoDraw = True
52.2877 	EXP 	stimulus: autoDraw = False
52.2877 	EXP 	stimulus: autoDraw = False
52.2937 	EXP 	blank: autoDraw = True
53.2786 	EXP 	New trial (rep=4, index=1): {'color': 'gray', 'trigger': 2}
53.2874 	EXP 	blank: autoDraw = False
53.2874 	EXP 	blank: autoDraw = False
53.2874 	EXP 	stimulus: fillColor = <psychopy.colors.Color: gray, alpha=1.0>
53.2874 	EXP 	stimulus: borderColor = <psychopy.colors.Color: gray, alpha=1.0>
53.2936 	EXP 	stimulus: autoDraw = True
53.5375 	EXP 	stimulus: autoDraw = False
53.5375 	EXP 	stimulus: autoDraw = False
53.5435 	EXP 	blank: autoDraw = True
54.5274 	EXP 	New trial (rep=4, index=2): {'color': 'gray', 'trigger': 2}
54.5375 	EXP 	blank: autoDraw = False
54.5375 	EXP 	blank: autoDraw = False
54.5375 	EXP 	stimulus: fillColor = <psychopy.colors.Color: gray, alpha=1.0>
54.5375 	EXP 	stimulus: borderColor = <psychopy.colors.Color: gray, alpha=1.0>
54.5433 	EXP 	stimulus: autoDraw = True
54.7878 	EXP 	stimulus: autoDraw = False
54.7878 	EXP 	stimulus: autoDraw = False
54.7944 	EXP 	blank: autoDraw = True
55.7785 	EXP 	New trial (rep=4, index=3): {'color': 'gray', 'trigger': 2}
55.7872 	EXP 	blank: autoDraw = False
55.7872 	EXP 	blank: autoDraw = False
55.7872 	EXP 	stimulus: fillColor = <psychopy.colors.Color: gray, alpha=1.0>
55.7872 	EXP 	stimulus: borderColor = <psychopy.colors.Color: gray, alpha=1.0>
55.7938 	EXP 	stimulus: autoDraw = True
56.0378 	EXP 	stimulus: autoDraw = False
56.0378 	EXP 	stimulus: autoDraw = False
56.0435 	EXP 	blank: autoDraw = True
57.0279 	EXP 	New trial (rep=4, index=4): {'color': 'white', 'trigger': 1}
57.0374 	EXP 	blank: autoDraw = False
57.0374 	EXP 	blank: autoDraw = False
57.0374 	EXP 	stimulus: fillColor = <psychopy.colors.Color: white, alpha=1.0>
57.0374 	EXP 	stimulus: borderColor = <psychopy.colors.Color: white, alpha=1.0>
57.0433 	EXP 	stimulus: autoDraw = True
57.2872 	EXP 	stimulus: autoDraw = False
57.2872 	EXP 	stimulus: autoDraw = False
57.2872 	EXP 	blank: autoDraw = True
58.2723 	EXP 	New trial (rep=4, index=5): {'color': 'white', 'trigger': 1}
58.2799 	EXP 	blank: autoDraw = False
58.2799 	EXP 	blank: autoDraw = False
58.2799 	EXP 	stimulus: fillColor = <psychopy.colors.Color: white, alpha=1.0>
58.2799 	EXP 	stimulus: borderColor = <psychopy.colors.Color: white, alpha=1.0>
58.2873 	EXP 	stimulus: autoDraw = True
58.5279 	EXP 	stimulus: autoDraw = False
58.5279 	EXP 	stimulus: autoDraw = False
58.5442 	EXP 	blank: autoDraw = True
59.5286 	EXP 	New trial (rep=4, index=6): {'color': 'white', 'trigger': 1}
59.5374 	EXP 	blank: autoDraw = False
59.5374 	EXP 	blank: autoDraw = False
59.5374 	EXP 	stimulus: fillColor = <psychopy.colors.Color: white, alpha=1.0>
59.5374 	EXP 	stimulus: borderColor = <psychopy.colors.Color: white, alpha=1.0>
59.5436 	EXP 	stimulus: autoDraw = True
59.7879 	EXP 	stimulus: autoDraw = False
59.7879 	EXP 	stimulus: autoDraw = False
59.7938 	EXP 	blank: autoDraw = True
60.7791 	EXP 	New trial (rep=4, index=7): {'color': 'white', 'trigger': 1}
60.7872 	EXP 	blank: autoDraw = False
60.7872 	EXP 	blank: autoDraw = False
60.7872 	EXP 	stimulus: fillColor = <psychopy.colors.Color: white, alpha=1.0>
60.7872 	EXP 	stimulus: borderColor = <psychopy.colors.Color: white, alpha=1.0>
60.7933 	EXP 	stimulus: autoDraw = True
61.0376 	EXP 	stimulus: autoDraw = False
61.0376 	EXP 	stimulus: autoDraw = False
61.0448 	EXP 	blank: autoDraw = True
62.0284 	EXP 	New trial (rep=5, index=0): {'color': 'gray', 'trigger': 2}
62.0373 	EXP 	blank: autoDraw = False
62.0373 	EXP 	blank: autoDraw = False
62.0373 	EXP 	stimulus: fillColor = <psychopy.colors.Color: gray, alpha=1.0>
62.0373 	EXP 	stimulus: borderColor = <psychopy.colors.Color: gray, alpha=1.0>
62.0429 	EXP 	stimulus: autoDraw = True
62.2875 	EXP 	stimulus: autoDraw = False
62.2875 	EXP 	stimulus: autoDraw = False
62.2934 	EXP 	blank: autoDraw = True
63.2787 	EXP 	New trial (rep=5, index=1): {'color': 'white', 'trigger': 1}
63.2874 	EXP 	blank: autoDraw = False
63.2874 	EXP 	blank: autoDraw = False
63.2874 	EXP 	stimulus: fillColor = <psychopy.colors.Color: white, alpha=1.0>
63.2874 	EXP 	stimulus: borderColor = <psychopy.colors.Color: white, alpha=1.0>
63.2936 	EXP 	stimulus: autoDraw = True
63.5379 	EXP 	stimulus: autoDraw = False
63.5379 	EXP 	stimulus: autoDraw = False
63.5445 	EXP 	blank: autoDraw = True
64.5288 	EXP 	New trial (rep=5, index=2): {'color': 'white', 'trigger': 1}
64.5373 	EXP 	blank: autoDraw = False
64.5373 	EXP 	blank: autoDraw = False
64.5373 	EXP 	stimulus: fillColor = <psychopy.colors.Color: white, alpha=1.0>
64.5373 	EXP 	stimulus: borderColor = <psychopy.colors.Color: white, alpha=1.0>
64.5435 	EXP 	stimulus: autoDraw = True
64.7880 	EXP 	stimulus: autoDraw = False
64.7880 	EXP 	stimulus: autoDraw = False
64.7940 	EXP 	blank: autoDraw = True
65.7780 	EXP 	New trial (rep=5, index=3): {'color': 'white', 'trigger': 1}
65.7876 	EXP 	blank: autoDraw = False
65.7876 	EXP 	blank: autoDraw = False
65.7876 	EXP 	stimulus: fillColor = <psychopy.colors.Color: white, alpha=1.0>
65.7876 	EXP 	stimulus: borderColor = <psychopy.colors.Color: white, alpha=1.0>
65.7933 	EXP 	stimulus: autoDraw = True
66.0380 	EXP 	stimulus: autoDraw = False
66.0380 	EXP 	stimulus: autoDraw = False
66.0443 	EXP 	blank: autoDraw = True
67.0292 	EXP 	New trial (rep=5, index=4): {'color': 'gray', 'trigger': 2}
67.0375 	EXP 	blank: autoDraw = False
67.0375 	EXP 	blank: autoDraw = False
67.0375 	EXP 	stimulus: fillColor = <psychopy.colors.Color: gray, alpha=1.0>
67.0375 	EXP 	stimulus: borderColor = <psychopy.colors.Color: gray, alpha=1.0>
67.0434 	EXP 	stimulus: autoDraw = True
67.2880 	EXP 	stimulus: autoDraw = False
67.2880 	EXP 	stimulus: autoDraw = False
67.2943 	EXP 	blank: autoDraw = True
68.2781 	EXP 	New trial (rep=5, index=5): {'color': 'gray', 'trigger': 2}
68.2872 	EXP 	blank: autoDraw = False
68.2872 	EXP 	blank: autoDraw = False
68.2872 	EXP 	stimulus: fillColor = <psychopy.colors.Color: gray, alpha=1.0>
68.2872 	EXP 	stimulus: borderColor = <psychopy.colors.Color: gray, alpha=1.0>
68.2930 	EXP 	stimulus: autoDraw = True
68.5380 	EXP 	stimulus: autoDraw = False
68.5380 	EXP 	stimulus: autoDraw = False
68.5443 	EXP 	blank: autoDraw = True
