1.2409 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
8.0817 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [1440, 900]. Using actual size
9.3219 	WARNING 	Couldn't measure a consistent frame rate!
  - Is your graphics card set to sync to vertical blank?
  - Are you running other processes on your computer?

9.3228 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x7fb0e41dbbb0>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x7fb0e63ab5e0>, multiSample=False, name='window1', numSamples=2, pos=[360.0, 225.0], screen=0, size=array([2880, 1800]), stencilBits=0, stereo=False, units='height', useFBO=True, useRetina=True, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
9.3233 	EXP 	window1: mouseVisible = True
9.3242 	EXP 	window1: mouseVisible = False
9.3243 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
9.3243 	EXP 	window1: recordFrameIntervals = False
9.4051 	EXP 	window1: recordFrameIntervals = True
10.2448 	WARNING 	Couldn't measure a consistent frame rate!
  - Is your graphics card set to sync to vertical blank?
  - Are you running other processes on your computer?

12.2017 	EXP 	Created fix_rand = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='fix_rand', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
12.2077 	EXP 	Created Stimulus = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='Stimulus', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
12.2193 	EXP 	Imported StimList.xlsx as conditions, 80 conditions, 2 params
12.2206 	EXP 	Created sequence: random, trialTypes=80, nReps=5, seed=None
12.2209 	EXP 	New trial (rep=0, index=0): {'face': '/Users/jantzek/Documents/Easy_BCI/PsychoPy Examples/N170/Stim/cars/61.jpg', 'trigger': 1}
12.2491 	WARNING 	t of last frame was 2004.51ms (=1/0)
12.2491 	EXP 	fix_rand: height = 0.1
12.2491 	EXP 	fix_rand: height = 0.1
12.2491 	EXP 	fix_rand: height = 0.1
12.2491 	EXP 	fix_rand: text = '+'
12.2491 	EXP 	fix_rand: autoDraw = True
13.3999 	WARNING 	t of last frame was 55.19ms (=1/18)
13.3999 	EXP 	fix_rand: autoDraw = False
13.3999 	EXP 	fix_rand: autoDraw = False
13.3999 	EXP 	Stimulus: image = '/Users/jantzek/Documents/Easy_BCI/PsychoPy Examples/N170/Stim/cars/61.jpg'
13.3999 	EXP 	Stimulus: autoDraw = True
13.4210 	WARNING 	t of last frame was 21.09ms (=1/47)
13.6054 	EXP 	New trial (rep=0, index=1): {'face': '/Users/jantzek/Documents/Easy_BCI/PsychoPy Examples/N170/Stim/cars/77.jpg', 'trigger': 1}
13.6128 	EXP 	Stimulus: autoDraw = False
13.6128 	EXP 	fix_rand: text = '+'
13.6128 	EXP 	fix_rand: autoDraw = True
14.6998 	WARNING 	t of last frame was 37.56ms (=1/26)
14.6998 	EXP 	fix_rand: autoDraw = False
14.6998 	EXP 	fix_rand: autoDraw = False
14.6998 	EXP 	Stimulus: image = '/Users/jantzek/Documents/Easy_BCI/PsychoPy Examples/N170/Stim/cars/77.jpg'
14.6998 	EXP 	Stimulus: autoDraw = True
14.7211 	WARNING 	Multiple dropped frames have occurred - I'll stop bothering you about them!
14.9221 	EXP 	New trial (rep=0, index=2): {'face': '/Users/jantzek/Documents/Easy_BCI/PsychoPy Examples/N170/Stim/White Men/28.jpg', 'trigger': 2}
14.9295 	EXP 	Stimulus: autoDraw = False
14.9295 	EXP 	fix_rand: text = '+'
14.9295 	EXP 	fix_rand: autoDraw = True
16.1413 	EXP 	fix_rand: autoDraw = False
16.1413 	EXP 	fix_rand: autoDraw = False
16.1413 	EXP 	Stimulus: image = '/Users/jantzek/Documents/Easy_BCI/PsychoPy Examples/N170/Stim/White Men/28.jpg'
16.1413 	EXP 	Stimulus: autoDraw = True
16.2880 	EXP 	New trial (rep=0, index=3): {'face': '/Users/jantzek/Documents/Easy_BCI/PsychoPy Examples/N170/Stim/White Men/4.jpg', 'trigger': 2}
16.2936 	EXP 	Stimulus: autoDraw = False
16.2936 	EXP 	fix_rand: text = '+'
16.2936 	EXP 	fix_rand: autoDraw = True
17.4644 	EXP 	fix_rand: autoDraw = False
17.4644 	EXP 	fix_rand: autoDraw = False
17.4644 	EXP 	Stimulus: image = '/Users/jantzek/Documents/Easy_BCI/PsychoPy Examples/N170/Stim/White Men/4.jpg'
17.4644 	EXP 	Stimulus: autoDraw = True
17.6443 	EXP 	New trial (rep=0, index=4): {'face': '/Users/jantzek/Documents/Easy_BCI/PsychoPy Examples/N170/Stim/cars/85.jpg', 'trigger': 1}
17.6544 	EXP 	Stimulus: autoDraw = False
17.6544 	EXP 	fix_rand: text = '+'
17.6544 	EXP 	fix_rand: autoDraw = True
18.7699 	EXP 	fix_rand: autoDraw = False
18.7699 	EXP 	fix_rand: autoDraw = False
18.7699 	EXP 	Stimulus: image = '/Users/jantzek/Documents/Easy_BCI/PsychoPy Examples/N170/Stim/cars/85.jpg'
18.7699 	EXP 	Stimulus: autoDraw = True
19.0056 	EXP 	New trial (rep=0, index=5): {'face': '/Users/jantzek/Documents/Easy_BCI/PsychoPy Examples/N170/Stim/cars/76.jpg', 'trigger': 1}
19.0136 	EXP 	Stimulus: autoDraw = False
19.0136 	EXP 	fix_rand: text = '+'
19.0136 	EXP 	fix_rand: autoDraw = True
20.1587 	EXP 	fix_rand: autoDraw = False
20.1587 	EXP 	fix_rand: autoDraw = False
20.1587 	EXP 	Stimulus: image = '/Users/jantzek/Documents/Easy_BCI/PsychoPy Examples/N170/Stim/cars/76.jpg'
20.1587 	EXP 	Stimulus: autoDraw = True
20.3959 	EXP 	New trial (rep=0, index=6): {'face': '/Users/jantzek/Documents/Easy_BCI/PsychoPy Examples/N170/Stim/cars/89.jpg', 'trigger': 1}
20.4044 	EXP 	Stimulus: autoDraw = False
20.4044 	EXP 	fix_rand: text = '+'
20.4044 	EXP 	fix_rand: autoDraw = True
21.5101 	EXP 	fix_rand: autoDraw = False
21.5101 	EXP 	fix_rand: autoDraw = False
21.5101 	EXP 	Stimulus: image = '/Users/jantzek/Documents/Easy_BCI/PsychoPy Examples/N170/Stim/cars/89.jpg'
21.5101 	EXP 	Stimulus: autoDraw = True
21.7452 	EXP 	New trial (rep=0, index=7): {'face': '/Users/jantzek/Documents/Easy_BCI/PsychoPy Examples/N170/Stim/White Men/37.jpg', 'trigger': 2}
21.7543 	EXP 	Stimulus: autoDraw = False
21.7543 	EXP 	fix_rand: text = '+'
21.7543 	EXP 	fix_rand: autoDraw = True
22.9406 	EXP 	fix_rand: autoDraw = False
22.9406 	EXP 	fix_rand: autoDraw = False
22.9406 	EXP 	Stimulus: image = '/Users/jantzek/Documents/Easy_BCI/PsychoPy Examples/N170/Stim/White Men/37.jpg'
22.9406 	EXP 	Stimulus: autoDraw = True
23.1169 	EXP 	New trial (rep=0, index=8): {'face': '/Users/jantzek/Documents/Easy_BCI/PsychoPy Examples/N170/Stim/cars/67.jpg', 'trigger': 1}
23.1229 	EXP 	Stimulus: autoDraw = False
23.1229 	EXP 	fix_rand: text = '+'
23.1229 	EXP 	fix_rand: autoDraw = True
24.2863 	EXP 	fix_rand: autoDraw = False
24.2863 	EXP 	fix_rand: autoDraw = False
24.2863 	EXP 	Stimulus: image = '/Users/jantzek/Documents/Easy_BCI/PsychoPy Examples/N170/Stim/cars/67.jpg'
24.2863 	EXP 	Stimulus: autoDraw = True
24.5118 	EXP 	New trial (rep=0, index=9): {'face': '/Users/jantzek/Documents/Easy_BCI/PsychoPy Examples/N170/Stim/cars/78.jpg', 'trigger': 1}
24.5209 	EXP 	Stimulus: autoDraw = False
24.5209 	EXP 	fix_rand: text = '+'
24.5209 	EXP 	fix_rand: autoDraw = True
25.5931 	EXP 	fix_rand: autoDraw = False
25.5931 	EXP 	fix_rand: autoDraw = False
25.5931 	EXP 	Stimulus: image = '/Users/jantzek/Documents/Easy_BCI/PsychoPy Examples/N170/Stim/cars/78.jpg'
25.5931 	EXP 	Stimulus: autoDraw = True
25.8295 	EXP 	New trial (rep=0, index=10): {'face': '/Users/jantzek/Documents/Easy_BCI/PsychoPy Examples/N170/Stim/White Men/10.jpg', 'trigger': 2}
25.8383 	EXP 	Stimulus: autoDraw = False
25.8383 	EXP 	fix_rand: text = '+'
25.8383 	EXP 	fix_rand: autoDraw = True
26.9452 	EXP 	fix_rand: autoDraw = False
26.9452 	EXP 	fix_rand: autoDraw = False
26.9452 	EXP 	Stimulus: image = '/Users/jantzek/Documents/Easy_BCI/PsychoPy Examples/N170/Stim/White Men/10.jpg'
26.9452 	EXP 	Stimulus: autoDraw = True
27.1457 	EXP 	New trial (rep=0, index=11): {'face': '/Users/jantzek/Documents/Easy_BCI/PsychoPy Examples/N170/Stim/White Men/16.jpg', 'trigger': 2}
27.1543 	EXP 	Stimulus: autoDraw = False
27.1543 	EXP 	fix_rand: text = '+'
27.1543 	EXP 	fix_rand: autoDraw = True
28.2243 	EXP 	fix_rand: autoDraw = False
28.2243 	EXP 	fix_rand: autoDraw = False
28.2243 	EXP 	Stimulus: image = '/Users/jantzek/Documents/Easy_BCI/PsychoPy Examples/N170/Stim/White Men/16.jpg'
28.2243 	EXP 	Stimulus: autoDraw = True
28.4127 	EXP 	New trial (rep=0, index=12): {'face': '/Users/jantzek/Documents/Easy_BCI/PsychoPy Examples/N170/Stim/White Men/40.jpg', 'trigger': 2}
28.4210 	EXP 	Stimulus: autoDraw = False
28.4210 	EXP 	fix_rand: text = '+'
28.4210 	EXP 	fix_rand: autoDraw = True
29.5619 	EXP 	fix_rand: autoDraw = False
29.5619 	EXP 	fix_rand: autoDraw = False
29.5619 	EXP 	Stimulus: image = '/Users/jantzek/Documents/Easy_BCI/PsychoPy Examples/N170/Stim/White Men/40.jpg'
